t_idx,src_idx,tgt_idx,value
1980-Q2,APA,Sect_Energy,0.8689649105072021
1980-Q2,CAG,Sect_ConsumerStaples,0.036273218691349
1980-Q2,CAT,Sect_Industrials,0.22712135314941406
1980-Q2,CPB,Sect_ConsumerStaples,0.05907034873962402
1980-Q2,DIS,Sect_CommunicationServices,0.04677051305770874
1980-Q2,DOV,Sect_Industrials,0.07078903913497925
1980-Q2,HAL,Sect_Energy,0.8130288124084477
1980-Q2,HPQ,Sect_InformationTechnology,-0.0021195709705352783
1980-Q2,JNJ,Sect_HealthCare,0.05581381916999817
1980-Q2,JPM,Sect_Financials,0.15569829940795898
1980-Q2,NEE,Sect_Utilities,0.03621199727058419
1980-Q2,NI,Sect_Utilities,0.0630339384078979
1980-Q2,PG,Sect_ConsumerStaples,0.05858325958251953
1980-Q2,PNR,Sect_Industrials,0.0
1980-Q2,PNW,Sect_Utilities,0.7128658294677739
1980-Q2,SEE,Sect_Materials,0.046897709369659396
1980-Q2,VNO,Sect_RealEstate,0.0385303050279617
1980-Q2,XOM,Sect_Energy,0.087771475315094
1980-Q3,APA,Sect_Energy,0.7873191833496094
1980-Q3,CAG,Sect_ConsumerStaples,0.11176000535488131
1980-Q3,CAT,Sect_Industrials,0.1384880542755127
1980-Q3,CPB,Sect_ConsumerStaples,0.0
1980-Q3,DIS,Sect_CommunicationServices,-0.010022163391113281
1980-Q3,DOV,Sect_Industrials,0.22652673721313477
1980-Q3,HAL,Sect_Energy,0.9515094757080078
1980-Q3,HPQ,Sect_InformationTechnology,0.06677398085594177
1980-Q3,JNJ,Sect_HealthCare,0.021355390548706055
1980-Q3,JPM,Sect_Financials,-0.011392831802367942
1980-Q3,NEE,Sect_Utilities,-0.009656459093093872
1980-Q3,NI,Sect_Utilities,-0.0630339384078979
1980-Q3,PG,Sect_ConsumerStaples,-0.011220276355743408
1980-Q3,PNR,Sect_Industrials,0.08481019735336315
1980-Q3,PNW,Sect_Utilities,-0.35643339157104537
1980-Q3,SEE,Sect_Materials,0.0755571126937867
1980-Q3,VNO,Sect_RealEstate,0.0
1980-Q3,XOM,Sect_Energy,0.04492753744125366
1980-Q4,APA,Sect_Energy,0.9622750282287598
1980-Q4,CAG,Sect_ConsumerStaples,0.08627080917358398
1980-Q4,CAT,Sect_Industrials,0.09417271614074707
1980-Q4,CPB,Sect_ConsumerStaples,0.024612247943878174
1980-Q4,DIS,Sect_CommunicationServices,0.05345195531845093
1980-Q4,DOV,Sect_Industrials,0.23124516010284424
1980-Q4,HAL,Sect_Energy,1.5445623397827148
1980-Q4,HPQ,Sect_InformationTechnology,0.07811832427978521
1980-Q4,JNJ,Sect_HealthCare,0.13621646165847778
1980-Q4,JPM,Sect_Financials,0.09114027023315407
1980-Q4,NEE,Sect_Utilities,-0.001207113265991211
1980-Q4,NI,Sect_Utilities,-0.0039397478103637695
1980-Q4,PG,Sect_ConsumerStaples,-0.014922022819519043
1980-Q4,PNR,Sect_Industrials,0.042405128479003906
1980-Q4,PNW,Sect_Utilities,0.09504961967468262
1980-Q4,SEE,Sect_Materials,0.06904390454292297
1980-Q4,VNO,Sect_RealEstate,-0.035319373011589106
1980-Q4,XOM,Sect_Energy,0.11623305082321167
1981-Q1,AAPL,Sect_InformationTechnology,-0.0328781977295875
