src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,ACC_Sales_Revenue,0,ACC_Sales_Revenue,0,1.0
0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,3,0.1451
0,ACC_Sales_Revenue,2,ACC_Inventory,1,0.2386
0,ACC_Sales_Revenue,3,ACC_COGS,2,0.3614
0,ACC_Sales_Revenue,4,ACC_Accounts_Payable,2,0.1583
0,ACC_Sales_Revenue,5,ACC_Cash,4,0.0233
0,ACC_Sales_Revenue,6,ACC_Travel_Exp,1,0.1166
0,ACC_Sales_Revenue,7,ACC_Payroll_Exp,1,0.0594
0,ACC_Sales_Revenue,8,ACC_Rent_Exp,12,0.0348
0,ACC_Sales_Revenue,9,ACC_Equity_Capital,0,0.0
1,ACC_Accounts_Receivable,0,ACC_Sales_Revenue,3,0.2837
1,ACC_Accounts_Receivable,1,ACC_Accounts_Receivable,0,1.0
1,ACC_Accounts_Receivable,2,ACC_Inventory,2,0.1866
1,ACC_Accounts_Receivable,3,ACC_COGS,1,0.8145
1,ACC_Accounts_Receivable,4,ACC_Accounts_Payable,5,0.0688
1,ACC_Accounts_Receivable,5,ACC_Cash,9,0.0146
1,ACC_Accounts_Receivable,6,ACC_Travel_Exp,2,0.1734
1,ACC_Accounts_Receivable,7,ACC_Payroll_Exp,4,0.044
1,ACC_Accounts_Receivable,8,ACC_Rent_Exp,5,0.0441
1,ACC_Accounts_Receivable,9,ACC_Equity_Capital,0,0.0
2,ACC_Inventory,0,ACC_Sales_Revenue,1,0.1186
2,ACC_Inventory,1,ACC_Accounts_Receivable,9,0.0418
2,ACC_Inventory,2,ACC_Inventory,0,1.0
2,ACC_Inventory,3,ACC_COGS,10,0.0463
2,ACC_Inventory,4,ACC_Accounts_Payable,1,0.0273
2,ACC_Inventory,5,ACC_Cash,3,0.0292
2,ACC_Inventory,6,ACC_Travel_Exp,1,0.165
2,ACC_Inventory,7,ACC_Payroll_Exp,2,0.0318
2,ACC_Inventory,8,ACC_Rent_Exp,12,0.0424
2,ACC_Inventory,9,ACC_Equity_Capital,0,0.0
3,ACC_COGS,0,ACC_Sales_Revenue,0,0.3614
3,ACC_COGS,1,ACC_Accounts_Receivable,1,0.3861
3,ACC_COGS,2,ACC_Inventory,1,0.2225
3,ACC_COGS,3,ACC_COGS,0,1.0
3,ACC_COGS,4,ACC_Accounts_Payable,4,0.0725
3,ACC_COGS,5,ACC_Cash,9,0.0213
3,ACC_COGS,6,ACC_Travel_Exp,1,0.1695
3,ACC_COGS,7,ACC_Payroll_Exp,3,0.0348
3,ACC_COGS,8,ACC_Rent_Exp,6,0.043
