t_idx,time_label,node_idx,node_label,curvature,density
0,E_000001,0,ACC_Sales_Revenue,0.0,756.96
0,E_000001,1,ACC_Accounts_Receivable,0.0,756.96
0,E_000001,2,ACC_Inventory,0.0,0.0
0,E_000001,3,ACC_COGS,0.0,0.0
0,E_000001,4,ACC_Accounts_Payable,0.0,0.0
0,E_000001,5,ACC_Cash,0.0,0.0
0,E_000001,6,ACC_Travel_Exp,0.0,0.0
0,E_000001,7,ACC_Payroll_Exp,0.0,0.0
0,E_000001,8,ACC_Rent_Exp,0.0,0.0
0,E_000001,9,ACC_Equity_Capital,0.0,0.0
1,E_000002,0,ACC_Sales_Revenue,0.0,0.0
1,E_000002,1,ACC_Accounts_Receivable,0.0,0.0
1,E_000002,2,ACC_Inventory,0.0,447.99
1,E_000002,3,ACC_COGS,0.0,447.99
1,E_000002,4,ACC_Accounts_Payable,0.0,0.0
1,E_000002,5,ACC_Cash,0.0,0.0
1,E_000002,6,ACC_Travel_Exp,0.0,0.0
1,E_000002,7,ACC_Payroll_Exp,0.0,0.0
1,E_000002,8,ACC_Rent_Exp,0.0,0.0
1,E_000002,9,ACC_Equity_Capital,0.0,0.0
2,E_000003,0,ACC_Sales_Revenue,1793.55,1036.59
2,E_000003,1,ACC_Accounts_Receivable,1793.55,1036.59
2,E_000003,2,ACC_Inventory,895.98,0.0
2,E_000003,3,ACC_COGS,895.98,0.0
2,E_000003,4,ACC_Accounts_Payable,0.0,0.0
2,E_000003,5,ACC_Cash,0.0,0.0
2,E_000003,6,ACC_Travel_Exp,0.0,0.0
2,E_000003,7,ACC_Payroll_Exp,0.0,0.0
2,E_000003,8,ACC_Rent_Exp,0.0,0.0
2,E_000003,9,ACC_Equity_Capital,0.0,0.0
3,E_000004,0,ACC_Sales_Revenue,2073.18,0.0
3,E_000004,1,ACC_Accounts_Receivable,2073.18,0.0
3,E_000004,2,ACC_Inventory,1093.23,645.24
3,E_000004,3,ACC_COGS,1093.23,645.24
3,E_000004,4,ACC_Accounts_Payable,0.0,0.0
3,E_000004,5,ACC_Cash,0.0,0.0
3,E_000004,6,ACC_Travel_Exp,0.0,0.0
3,E_000004,7,ACC_Payroll_Exp,0.0,0.0
3,E_000004,8,ACC_Rent_Exp,0.0,0.0
3,E_000004,9,ACC_Equity_Capital,0.0,0.0
4,E_000005,0,ACC_Sales_Revenue,2507.78,1471.19
4,E_000005,1,ACC_Accounts_Receivable,2507.78,1471.19
4,E_000005,2,ACC_Inventory,1290.48,0.0
4,E_000005,3,ACC_COGS,1290.48,0.0
4,E_000005,4,ACC_Accounts_Payable,0.0,0.0
4,E_000005,5,ACC_Cash,0.0,0.0
4,E_000005,6,ACC_Travel_Exp,0.0,0.0
4,E_000005,7,ACC_Payroll_Exp,0.0,0.0
4,E_000005,8,ACC_Rent_Exp,0.0,0.0
4,E_000005,9,ACC_Equity_Capital,0.0,0.0
5,E_000006,0,ACC_Sales_Revenue,2942.38,0.0
5,E_000006,1,ACC_Accounts_Receivable,2942.38,0.0
5,E_000006,2,ACC_Inventory,1332.23,686.99
5,E_000006,3,ACC_COGS,1332.23,686.99
5,E_000006,4,ACC_Accounts_Payable,0.0,0.0
5,E_000006,5,ACC_Cash,0.0,0.0
5,E_000006,6,ACC_Travel_Exp,0.0,0.0
5,E_000006,7,ACC_Payroll_Exp,0.0,0.0
5,E_000006,8,ACC_Rent_Exp,0.0,0.0
5,E_000006,9,ACC_Equity_Capital,0.0,0.0
6,E_000007,0,ACC_Sales_Revenue,1471.19,0.0
6,E_000007,1,ACC_Accounts_Receivable,1471.19,0.0
6,E_000007,2,ACC_Inventory,13022.75,11648.77
6,E_000007,3,ACC_COGS,1373.98,0.0
6,E_000007,4,ACC_Accounts_Payable,11648.77,11648.77
6,E_000007,5,ACC_Cash,0.0,0.0
6,E_000007,6,ACC_Travel_Exp,0.0,0.0
6,E_000007,7,ACC_Payroll_Exp,0.0,0.0
6,E_000007,8,ACC_Rent_Exp,0.0,0.0
6,E_000007,9,ACC_Equity_Capital,0.0,0.0
7,E_000008,0,ACC_Sales_Revenue,1504.62,1504.62
7,E_000008,1,ACC_Accounts_Receivable,1504.62,1504.62
7,E_000008,2,ACC_Inventory,23984.53,0.0
7,E_000008,3,ACC_COGS,686.99,0.0
7,E_000008,4,ACC_Accounts_Payable,23297.54,0.0
7,E_000008,5,ACC_Cash,0.0,0.0
7,E_000008,6,ACC_Travel_Exp,0.0,0.0
7,E_000008,7,ACC_Payroll_Exp,0.0,0.0
7,E_000008,8,ACC_Rent_Exp,0.0,0.0
