t_idx,time_label,src_idx,src_label,dst_idx,jacobian_value
0,2020-01,0,00_GojoHorikawa,0,0.0
0,2020-01,0,00_GojoHorikawa,1,0.030121
0,2020-01,0,00_GojoHorikawa,2,0.0
0,2020-01,0,00_GojoHorikawa,3,0.0
0,2020-01,0,00_GojoHorikawa,4,0.17389
0,2020-01,0,00_GojoHorikawa,5,0.0
0,2020-01,0,00_GojoHorikawa,6,0.0
0,2020-01,0,00_GojoHorikawa,7,0.0
0,2020-01,0,00_GojoHorikawa,8,0.0
0,2020-01,0,00_GojoHorikawa,9,0.0
0,2020-01,0,00_GojoHorikawa,10,0.027955
0,2020-01,0,00_GojoHorikawa,11,0.0
0,2020-01,0,00_GojoHorikawa,12,0.0
0,2020-01,0,00_GojoHorikawa,13,0.0
0,2020-01,0,00_GojoHorikawa,14,0.0
0,2020-01,0,00_GojoHorikawa,15,0.0
0,2020-01,0,00_GojoHorikawa,16,0.0
0,2020-01,0,00_GojoHorikawa,17,0.0
0,2020-01,0,00_GojoHorikawa,18,0.0
0,2020-01,0,00_GojoHorikawa,19,0.087563
0,2020-01,0,00_GojoHorikawa,20,0.196881
0,2020-01,0,00_GojoHorikawa,21,0.0
0,2020-01,0,00_GojoHorikawa,22,0.0
0,2020-01,0,00_GojoHorikawa,23,0.097716
0,2020-01,0,00_GojoHorikawa,24,0.0
0,2020-01,1,01_GojoKarasuma,0,0.013682
0,2020-01,1,01_GojoKarasuma,1,0.0
0,2020-01,1,01_GojoKarasuma,2,0.12818
0,2020-01,1,01_GojoKarasuma,3,0.113979
0,2020-01,1,01_GojoKarasuma,4,0.0
0,2020-01,1,01_GojoKarasuma,5,0.0
0,2020-01,1,01_GojoKarasuma,6,0.0
0,2020-01,1,01_GojoKarasuma,7,0.0
0,2020-01,1,01_GojoKarasuma,8,0.0
0,2020-01,1,01_GojoKarasuma,9,0.0
0,2020-01,1,01_GojoKarasuma,10,0.0
0,2020-01,1,01_GojoKarasuma,11,0.012515
0,2020-01,1,01_GojoKarasuma,12,0.0
0,2020-01,1,01_GojoKarasuma,13,0.0
0,2020-01,1,01_GojoKarasuma,14,0.0
0,2020-01,1,01_GojoKarasuma,15,0.0
0,2020-01,1,01_GojoKarasuma,16,0.0
0,2020-01,1,01_GojoKarasuma,17,0.062181
0,2020-01,1,01_GojoKarasuma,18,0.04141
0,2020-01,1,01_GojoKarasuma,19,0.0
0,2020-01,1,01_GojoKarasuma,20,0.0
0,2020-01,1,01_GojoKarasuma,21,0.193269
0,2020-01,1,01_GojoKarasuma,22,0.0
0,2020-01,1,01_GojoKarasuma,23,0.0
0,2020-01,1,01_GojoKarasuma,24,0.04891
0,2020-01,2,02_GojoKurumayacho,0,0.0
0,2020-01,2,02_GojoKurumayacho,1,0.191203
0,2020-01,2,02_GojoKurumayacho,2,0.0
0,2020-01,2,02_GojoKurumayacho,3,0.0
0,2020-01,2,02_GojoKurumayacho,4,0.02488
0,2020-01,2,02_GojoKurumayacho,5,0.0
0,2020-01,2,02_GojoKurumayacho,6,0.0
0,2020-01,2,02_GojoKurumayacho,7,0.0
0,2020-01,2,02_GojoKurumayacho,8,0.0
0,2020-01,2,02_GojoKurumayacho,9,0.0
0,2020-01,2,02_GojoKurumayacho,10,0.0
0,2020-01,2,02_GojoKurumayacho,11,0.0
0,2020-01,2,02_GojoKurumayacho,12,0.025351
0,2020-01,2,02_GojoKurumayacho,13,0.0
0,2020-01,2,02_GojoKurumayacho,14,0.0
0,2020-01,2,02_GojoKurumayacho,15,0.0
0,2020-01,2,02_GojoKurumayacho,16,0.089749
0,2020-01,2,02_GojoKurumayacho,17,0.0
0,2020-01,2,02_GojoKurumayacho,18,0.0
0,2020-01,2,02_GojoKurumayacho,19,0.0
0,2020-01,2,02_GojoKurumayacho,20,0.0
0,2020-01,2,02_GojoKurumayacho,21,0.0
0,2020-01,2,02_GojoKurumayacho,22,0.194625
0,2020-01,2,02_GojoKurumayacho,23,0.088316
0,2020-01,2,02_GojoKurumayacho,24,0.0
0,2020-01,3,03_GojoMuromachi,0,0.0
0,2020-01,3,03_GojoMuromachi,1,0.130633
0,2020-01,3,03_GojoMuromachi,2,0.0
0,2020-01,3,03_GojoMuromachi,3,0.0
0,2020-01,3,03_GojoMuromachi,4,0.104827
0,2020-01,3,03_GojoMuromachi,5,0.0
0,2020-01,3,03_GojoMuromachi,6,0.0
0,2020-01,3,03_GojoMuromachi,7,0.0
0,2020-01,3,03_GojoMuromachi,8,0.0
0,2020-01,3,03_GojoMuromachi,9,0.0
0,2020-01,3,03_GojoMuromachi,10,0.0
0,2020-01,3,03_GojoMuromachi,11,0.0
0,2020-01,3,03_GojoMuromachi,12,0.0
0,2020-01,3,03_GojoMuromachi,13,0.012472
0,2020-01,3,03_GojoMuromachi,14,0.0
0,2020-01,3,03_GojoMuromachi,15,0.0
0,2020-01,3,03_GojoMuromachi,16,0.048366
0,2020-01,3,03_GojoMuromachi,17,0.0
0,2020-01,3,03_GojoMuromachi,18,0.0
0,2020-01,3,03_GojoMuromachi,19,0.040659
0,2020-01,3,03_GojoMuromachi,20,0.054354
