t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
0,2020-01,0,00_GojoHorikawa,Unknown,91.2099,14306006.4852
0,2020-01,1,01_GojoKarasuma,Unknown,1806.0566,14306006.4852
0,2020-01,2,02_GojoKurumayacho,Unknown,1247.8325,14306006.4852
0,2020-01,3,03_GojoMuromachi,Unknown,791.3897,14306006.4852
0,2020-01,4,04_GojoShinmachi,Unknown,346.6449,14306006.4852
0,2020-01,5,05_IchijoHorikawa,Unknown,0.0,14306006.4852
0,2020-01,6,06_IchijoKarasuma,Unknown,129.5194,14306006.4852
0,2020-01,7,07_IchijoKurumayacho,Unknown,91.4616,14306006.4852
0,2020-01,8,08_IchijoMuromachi,Unknown,45.6348,14306006.4852
0,2020-01,9,09_IchijoShinmachi,Unknown,30.6085,14306006.4852
0,2020-01,10,10_NijoHorikawa,Unknown,30.2483,14306006.4852
0,2020-01,11,11_NijoKarasuma,Unknown,302.3433,14306006.4852
0,2020-01,12,12_NijoKurumayacho,Unknown,348.7301,14306006.4852
0,2020-01,13,13_NijoMuromachi,Unknown,205.5422,14306006.4852
0,2020-01,14,14_NijoShinmachi,Unknown,51.0897,14306006.4852
0,2020-01,15,15_SanjoHorikawa,Unknown,46.2655,14306006.4852
0,2020-01,16,16_SanjoKarasuma,Unknown,1248.6962,14306006.4852
0,2020-01,17,17_SanjoKurumayacho,Unknown,790.3091,14306006.4852
0,2020-01,18,18_SanjoMuromachi,Unknown,503.9662,14306006.4852
0,2020-01,19,19_SanjoShinmachi,Unknown,207.9028,14306006.4852
0,2020-01,20,20_ShijoHorikawa,Unknown,129.8565,14306006.4852
0,2020-01,21,21_ShijoKarasuma,Unknown,3924.5739,14306006.4852
0,2020-01,22,22_ShijoKurumayacho,Unknown,1801.5043,14306006.4852
0,2020-01,23,23_ShijoMuromachi,Unknown,1229.0939,14306006.4852
0,2020-01,24,24_ShijoShinmachi,Unknown,304.8623,14306006.4852
1,2020-02,0,00_GojoHorikawa,Unknown,90.8095,13597014.4304
1,2020-02,1,01_GojoKarasuma,Unknown,1782.1319,13597014.4304
1,2020-02,2,02_GojoKurumayacho,Unknown,1236.0324,13597014.4304
1,2020-02,3,03_GojoMuromachi,Unknown,787.1462,13597014.4304
1,2020-02,4,04_GojoShinmachi,Unknown,350.3363,13597014.4304
1,2020-02,5,05_IchijoHorikawa,Unknown,0.0,13597014.4304
1,2020-02,6,06_IchijoKarasuma,Unknown,136.2869,13597014.4304
1,2020-02,7,07_IchijoKurumayacho,Unknown,89.8679,13597014.4304
1,2020-02,8,08_IchijoMuromachi,Unknown,51.2187,13597014.4304
