t_idx,time_label,component_idx,node_idx,node_label,eigenvalue,explained_variance_ratio,vector_value
0,2020-W01,0,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,0,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,0,2,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,0,3,ACC_Cash,0.0,0.0,0.0
0,2020-W01,0,4,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,0,5,ACC_COGS,0.0,0.0,0.0
0,2020-W01,0,6,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,0,8,ACC_Rent_Exp,0.0,0.0,0.0
0,2020-W01,1,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,1,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,1,2,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,1,3,ACC_Cash,0.0,0.0,0.0
0,2020-W01,1,4,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,1,5,ACC_COGS,0.0,0.0,0.0
0,2020-W01,1,6,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,1,8,ACC_Rent_Exp,0.0,0.0,0.0
0,2020-W01,2,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,2,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,2,2,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,2,3,ACC_Cash,0.0,0.0,0.0
0,2020-W01,2,4,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,2,5,ACC_COGS,0.0,0.0,0.0
0,2020-W01,2,6,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,2,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,0,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,0,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,0,2,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,0,3,ACC_Cash,0.0,0.0,0.0
1,2020-W02,0,4,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,0,5,ACC_COGS,0.0,0.0,0.0
1,2020-W02,0,6,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,0,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,1,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,1,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,1,2,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,1,3,ACC_Cash,0.0,0.0,0.0
1,2020-W02,1,4,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,1,5,ACC_COGS,0.0,0.0,0.0
1,2020-W02,1,6,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,1,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,2,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,2,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,2,2,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,2,3,ACC_Cash,0.0,0.0,0.0
1,2020-W02,2,4,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,2,5,ACC_COGS,0.0,0.0,0.0
1,2020-W02,2,6,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,2,8,ACC_Rent_Exp,0.0,0.0,0.0
2,2020-W03,0,0,ACC_Accounts_Payable,325794703.237,1.0,0.020664
2,2020-W03,0,1,ACC_Inventory,325794703.237,1.0,0.093562
2,2020-W03,0,2,ACC_Accounts_Receivable,325794703.237,1.0,-0.698694
2,2020-W03,0,3,ACC_Cash,325794703.237,1.0,-0.026681
2,2020-W03,0,4,ACC_Travel_Exp,325794703.237,1.0,0.026681
2,2020-W03,0,5,ACC_COGS,325794703.237,1.0,-0.114226
2,2020-W03,0,6,ACC_Sales_Revenue,325794703.237,1.0,0.698694
2,2020-W03,0,7,ACC_Payroll_Exp,325794703.237,1.0,0.0
2,2020-W03,0,8,ACC_Rent_Exp,325794703.237,1.0,0.0
2,2020-W03,1,0,ACC_Accounts_Payable,0.0,0.0,0.997859
2,2020-W03,1,1,ACC_Inventory,0.0,0.0,-0.059265
2,2020-W03,1,2,ACC_Accounts_Receivable,0.0,0.0,0.027034
2,2020-W03,1,3,ACC_Cash,0.0,0.0,0.000936
2,2020-W03,1,4,ACC_Travel_Exp,0.0,0.0,-0.00146
2,2020-W03,1,5,ACC_COGS,0.0,0.0,-0.000255
2,2020-W03,1,6,ACC_Sales_Revenue,0.0,0.0,0.005508
2,2020-W03,1,7,ACC_Payroll_Exp,0.0,0.0,-0.0
2,2020-W03,1,8,ACC_Rent_Exp,0.0,0.0,-0.0
2,2020-W03,2,0,ACC_Accounts_Payable,0.0,0.0,0.061726
2,2020-W03,2,1,ACC_Inventory,0.0,0.0,0.881982
2,2020-W03,2,2,ACC_Accounts_Receivable,0.0,0.0,-0.264585
2,2020-W03,2,3,ACC_Cash,0.0,0.0,-0.018932
2,2020-W03,2,4,ACC_Travel_Exp,0.0,0.0,0.024976
2,2020-W03,2,5,ACC_COGS,0.0,0.0,0.016841
2,2020-W03,2,6,ACC_Sales_Revenue,0.0,0.0,-0.38344
2,2020-W03,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
2,2020-W03,2,8,ACC_Rent_Exp,0.0,0.0,0.0
3,2020-W04,0,0,ACC_Accounts_Payable,330307836.031404,0.672058,-0.113486
3,2020-W04,0,1,ACC_Inventory,330307836.031404,0.672058,0.016649
3,2020-W04,0,2,ACC_Accounts_Receivable,330307836.031404,0.672058,-0.123665
3,2020-W04,0,3,ACC_Cash,330307836.031404,0.672058,0.732462
3,2020-W04,0,4,ACC_Travel_Exp,330307836.031404,0.672058,0.078441
3,2020-W04,0,5,ACC_COGS,330307836.031404,0.672058,0.096838
3,2020-W04,0,6,ACC_Sales_Revenue,330307836.031404,0.672058,0.123665
3,2020-W04,0,7,ACC_Payroll_Exp,330307836.031404,0.672058,-0.599673
3,2020-W04,0,8,ACC_Rent_Exp,330307836.031404,0.672058,-0.211231
3,2020-W04,1,0,ACC_Accounts_Payable,161179549.904963,0.327942,0.037337
3,2020-W04,1,1,ACC_Inventory,161179549.904963,0.327942,0.092126
3,2020-W04,1,2,ACC_Accounts_Receivable,161179549.904963,0.327942,-0.68807
3,2020-W04,1,3,ACC_Cash,161179549.904963,0.327942,-0.133175
3,2020-W04,1,4,ACC_Travel_Exp,161179549.904963,0.327942,0.015585
3,2020-W04,1,5,ACC_COGS,161179549.904963,0.327942,-0.129463
3,2020-W04,1,6,ACC_Sales_Revenue,161179549.904963,0.327942,0.68807
3,2020-W04,1,7,ACC_Payroll_Exp,161179549.904963,0.327942,0.086959
3,2020-W04,1,8,ACC_Rent_Exp,161179549.904963,0.327942,0.030631
3,2020-W04,2,0,ACC_Accounts_Payable,0.0,0.0,-0.082413
3,2020-W04,2,1,ACC_Inventory,0.0,0.0,-0.164691
3,2020-W04,2,2,ACC_Accounts_Receivable,0.0,0.0,-0.047779
3,2020-W04,2,3,ACC_Cash,0.0,0.0,0.622766
3,2020-W04,2,4,ACC_Travel_Exp,0.0,0.0,0.008729
3,2020-W04,2,5,ACC_COGS,0.0,0.0,0.078782
3,2020-W04,2,6,ACC_Sales_Revenue,0.0,0.0,0.01304
3,2020-W04,2,7,ACC_Payroll_Exp,0.0,0.0,0.692246
3,2020-W04,2,8,ACC_Rent_Exp,0.0,0.0,0.300512
4,2020-W05,0,0,ACC_Accounts_Payable,682252640.095194,0.850825,-0.021957
4,2020-W05,0,1,ACC_Inventory,682252640.095194,0.850825,0.00276
4,2020-W05,0,2,ACC_Accounts_Receivable,682252640.095194,0.850825,0.016948
4,2020-W05,0,3,ACC_Cash,682252640.095194,0.850825,0.776471
4,2020-W05,0,4,ACC_Travel_Exp,682252640.095194,0.850825,0.025152
4,2020-W05,0,5,ACC_COGS,682252640.095194,0.850825,0.019197
4,2020-W05,0,6,ACC_Sales_Revenue,682252640.095194,0.850825,-0.016948
4,2020-W05,0,7,ACC_Payroll_Exp,682252640.095194,0.850825,-0.59281
4,2020-W05,0,8,ACC_Rent_Exp,682252640.095194,0.850825,-0.208814
4,2020-W05,1,0,ACC_Accounts_Payable,112617793.092634,0.140444,0.012742
4,2020-W05,1,1,ACC_Inventory,112617793.092634,0.140444,-0.092416
4,2020-W05,1,2,ACC_Accounts_Receivable,112617793.092634,0.140444,0.700606
4,2020-W05,1,3,ACC_Cash,112617793.092634,0.140444,-0.001412
4,2020-W05,1,4,ACC_Travel_Exp,112617793.092634,0.140444,-0.044311
4,2020-W05,1,5,ACC_COGS,112617793.092634,0.140444,0.079673
4,2020-W05,1,6,ACC_Sales_Revenue,112617793.092634,0.140444,-0.700606
4,2020-W05,1,7,ACC_Payroll_Exp,112617793.092634,0.140444,0.033813
4,2020-W05,1,8,ACC_Rent_Exp,112617793.092634,0.140444,0.01191
4,2020-W05,2,0,ACC_Accounts_Payable,7001400.985322,0.008731,0.638232
4,2020-W05,2,1,ACC_Inventory,7001400.985322,0.008731,0.029393
4,2020-W05,2,2,ACC_Accounts_Receivable,7001400.985322,0.008731,0.020622
4,2020-W05,2,3,ACC_Cash,7001400.985322,0.008731,0.152229
4,2020-W05,2,4,ACC_Travel_Exp,7001400.985322,0.008731,-0.322758
4,2020-W05,2,5,ACC_COGS,7001400.985322,0.008731,-0.667625
4,2020-W05,2,6,ACC_Sales_Revenue,7001400.985322,0.008731,-0.020622
4,2020-W05,2,7,ACC_Payroll_Exp,7001400.985322,0.008731,0.126107
4,2020-W05,2,8,ACC_Rent_Exp,7001400.985322,0.008731,0.044421
5,2020-W06,0,0,ACC_Accounts_Payable,512233720.620853,0.846409,-0.022993
5,2020-W06,0,1,ACC_Inventory,512233720.620853,0.846409,0.004156
5,2020-W06,0,2,ACC_Accounts_Receivable,512233720.620853,0.846409,0.017339
5,2020-W06,0,3,ACC_Cash,512233720.620853,0.846409,0.776938
5,2020-W06,0,4,ACC_Travel_Exp,512233720.620853,0.846409,0.025266
5,2020-W06,0,5,ACC_COGS,512233720.620853,0.846409,0.018836
5,2020-W06,0,6,ACC_Sales_Revenue,512233720.620853,0.846409,-0.018784
5,2020-W06,0,7,ACC_Payroll_Exp,512233720.620853,0.846409,-0.59217
5,2020-W06,0,8,ACC_Rent_Exp,512233720.620853,0.846409,-0.208588
5,2020-W06,1,0,ACC_Accounts_Payable,85145422.915988,0.140693,0.00555
5,2020-W06,1,1,ACC_Inventory,85145422.915988,0.140693,-0.082016
5,2020-W06,1,2,ACC_Accounts_Receivable,85145422.915988,0.140693,0.696436
5,2020-W06,1,3,ACC_Cash,85145422.915988,0.140693,0.000666
5,2020-W06,1,4,ACC_Travel_Exp,85145422.915988,0.140693,-0.043117
5,2020-W06,1,5,ACC_COGS,85145422.915988,0.140693,0.076466
5,2020-W06,1,6,ACC_Sales_Revenue,85145422.915988,0.140693,-0.70628
5,2020-W06,1,7,ACC_Payroll_Exp,85145422.915988,0.140693,0.038673
