t_idx,src_idx,tgt_idx,value
0,6,5,737803.08
0,0,2,459789.9
0,0,8,160426.68
0,0,10,482600.62
0,7,1,7638.33
0,10,5,1369268.46
0,5,6,456996.06
0,0,9,200755.23
0,5,9,216635.4
0,4,6,321761.4
0,7,5,169828.56
0,8,5,155032.64
0,7,4,1273697.37
0,2,5,3843519.12
0,5,7,581449.5
0,6,4,774505.96
0,0,6,160426.68
0,4,10,718694.76
0,6,1,9324.22
0,5,10,561382.0
0,0,7,369199.12
0,0,11,587780.68
0,0,3,559269.3099999999
0,11,5,1405373.24
0,10,1,201851.9
0,2,1,201851.9
0,11,1,166408.43
0,5,4,38581097.39
0,4,8,168223.0
0,9,4,196961.07
0,4,5,31669245.81
0,3,1,36218.88
0,9,1,43857.21
0,9,5,754180.14
1,11,1,37220.57
1,11,5,782418.01
1,10,1,37220.57
1,11,4,2067040.64
1,4,9,616225.0599999999
1,5,9,398441.7
1,6,4,764481.12
1,9,4,715538.25
1,0,3,34129.42
1,4,10,200493.92
1,6,5,929731.37
1,4,11,580510.17
1,10,4,792131.68
1,3,4,2649500.28
1,3,1,37220.57
1,4,8,387470.85
1,9,1,37220.57
1,0,7,184325.2
1,6,1,37220.57
1,7,1,37220.57
1,5,11,1956459.01
1,4,5,35617480.519999996
1,5,4,27790963.82
1,7,5,909402.49
1,0,6,88128.32
1,0,8,110470.85
1,5,6,1533202.66
1,0,2,150402.2
1,0,9,110470.85
1,0,10,128059.67
1,5,8,947835.0
1,0,11,141906.77000000002
1,10,5,387044.74
1,8,4,1178200.76
2,5,7,69.69
2,5,10,149417.32
2,0,11,110293.46
2,0,9,169068.88
2,0,7,28639.12
2,0,6,87414.54
2,11,4,95264.31
2,4,5,5139744.75
2,0,8,140429.76
2,5,8,371022.12
2,10,1,18292.58
2,6,1,18292.58
2,11,1,18104.85
2,2,5,3408804.06
2,0,3,81654.34
2,4,10,1354088.18
2,5,9,205269.0
2,6,5,521756.28
2,7,1,74800.70999999999
2,8,1,74800.70999999999
2,4,11,836536.52
2,5,11,1153321.9
2,6,4,456591.51
2,9,5,357111.8
2,11,5,1773708.25
2,9,1,93608.48
2,8,5,1183468.35
2,4,3,53852982.52
2,5,4,10928336.93
2,4,9,1034744.22
2,10,5,794774.72
2,2,1,37100.35
2,3,1,38009.36
2,5,6,1123069.41
3,10,1,200911.88
3,6,5,337.08
3,4,8,244.08
3,4,10,279.13
3,11,4,194528.88
3,10,5,16155.81
3,5,9,656431.2
3,0,8,15075.74
3,0,3,15075.74
3,0,6,15075.74
3,0,7,15075.74
3,4,6,213387.24
