t_idx,src_idx,tgt_idx,value
2020-01,ACC_Accounts_Payable,ACC_Inventory,55952.86
2020-01,ACC_Cash,ACC_Payroll_Exp,18973.66
2020-01,ACC_Cash,ACC_Rent_Exp,6683.35
2020-01,ACC_Cash,ACC_Travel_Exp,6181.45
2020-01,ACC_Inventory,ACC_COGS,53801.35
2020-01,ACC_Sales_Revenue,ACC_Accounts_Receivable,95968.3
2020-02,ACC_Accounts_Payable,ACC_Inventory,42491.61
2020-02,ACC_Accounts_Receivable,ACC_Cash,24552.01
2020-02,ACC_Accounts_Receivable,UNKNOWN_LEAK,166.57999999999993
2020-02,ACC_Cash,ACC_Accounts_Payable,11648.77
2020-02,ACC_Cash,ACC_Payroll_Exp,18245.21
2020-02,ACC_Cash,ACC_Rent_Exp,5368.76
2020-02,ACC_Cash,ACC_Travel_Exp,7980.12
2020-02,ACC_Inventory,ACC_COGS,64416.81
2020-02,ACC_Sales_Revenue,ACC_Accounts_Receivable,116246.21
2020-03,ACC_Accounts_Payable,ACC_Inventory,45747.05
2020-03,ACC_Accounts_Receivable,ACC_Cash,77272.73
2020-03,ACC_Accounts_Receivable,UNKNOWN_LEAK,340.01
2020-03,ACC_Cash,ACC_Accounts_Payable,44221.770000000004
2020-03,ACC_Cash,ACC_Payroll_Exp,14782.04
2020-03,ACC_Cash,ACC_Rent_Exp,5803.61
2020-03,ACC_Cash,ACC_Travel_Exp,8343.59
2020-03,ACC_Inventory,ACC_COGS,55485.03
2020-03,ACC_Sales_Revenue,ACC_Accounts_Receivable,100458.77
2020-04,ACC_Accounts_Payable,ACC_Inventory,59585.880000000005
2020-04,ACC_Accounts_Receivable,ACC_Cash,107625.72
2020-04,ACC_Cash,ACC_Accounts_Payable,33614.21
2020-04,ACC_Cash,ACC_Payroll_Exp,18834.01
2020-04,ACC_Cash,ACC_Rent_Exp,5305.31
2020-04,ACC_Cash,ACC_Travel_Exp,10112.02
2020-04,ACC_Inventory,ACC_COGS,28712.36
2020-04,ACC_Sales_Revenue,ACC_Accounts_Receivable,50480.48
2020-05,ACC_Accounts_Payable,ACC_Inventory,48149.3
2020-05,ACC_Accounts_Receivable,ACC_Cash,94978.71
2020-05,ACC_Cash,ACC_Accounts_Payable,67695.89
2020-05,ACC_Cash,ACC_Payroll_Exp,18155.0
2020-05,ACC_Cash,ACC_Rent_Exp,4705.11
2020-05,ACC_Cash,ACC_Travel_Exp,8852.29
2020-05,ACC_Inventory,ACC_COGS,25013.8
2020-05,ACC_Sales_Revenue,ACC_Accounts_Receivable,45351.38
2020-06,ACC_Accounts_Payable,ACC_Inventory,53632.43
2020-06,ACC_Accounts_Receivable,ACC_Cash,62102.98
2020-06,ACC_Cash,ACC_Accounts_Payable,57321.99
2020-06,ACC_Cash,ACC_Payroll_Exp,18066.68
2020-06,ACC_Cash,ACC_Rent_Exp,5224.12
2020-06,ACC_Cash,ACC_Travel_Exp,7490.93
2020-06,ACC_Inventory,ACC_COGS,29433.32
2020-06,ACC_Sales_Revenue,ACC_Accounts_Receivable,54879.67
2020-07,ACC_Accounts_Payable,ACC_Inventory,63767.55
2020-07,ACC_Accounts_Receivable,ACC_Cash,45828.76
2020-07,ACC_Cash,ACC_Accounts_Payable,49118.47
2020-07,ACC_Cash,ACC_Payroll_Exp,20722.72
2020-07,ACC_Cash,ACC_Rent_Exp,6658.59
2020-07,ACC_Cash,ACC_Travel_Exp,6590.42
2020-07,ACC_Inventory,ACC_COGS,61866.13
2020-07,ACC_Sales_Revenue,ACC_Accounts_Receivable,111667.96
2020-08,ACC_Accounts_Payable,ACC_Inventory,49471.29
2020-08,ACC_Accounts_Receivable,ACC_Cash,68191.22
2020-08,ACC_Cash,ACC_Accounts_Payable,27722.04
2020-08,ACC_Cash,ACC_Payroll_Exp,18876.79
2020-08,ACC_Cash,ACC_Rent_Exp,4943.7
2020-08,ACC_Cash,ACC_Travel_Exp,10580.58
2020-08,ACC_Inventory,ACC_COGS,69481.38
2020-08,ACC_Sales_Revenue,ACC_Accounts_Receivable,124227.22
2020-09,ACC_Accounts_Payable,ACC_Inventory,61487.57
2020-09,ACC_Accounts_Receivable,ACC_Cash,105374.81
2020-09,ACC_Cash,ACC_Accounts_Payable,77983.54
2020-09,ACC_Cash,ACC_Payroll_Exp,21170.519999999997
2020-09,ACC_Cash,ACC_Rent_Exp,3356.24
2020-09,ACC_Cash,ACC_Travel_Exp,9483.42
2020-09,ACC_Inventory,ACC_COGS,51616.33
2020-09,ACC_Sales_Revenue,ACC_Accounts_Receivable,95107.68
2020-10,ACC_Accounts_Payable,ACC_Inventory,48174.66
2020-10,ACC_Accounts_Receivable,ACC_Cash,112348.06999999999
2020-10,ACC_Cash,ACC_Accounts_Payable,49768.66
2020-10,ACC_Cash,ACC_Payroll_Exp,18513.78
2020-10,ACC_Cash,ACC_Rent_Exp,6428.78
2020-10,ACC_Cash,ACC_Travel_Exp,7906.78
2020-10,ACC_Inventory,ACC_COGS,31780.1
2020-10,ACC_Sales_Revenue,ACC_Accounts_Receivable,56232.85
2020-11,ACC_Accounts_Payable,ACC_Inventory,47318.0
2020-11,ACC_Accounts_Receivable,ACC_Cash,101319.18
2020-11,ACC_Accounts_Receivable,UNKNOWN_LEAK,906.29
2020-11,ACC_Cash,ACC_Accounts_Payable,63964.67
