Trans_Date,Src,Tgt,Amount
2020-W01,ACC_Accounts_Payable,ACC_Inventory,14368.82
2020-W01,ACC_Accounts_Receivable,ACC_Cash,17302.3
2020-W01,ACC_Cash,ACC_Accounts_Receivable,17302.3
2020-W01,ACC_Cash,ACC_Travel_Exp,1670.5
2020-W01,ACC_Inventory,ACC_COGS,5154.17
2020-W01,ACC_Sales_Revenue,ACC_Accounts_Receivable,26998.88
2020-W02,ACC_Accounts_Payable,ACC_Inventory,12327.96
2020-W02,ACC_Cash,ACC_Travel_Exp,1944.4299999999998
2020-W02,ACC_Inventory,ACC_COGS,9343.14
2020-W02,ACC_Sales_Revenue,ACC_Accounts_Receivable,16905.29
2020-W03,ACC_Accounts_Payable,ACC_Inventory,12130.57
2020-W03,ACC_Cash,ACC_Travel_Exp,597.93
2020-W03,ACC_Inventory,ACC_COGS,12717.08
2020-W03,ACC_Sales_Revenue,ACC_Accounts_Receivable,23393.68
2020-W04,ACC_Accounts_Payable,ACC_Inventory,11711.46
2020-W04,ACC_Accounts_Receivable,ACC_Cash,15772.65
2020-W04,ACC_Cash,ACC_Accounts_Receivable,15772.65
2020-W04,ACC_Cash,ACC_Payroll_Exp,17980.41
2020-W04,ACC_Cash,ACC_Rent_Exp,5744.66
2020-W04,ACC_Inventory,ACC_COGS,12233.91
2020-W04,ACC_Sales_Revenue,ACC_Accounts_Receivable,40033.64
2020-W05,ACC_Accounts_Payable,ACC_Inventory,10537.98
2020-W05,ACC_Accounts_Receivable,ACC_Cash,664.03
2020-W05,ACC_Cash,ACC_Travel_Exp,2606.62
2020-W05,ACC_Inventory,ACC_COGS,17651.01
2020-W05,ACC_Sales_Revenue,ACC_Accounts_Receivable,31228.46
2020-W06,ACC_Accounts_Payable,ACC_Inventory,13624.58
2020-W06,ACC_Accounts_Receivable,ACC_Cash,401.27
2020-W06,ACC_Cash,ACC_Accounts_Payable,14368.82
2020-W06,ACC_Cash,ACC_Travel_Exp,2620.1400000000003
