src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,ACC_Sales_Revenue,0,ACC_Sales_Revenue,0,1.0
0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1,0.533
0,ACC_Sales_Revenue,2,ACC_Inventory,1,0.0771
0,ACC_Sales_Revenue,3,ACC_COGS,0,0.1333
0,ACC_Sales_Revenue,4,ACC_Accounts_Payable,2,0.0511
0,ACC_Sales_Revenue,5,ACC_Cash,12,0.0091
0,ACC_Sales_Revenue,6,ACC_Travel_Exp,1,0.0393
0,ACC_Sales_Revenue,7,ACC_Payroll_Exp,1,0.022
0,ACC_Sales_Revenue,8,ACC_Rent_Exp,4,0.0128
0,ACC_Sales_Revenue,9,ACC_Equity_Capital,0,0.0
1,ACC_Accounts_Receivable,0,ACC_Sales_Revenue,3,0.0245
1,ACC_Accounts_Receivable,1,ACC_Accounts_Receivable,0,1.0
1,ACC_Accounts_Receivable,2,ACC_Inventory,2,0.058
1,ACC_Accounts_Receivable,3,ACC_COGS,1,0.2309
1,ACC_Accounts_Receivable,4,ACC_Accounts_Payable,7,0.0156
1,ACC_Accounts_Receivable,5,ACC_Cash,2,0.2933
1,ACC_Accounts_Receivable,6,ACC_Travel_Exp,6,0.0499
1,ACC_Accounts_Receivable,7,ACC_Payroll_Exp,5,0.0126
1,ACC_Accounts_Receivable,8,ACC_Rent_Exp,6,0.0133
1,ACC_Accounts_Receivable,9,ACC_Equity_Capital,0,0.0
2,ACC_Inventory,0,ACC_Sales_Revenue,1,0.0407
2,ACC_Inventory,1,ACC_Accounts_Receivable,7,0.0055
2,ACC_Inventory,2,ACC_Inventory,0,1.0
2,ACC_Inventory,3,ACC_COGS,5,0.0464
2,ACC_Inventory,4,ACC_Accounts_Payable,1,0.0544
2,ACC_Inventory,5,ACC_Cash,12,0.0151
2,ACC_Inventory,6,ACC_Travel_Exp,1,0.1425
2,ACC_Inventory,7,ACC_Payroll_Exp,2,0.0301
2,ACC_Inventory,8,ACC_Rent_Exp,4,0.0372
2,ACC_Inventory,9,ACC_Equity_Capital,0,0.0
3,ACC_COGS,0,ACC_Sales_Revenue,0,0.1333
3,ACC_COGS,1,ACC_Accounts_Receivable,1,0.1127
3,ACC_COGS,2,ACC_Inventory,1,0.2165
3,ACC_COGS,3,ACC_COGS,0,1.0
3,ACC_COGS,4,ACC_Accounts_Payable,6,0.0665
3,ACC_COGS,5,ACC_Cash,7,0.0243
3,ACC_COGS,6,ACC_Travel_Exp,1,0.1626
3,ACC_COGS,7,ACC_Payroll_Exp,4,0.0319
3,ACC_COGS,8,ACC_Rent_Exp,5,0.0469
3,ACC_COGS,9,ACC_Equity_Capital,0,0.0
4,ACC_Accounts_Payable,0,ACC_Sales_Revenue,6,0.0076
4,ACC_Accounts_Payable,1,ACC_Accounts_Receivable,3,0.0226
4,ACC_Accounts_Payable,2,ACC_Inventory,7,0.0442
4,ACC_Accounts_Payable,3,ACC_COGS,2,0.0538
4,ACC_Accounts_Payable,4,ACC_Accounts_Payable,0,1.0
4,ACC_Accounts_Payable,5,ACC_Cash,2,0.0301
4,ACC_Accounts_Payable,6,ACC_Travel_Exp,5,0.0171
4,ACC_Accounts_Payable,7,ACC_Payroll_Exp,9,0.031
