t_idx,time_label,component_idx,node_idx,node_label,eigenvalue,explained_variance_ratio,vector_value
0,E_000001,0,0,ACC_Sales_Revenue,0.0,0.0,0.0
0,E_000001,0,1,ACC_Accounts_Receivable,0.0,0.0,0.0
0,E_000001,0,2,ACC_Inventory,0.0,0.0,0.0
0,E_000001,0,3,ACC_COGS,0.0,0.0,0.0
0,E_000001,0,4,ACC_Accounts_Payable,0.0,0.0,0.0
0,E_000001,0,5,ACC_Cash,0.0,0.0,0.0
0,E_000001,0,6,ACC_Travel_Exp,0.0,0.0,0.0
0,E_000001,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,E_000001,0,8,ACC_Rent_Exp,0.0,0.0,0.0
0,E_000001,0,9,ACC_Equity_Capital,0.0,0.0,0.0
0,E_000001,1,0,ACC_Sales_Revenue,0.0,0.0,0.0
0,E_000001,1,1,ACC_Accounts_Receivable,0.0,0.0,0.0
0,E_000001,1,2,ACC_Inventory,0.0,0.0,0.0
0,E_000001,1,3,ACC_COGS,0.0,0.0,0.0
0,E_000001,1,4,ACC_Accounts_Payable,0.0,0.0,0.0
0,E_000001,1,5,ACC_Cash,0.0,0.0,0.0
0,E_000001,1,6,ACC_Travel_Exp,0.0,0.0,0.0
0,E_000001,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,E_000001,1,8,ACC_Rent_Exp,0.0,0.0,0.0
0,E_000001,1,9,ACC_Equity_Capital,0.0,0.0,0.0
0,E_000001,2,0,ACC_Sales_Revenue,0.0,0.0,0.0
0,E_000001,2,1,ACC_Accounts_Receivable,0.0,0.0,0.0
0,E_000001,2,2,ACC_Inventory,0.0,0.0,0.0
0,E_000001,2,3,ACC_COGS,0.0,0.0,0.0
0,E_000001,2,4,ACC_Accounts_Payable,0.0,0.0,0.0
0,E_000001,2,5,ACC_Cash,0.0,0.0,0.0
0,E_000001,2,6,ACC_Travel_Exp,0.0,0.0,0.0
0,E_000001,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,E_000001,2,8,ACC_Rent_Exp,0.0,0.0,0.0
0,E_000001,2,9,ACC_Equity_Capital,0.0,0.0,0.0
1,E_000002,0,0,ACC_Sales_Revenue,0.0,0.0,0.0
1,E_000002,0,1,ACC_Accounts_Receivable,0.0,0.0,0.0
1,E_000002,0,2,ACC_Inventory,0.0,0.0,0.0
1,E_000002,0,3,ACC_COGS,0.0,0.0,0.0
1,E_000002,0,4,ACC_Accounts_Payable,0.0,0.0,0.0
1,E_000002,0,5,ACC_Cash,0.0,0.0,0.0
1,E_000002,0,6,ACC_Travel_Exp,0.0,0.0,0.0
1,E_000002,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,E_000002,0,8,ACC_Rent_Exp,0.0,0.0,0.0
1,E_000002,0,9,ACC_Equity_Capital,0.0,0.0,0.0
1,E_000002,1,0,ACC_Sales_Revenue,0.0,0.0,0.0
1,E_000002,1,1,ACC_Accounts_Receivable,0.0,0.0,0.0
1,E_000002,1,2,ACC_Inventory,0.0,0.0,0.0
1,E_000002,1,3,ACC_COGS,0.0,0.0,0.0
1,E_000002,1,4,ACC_Accounts_Payable,0.0,0.0,0.0
1,E_000002,1,5,ACC_Cash,0.0,0.0,0.0
1,E_000002,1,6,ACC_Travel_Exp,0.0,0.0,0.0
1,E_000002,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,E_000002,1,8,ACC_Rent_Exp,0.0,0.0,0.0
1,E_000002,1,9,ACC_Equity_Capital,0.0,0.0,0.0
1,E_000002,2,0,ACC_Sales_Revenue,0.0,0.0,0.0
1,E_000002,2,1,ACC_Accounts_Receivable,0.0,0.0,0.0
1,E_000002,2,2,ACC_Inventory,0.0,0.0,0.0
1,E_000002,2,3,ACC_COGS,0.0,0.0,0.0
1,E_000002,2,4,ACC_Accounts_Payable,0.0,0.0,0.0
1,E_000002,2,5,ACC_Cash,0.0,0.0,0.0
1,E_000002,2,6,ACC_Travel_Exp,0.0,0.0,0.0
1,E_000002,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,E_000002,2,8,ACC_Rent_Exp,0.0,0.0,0.0
1,E_000002,2,9,ACC_Equity_Capital,0.0,0.0,0.0
2,E_000003,0,0,ACC_Sales_Revenue,4019601.7629,1.0,0.632568
2,E_000003,0,1,ACC_Accounts_Receivable,4019601.7629,1.0,-0.632568
2,E_000003,0,2,ACC_Inventory,4019601.7629,1.0,-0.316003
2,E_000003,0,3,ACC_COGS,4019601.7629,1.0,0.316003
2,E_000003,0,4,ACC_Accounts_Payable,4019601.7629,1.0,0.0
2,E_000003,0,5,ACC_Cash,4019601.7629,1.0,0.0
2,E_000003,0,6,ACC_Travel_Exp,4019601.7629,1.0,0.0
2,E_000003,0,7,ACC_Payroll_Exp,4019601.7629,1.0,0.0
2,E_000003,0,8,ACC_Rent_Exp,4019601.7629,1.0,0.0
2,E_000003,0,9,ACC_Equity_Capital,4019601.7629,1.0,0.0
2,E_000003,1,0,ACC_Sales_Revenue,0.0,0.0,0.661205
2,E_000003,1,1,ACC_Accounts_Receivable,0.0,0.0,0.741538
2,E_000003,1,2,ACC_Inventory,0.0,0.0,-0.080404
2,E_000003,1,3,ACC_COGS,0.0,0.0,0.080404
2,E_000003,1,4,ACC_Accounts_Payable,0.0,0.0,0.0
