t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
0,E_000001,0,ACC_Sales_Revenue,756.96,-0.0,0.0,0.0
0,E_000001,1,ACC_Accounts_Receivable,756.96,-0.0,0.0,0.0
0,E_000001,2,ACC_Inventory,500000.0,-0.0,0.0,0.0
0,E_000001,3,ACC_COGS,0.0,-0.0,0.0,0.0
0,E_000001,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
0,E_000001,5,ACC_Cash,500000.0,-0.0,0.0,0.0
0,E_000001,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
0,E_000001,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
0,E_000001,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
0,E_000001,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
1,E_000002,0,ACC_Sales_Revenue,756.96,-0.0,0.0,0.0
1,E_000002,1,ACC_Accounts_Receivable,756.96,-0.0,0.0,0.0
1,E_000002,2,ACC_Inventory,499552.01,-0.0,223.995,0.0
1,E_000002,3,ACC_COGS,447.99,-0.0,223.995,-0.0
1,E_000002,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
1,E_000002,5,ACC_Cash,500000.0,-0.0,0.0,0.0
1,E_000002,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
1,E_000002,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
1,E_000002,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
1,E_000002,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
2,E_000003,0,ACC_Sales_Revenue,1793.55,-0.0,488.6532,0.0
2,E_000003,1,ACC_Accounts_Receivable,1793.55,-0.0,488.6532,0.0
2,E_000003,2,ACC_Inventory,499552.01,-0.0,211.1845,0.0
2,E_000003,3,ACC_COGS,447.99,-0.0,211.1845,0.0
2,E_000003,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
2,E_000003,5,ACC_Cash,500000.0,-0.0,0.0,0.0
2,E_000003,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
2,E_000003,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
2,E_000003,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
2,E_000003,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
3,E_000004,0,ACC_Sales_Revenue,1793.55,-0.0,518.295,0.0
3,E_000004,1,ACC_Accounts_Receivable,1793.55,-0.0,518.295,0.0
3,E_000004,2,ACC_Inventory,498906.77,-0.0,389.6482,0.0
3,E_000004,3,ACC_COGS,1093.23,-0.0,389.6482,-0.0
3,E_000004,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
3,E_000004,5,ACC_Cash,500000.0,-0.0,0.0,0.0
3,E_000004,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
3,E_000004,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
3,E_000004,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
3,E_000004,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
4,E_000005,0,ACC_Sales_Revenue,3264.74,-0.0,920.9733,0.0
4,E_000005,1,ACC_Accounts_Receivable,3264.74,-0.0,920.9733,0.0
4,E_000005,2,ACC_Inventory,498906.77,-0.0,422.2337,0.0
4,E_000005,3,ACC_COGS,1093.23,-0.0,422.2337,0.0
4,E_000005,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
4,E_000005,5,ACC_Cash,500000.0,-0.0,0.0,0.0
4,E_000005,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
4,E_000005,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
4,E_000005,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
4,E_000005,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
5,E_000006,0,ACC_Sales_Revenue,3264.74,-0.0,1028.9088,0.0
5,E_000006,1,ACC_Accounts_Receivable,3264.74,-0.0,1028.9088,0.0
5,E_000006,2,ACC_Inventory,498219.78,-0.0,580.225,0.0
5,E_000006,3,ACC_COGS,1780.22,-0.0,580.225,-0.0
5,E_000006,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
5,E_000006,5,ACC_Cash,500000.0,-0.0,0.0,0.0
5,E_000006,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
5,E_000006,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
5,E_000006,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
5,E_000006,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
6,E_000007,0,ACC_Sales_Revenue,3264.74,-0.0,1059.6326,0.0
6,E_000007,1,ACC_Accounts_Receivable,3264.74,-0.0,1059.6326,0.0
6,E_000007,2,ACC_Inventory,509868.55,-0.0,3775.2825,300.9378
6,E_000007,3,ACC_COGS,1780.22,-0.0,635.3943,0.0
6,E_000007,4,ACC_Accounts_Payable,11648.77,-0.0,4076.2204,-300.9378
6,E_000007,5,ACC_Cash,500000.0,-0.0,0.0,0.0
6,E_000007,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
6,E_000007,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
6,E_000007,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
6,E_000007,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
7,E_000008,0,ACC_Sales_Revenue,4769.36,-0.0,1321.218,0.0
7,E_000008,1,ACC_Accounts_Receivable,4769.36,-0.0,1321.218,0.0
7,E_000008,2,ACC_Inventory,509868.55,-0.0,4651.3616,0.0
7,E_000008,3,ACC_COGS,1780.22,-0.0,654.8537,0.0
7,E_000008,4,ACC_Accounts_Payable,11648.77,-0.0,5044.0654,0.0
7,E_000008,5,ACC_Cash,500000.0,-0.0,0.0,0.0
7,E_000008,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
7,E_000008,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
7,E_000008,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
7,E_000008,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
8,E_000009,0,ACC_Sales_Revenue,4769.36,-0.0,1441.9668,0.0
8,E_000009,1,ACC_Accounts_Receivable,4769.36,-0.0,1441.9668,0.0
8,E_000009,2,ACC_Inventory,509227.46,-0.0,4959.1535,-4206.7365
8,E_000009,3,ACC_COGS,2421.31,-0.0,752.417,4206.7365
8,E_000009,4,ACC_Accounts_Payable,11648.77,-0.0,5491.2828,0.0
8,E_000009,5,ACC_Cash,500000.0,-0.0,0.0,0.0
8,E_000009,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
8,E_000009,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
8,E_000009,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
8,E_000009,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
9,E_000010,0,ACC_Sales_Revenue,5856.8,-0.0,1661.2611,0.0
9,E_000010,1,ACC_Accounts_Receivable,5856.8,-0.0,1661.2611,0.0
9,E_000010,2,ACC_Inventory,509227.46,-0.0,5098.4787,0.0
9,E_000010,3,ACC_COGS,2421.31,-0.0,801.6729,0.0
9,E_000010,4,ACC_Accounts_Payable,11648.77,-0.0,5706.7085,0.0
9,E_000010,5,ACC_Cash,500000.0,-0.0,0.0,0.0
9,E_000010,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
9,E_000010,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
9,E_000010,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
9,E_000010,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
10,E_000011,0,ACC_Sales_Revenue,5856.8,-0.0,1780.3727,0.0
10,E_000011,1,ACC_Accounts_Receivable,5856.8,-0.0,1780.3727,0.0
10,E_000011,2,ACC_Inventory,508782.12,-0.0,5107.3836,-4224.0524
10,E_000011,3,ACC_COGS,2866.65,-0.0,883.3312,4224.0524
10,E_000011,4,ACC_Accounts_Payable,11648.77,-0.0,5800.2674,0.0
10,E_000011,5,ACC_Cash,500000.0,-0.0,0.0,0.0
10,E_000011,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
10,E_000011,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
10,E_000011,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
10,E_000011,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
11,E_000012,0,ACC_Sales_Revenue,6519.83,-0.0,1924.6718,0.0
11,E_000012,1,ACC_Accounts_Receivable,6519.83,-0.0,1924.6718,0.0
11,E_000012,2,ACC_Inventory,508782.12,-0.0,5078.0097,0.0
11,E_000012,3,ACC_COGS,2866.65,-0.0,930.0476,0.0
11,E_000012,4,ACC_Accounts_Payable,11648.77,-0.0,5824.385,0.0
11,E_000012,5,ACC_Cash,500000.0,-0.0,0.0,0.0
11,E_000012,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
11,E_000012,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
11,E_000012,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
11,E_000012,9,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
12,E_000013,0,ACC_Sales_Revenue,6519.83,-0.0,2010.7981,0.0
