t_idx,time_label,node_idx,node_label,state_X,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
0,E_000001,0,ACC_Sales_Revenue,-756.96,-756.96,0.0,756.96,75.696,-57298.8442
0,E_000001,1,ACC_Accounts_Receivable,756.96,756.96,0.0,756.96,75.696,57298.8442
0,E_000001,2,ACC_Inventory,500000.0,0.0,0.0,500000.0,50000.0,0.0
0,E_000001,3,ACC_COGS,0.0,0.0,0.0,0.0,0.0,0.0
0,E_000001,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
0,E_000001,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
0,E_000001,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
0,E_000001,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
0,E_000001,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
0,E_000001,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
1,E_000002,0,ACC_Sales_Revenue,-756.96,0.0,756.96,756.96,75.696,572988.4416
1,E_000002,1,ACC_Accounts_Receivable,756.96,0.0,-756.96,756.96,75.696,-572988.4416
1,E_000002,2,ACC_Inventory,499552.01,-447.99,-447.99,499776.005,49977.6005,-246284117.7279
1,E_000002,3,ACC_COGS,447.99,447.99,447.99,223.995,22.3995,110382.2721
1,E_000002,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
1,E_000002,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
1,E_000002,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
1,E_000002,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
1,E_000002,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
1,E_000002,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
2,E_000003,0,ACC_Sales_Revenue,-1793.55,-1036.59,-1036.59,1102.49,110.249,-1257113.12
2,E_000003,1,ACC_Accounts_Receivable,1793.55,1036.59,1036.59,1102.49,110.249,1257113.12
2,E_000003,2,ACC_Inventory,499552.01,0.0,447.99,499701.34,49970.134,223861203.3066
2,E_000003,3,ACC_COGS,447.99,0.0,-447.99,298.66,29.866,-133796.6934
2,E_000003,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
2,E_000003,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
2,E_000003,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
2,E_000003,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
2,E_000003,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
2,E_000003,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
3,E_000004,0,ACC_Sales_Revenue,-1793.55,0.0,1036.59,1275.255,127.5255,1321916.5805
3,E_000004,1,ACC_Accounts_Receivable,1793.55,0.0,-1036.59,1275.255,127.5255,-1321916.5805
3,E_000004,2,ACC_Inventory,498906.77,-645.24,-645.24,499502.6975,49950.2698,-354529032.5884
3,E_000004,3,ACC_COGS,1093.23,645.24,645.24,497.3025,49.7303,352967.4116
3,E_000004,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
3,E_000004,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
3,E_000004,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
3,E_000004,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
3,E_000004,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
3,E_000004,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
4,E_000005,0,ACC_Sales_Revenue,-3264.74,-1471.19,-1471.19,1673.152,167.3152,-2707676.94
4,E_000005,1,ACC_Accounts_Receivable,3264.74,1471.19,1471.19,1673.152,167.3152,2707676.94
4,E_000005,2,ACC_Inventory,498906.77,0.0,645.24,499383.512,49938.3512,322222217.2829
4,E_000005,3,ACC_COGS,1093.23,0.0,-645.24,616.488,61.6488,-397782.7171
4,E_000005,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
4,E_000005,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
4,E_000005,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
4,E_000005,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
4,E_000005,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
4,E_000005,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
5,E_000006,0,ACC_Sales_Revenue,-3264.74,0.0,1471.19,1938.4167,193.8417,2851779.2158
5,E_000006,1,ACC_Accounts_Receivable,3264.74,0.0,-1471.19,1938.4167,193.8417,-2851779.2158
5,E_000006,2,ACC_Inventory,498219.78,-686.99,-686.99,499189.5567,49918.9557,-377232056.8879
5,E_000006,3,ACC_COGS,1780.22,686.99,686.99,810.4433,81.0443,612443.1121
5,E_000006,4,ACC_Accounts_Payable,0.0,0.0,0.0,0.0,0.0,0.0
5,E_000006,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
5,E_000006,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
5,E_000006,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
5,E_000006,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
5,E_000006,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
6,E_000007,0,ACC_Sales_Revenue,-3264.74,0.0,0.0,2127.8914,212.7891,0.0
6,E_000007,1,ACC_Accounts_Receivable,3264.74,0.0,0.0,2127.8914,212.7891,0.0
6,E_000007,2,ACC_Inventory,509868.55,11648.77,12335.76,500715.1271,50071.5127,6759973171.9646
6,E_000007,3,ACC_COGS,1780.22,0.0,-686.99,948.9829,94.8983,-651941.733
6,E_000007,4,ACC_Accounts_Payable,-11648.77,-11648.77,-11648.77,1664.11,166.411,-21323318.1092
6,E_000007,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
6,E_000007,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
6,E_000007,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
6,E_000007,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
6,E_000007,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
7,E_000008,0,ACC_Sales_Revenue,-4769.36,-1504.62,-1504.62,2458.075,245.8075,-4068315.6871
7,E_000008,1,ACC_Accounts_Receivable,4769.36,1504.62,1504.62,2458.075,245.8075,4068315.6871
7,E_000008,2,ACC_Inventory,509868.55,0.0,-11648.77,501859.305,50185.9305,-5846043616.3048
7,E_000008,3,ACC_COGS,1780.22,0.0,0.0,1052.8875,105.2888,0.0
7,E_000008,4,ACC_Accounts_Payable,-11648.77,0.0,11648.77,2912.1925,291.2193,33923460.6282
7,E_000008,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
7,E_000008,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
7,E_000008,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
7,E_000008,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
7,E_000008,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
8,E_000009,0,ACC_Sales_Revenue,-4769.36,0.0,1504.62,2714.8844,271.4884,4084869.4328
8,E_000009,1,ACC_Accounts_Receivable,4769.36,0.0,-1504.62,2714.8844,271.4884,-4084869.4328
8,E_000009,2,ACC_Inventory,509227.46,-641.09,-641.09,502677.9889,50267.7989,-354488015.0865
8,E_000009,3,ACC_COGS,2421.31,641.09,641.09,1204.9344,120.4934,849718.5653
8,E_000009,4,ACC_Accounts_Payable,-11648.77,0.0,0.0,3882.9233,388.2923,0.0
8,E_000009,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
8,E_000009,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
8,E_000009,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
8,E_000009,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
8,E_000009,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
9,E_000010,0,ACC_Sales_Revenue,-5856.8,-1087.44,-1087.44,3029.076,302.9076,-3623332.246
9,E_000010,1,ACC_Accounts_Receivable,5856.8,1087.44,1087.44,3029.076,302.9076,3623332.246
9,E_000010,2,ACC_Inventory,509227.46,0.0,641.09,503332.936,50333.2936,322681711.9402
9,E_000010,3,ACC_COGS,2421.31,0.0,-641.09,1326.572,132.6572,-850452.0435
9,E_000010,4,ACC_Accounts_Payable,-11648.77,0.0,0.0,4659.508,465.9508,0.0
9,E_000010,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
9,E_000010,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
9,E_000010,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
9,E_000010,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
9,E_000010,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
10,E_000011,0,ACC_Sales_Revenue,-5856.8,0.0,1087.44,3286.1418,328.6142,3573482.0588
10,E_000011,1,ACC_Accounts_Receivable,5856.8,0.0,-1087.44,3286.1418,328.6142,-3573482.0588
10,E_000011,2,ACC_Inventory,508782.12,-445.34,-445.34,503828.3164,50382.8316,-246812392.6503
10,E_000011,3,ACC_COGS,2866.65,445.34,445.34,1466.5791,146.6579,718438.9656
10,E_000011,4,ACC_Accounts_Payable,-11648.77,0.0,0.0,5294.8955,529.4895,0.0
10,E_000011,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
10,E_000011,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
10,E_000011,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
10,E_000011,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
10,E_000011,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
11,E_000012,0,ACC_Sales_Revenue,-6519.83,-663.03,-663.03,3555.6158,355.5616,-2593227.9626
11,E_000012,1,ACC_Accounts_Receivable,6519.83,663.03,663.03,3555.6158,355.5616,2593227.9626
11,E_000012,2,ACC_Inventory,508782.12,0.0,445.34,504241.1333,50424.1133,224558746.3187
11,E_000012,3,ACC_COGS,2866.65,0.0,-445.34,1583.2517,158.3252,-705085.2972
11,E_000012,4,ACC_Accounts_Payable,-11648.77,0.0,0.0,5824.385,582.4385,0.0
11,E_000012,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
11,E_000012,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
11,E_000012,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
11,E_000012,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
11,E_000012,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
12,E_000013,0,ACC_Sales_Revenue,-6519.83,0.0,663.03,3783.6323,378.3632,2508661.729
12,E_000013,1,ACC_Accounts_Receivable,6519.83,0.0,-663.03,3783.6323,378.3632,-2508661.729
12,E_000013,2,ACC_Inventory,508473.42,-308.7,-308.7,504566.6938,50456.6694,-171335712.2293
12,E_000013,3,ACC_COGS,3175.35,308.7,308.7,1705.7208,170.5721,579211.6016
12,E_000013,4,ACC_Accounts_Payable,-11648.77,0.0,0.0,6272.4146,627.2415,0.0
12,E_000013,5,ACC_Cash,500000.0,0.0,0.0,500000.0,50000.0,0.0
12,E_000013,6,ACC_Travel_Exp,0.0,0.0,0.0,0.0,0.0,0.0
12,E_000013,7,ACC_Payroll_Exp,0.0,0.0,0.0,0.0,0.0,0.0
12,E_000013,8,ACC_Rent_Exp,0.0,0.0,0.0,0.0,0.0,0.0
12,E_000013,9,ACC_Equity_Capital,1000000.0,0.0,0.0,1000000.0,100000.0,0.0
13,E_000014,0,ACC_Sales_Revenue,-7184.47,-664.64,-664.64,4278.0562,427.8056,-3127703.9663
13,E_000014,1,ACC_Accounts_Receivable,7184.47,664.64,664.64,4278.0562,427.8056,3127703.9663
13,E_000014,2,ACC_Inventory,508473.42,0.0,308.7,505218.4954,50521.8495,155960949.5252
