t_idx,src_idx,tgt_idx,value
0,3,7,455153.6
0,13,3,455153.6
0,4,9,296204.25
0,7,4,296204.25
0,2,8,280984.44
0,11,2,280984.44
0,0,12,151809.68
0,7,0,151809.68
1,0,12,465896.56
1,7,0,465896.56
1,10,3,380022.61
1,3,7,380022.61
1,1,9,88691.25
1,7,1,265968.89
1,8,4,1066982.73
1,4,11,1220514.13
1,8,2,5433808.95
1,2,9,353569.86
1,7,4,153531.4
1,7,2,8553907.19
1,2,8,8553907.19
1,2,7,5080239.09
1,1,10,217433.37
1,8,1,40155.73
2,7,3,207567.36
2,3,10,392009.31
2,8,3,184441.95
3,2,8,81111776.39999999
3,6,2,75368779.32
3,2,7,20366048.58
3,9,2,888330.6
3,10,2,322292.33
3,11,2,21445.9
3,14,2,1076648.13
3,8,2,18057331.62
3,9,1,80144.22
3,1,7,80144.22
3,7,2,6091139.2
3,2,9,346594.5
3,2,12,1547.62
3,7,1,145309.15
3,1,9,145309.15
4,0,7,1369169.77
4,10,0,973454.41
4,2,8,30600226.619999997
4,5,2,14299314.12
4,2,7,22084462.869999997
4,8,2,22084462.869999997
4,13,0,395715.36
4,3,7,540282.96
4,12,3,540282.96
4,7,2,16300912.5
4,0,9,477414.08
4,8,0,477414.08
4,7,4,579953.22
4,4,13,579953.22
4,4,7,350739.48
4,11,4,350739.48
5,7,2,20953844.6
5,2,8,20953844.6
5,8,2,25997956.41
5,2,7,25414829.4
5,2,12,282261.21
5,13,3,156020.91
5,3,7,156020.91
5,10,0,661341.52
5,0,8,661341.52
5,2,14,300865.8
5,7,3,266878.3
5,3,11,266878.3
6,3,8,528636.68
6,14,3,528636.68
6,3,7,185634.42
6,10,3,109541.76
6,2,8,22540209.38
6,7,2,22644910.34
6,2,7,20456150.73
6,8,2,20456150.73
6,2,11,104700.96
6,0,10,449074.55
6,8,0,449074.55
6,13,3,76092.66
6,0,8,291467.55
6,11,0,291467.55
7,8,2,21507717.51
7,2,7,21507717.51
7,7,2,22457627.13
7,2,8,22457627.13
7,8,4,1080187.56
7,4,13,1080187.56
7,8,1,139356.82
7,1,12,139356.82
7,3,8,226693.38
7,11,3,174966.66
7,0,13,452438.07
7,8,0,452438.07
7,14,3,51726.72
8,2,7,23033836.22
8,8,2,22704431.77
8,2,8,19816543.69
8,7,2,19935082.89
8,3,10,217820.7
8,7,3,217820.7
8,9,0,986983.97
8,0,7,986983.97
8,2,12,118539.2
8,9,2,329404.45
8,8,1,237200.64
8,1,9,237200.64
9,11,2,94749.84
9,2,8,25343724.85
9,7,2,25248975.01
9,2,7,21716445.09
9,8,2,21716445.09
9,1,8,249426.6
9,10,1,249426.6
9,8,1,161003.06
9,1,10,68705.82
9,0,7,563309.04
9,13,0,563309.04
9,8,4,1029908.82
9,4,9,1029908.82
9,1,13,92297.24
9,13,4,670394.28
9,4,8,670394.28
9,3,7,142530.76
9,13,3,142530.76
10,3,13,265341.96
10,8,3,265341.96
10,2,8,22204713.71
10,7,2,22204713.71
10,8,2,19605962.01
10,2,7,19605962.01
10,1,7,84427.2
10,13,1,84427.2
10,4,7,566714.14
10,9,4,566714.14
11,2,7,27849949.79
11,8,2,27849949.79
11,2,8,20449144.31
11,7,2,20449144.31
11,9,4,627403.24
11,4,8,627403.24
11,4,13,172652.23
11,7,4,172652.23
12,10,3,229623.17
12,3,7,562640.89
12,2,8,24789077.94
12,7,2,24789077.94
12,2,7,20614625.26
12,8,2,20614625.26
12,12,3,333017.72
12,4,8,1508330.34
12,13,4,653083.62
12,4,9,1131549.72
12,8,4,1131549.72
12,1,10,157136.65
12,7,1,157136.65
12,11,4,855246.72
13,10,0,737767.45
13,0,7,737767.45
13,2,7,22087705.04
13,8,2,37620497.84
13,7,2,20342416.98
13,2,8,20061927.54
13,2,11,280489.44
13,2,6,15532792.8
13,1,13,306978.77
13,8,1,306978.77
13,8,3,323446.08
13,3,10,323446.08
14,8,4,444283.31000000006
14,4,12,333131.15
14,2,7,20421692.41
14,8,2,20062553.44
14,2,8,19471160.28
14,7,2,19900180.38
14,2,13,429020.1
14,1,14,196988.96
14,7,1,196988.96
14,12,1,90071.1
14,1,8,90071.1
14,14,2,359138.97
14,4,9,111152.16
15,8,2,24368904.12
15,2,7,24368904.12
15,7,2,27700637.22
15,2,8,27610730.619999997
15,1,11,168245.58000000002
15,7,1,168245.58000000002
15,0,13,632891.39
15,8,0,632891.39
15,12,2,78502.84
15,13,3,101528.72
15,3,7,101528.72
15,2,12,168409.44
15,3,11,473737.6
15,7,3,473737.6
16,7,0,288127.71
16,0,10,288127.71
16,2,8,25916497.22
16,7,2,25962544.55
16,8,2,20802983.82
16,2,7,20802983.82
16,9,1,187969.5
16,1,7,117548.28
16,3,7,290491.26
16,14,3,290491.26
16,0,7,107448.99
16,11,0,107448.99
16,1,8,70421.22
16,2,10,188917.2
16,13,2,142869.87
17,7,2,19815224.08
17,2,8,19815224.08
17,8,2,22269678.23
17,2,7,22269678.23
17,8,1,341385.73
17,1,13,341385.73
17,12,4,300355.8
17,4,7,300355.8
17,0,7,409200.2
17,13,0,409200.2
18,2,8,23541636.94
18,7,2,23538684.64
18,8,2,24803064.22
