t_idx,src_idx,tgt_idx,value
0,0,1,756.96
1,2,3,447.99
2,0,1,1036.59
3,2,3,645.24
4,0,1,1471.19
5,2,3,686.99
6,4,2,11648.77
7,0,1,1504.62
8,2,3,1004.57
9,0,1,1087.44
10,2,3,627.61
11,0,1,663.03
12,2,3,271.14
13,5,6,734.36
14,0,1,664.64
15,2,3,377.76
16,0,1,664.03
17,2,3,395.07
18,0,1,881.3
19,2,3,463.44
20,0,1,401.27
21,2,3,257.95
22,0,1,638.87
23,2,3,400.98
24,0,1,907.15
25,2,3,455.46
26,0,1,556.35
27,2,3,258.48
28,0,1,454.72
29,2,3,227.8
30,5,6,450.01
31,0,1,730.92
32,2,3,367.79
33,0,1,821.9
34,2,3,527.77
35,0,1,452.47
36,2,3,243.35
37,0,1,643.46
38,2,3,445.23
39,5,6,373.02
40,0,1,504.83
41,2,3,297.14
42,0,1,929.73
43,2,3,612.24
44,0,1,629.14
45,2,3,287.95
46,5,6,296.64
47,0,1,628.87
48,2,3,306.14
49,0,1,1678.28
50,2,3,1101.95
51,0,1,795.69
52,2,3,342.39
53,4,2,10413.43
54,0,1,490.92
55,2,3,250.1
56,0,1,869.71
57,2,3,440.58
58,0,1,365.31
59,2,3,175.38
60,0,1,470.28
61,2,3,284.55
62,0,1,1074.92
63,2,3,485.16
64,0,1,856.76
65,2,3,405.63
66,0,1,763.84
67,2,3,392.49
68,0,1,709.22
69,2,3,419.86
70,5,6,409.41
71,0,1,599.85
72,2,3,378.2
73,0,1,665.38
74,2,3,311.87
75,0,1,1221.04
76,2,3,783.31
77,5,6,276.85
78,0,1,395.2
79,2,3,269.87
80,0,1,910.73
81,2,3,560.44
82,0,1,685.8
83,2,3,409.17
84,0,1,610.23
85,2,3,406.05
86,0,1,1208.35
87,2,3,579.36
88,0,1,1161.1
89,2,3,723.94
90,0,1,571.88
91,2,3,273.83
92,0,1,706.93
93,2,3,373.63
94,5,6,286.61
95,0,1,1181.84
96,2,3,826.41
97,0,1,660.46
98,2,3,361.97
99,0,1,742.74
100,2,3,307.59
101,0,1,513.93
102,2,3,229.14
103,0,1,1107.24
104,2,3,583.13
105,0,1,1376.24
106,2,3,709.36
107,0,1,777.29
108,2,3,543.2
