t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
0,2020-01,0,00_ACC_Input_From_Outside,Unknown,0.0,44075259779035.39
0,2020-01,1,01_ACC_Output_To_Outside,Unknown,2439065.0121,44075259779035.39
0,2020-01,2,02_USR_001,Unknown,8815829.4135,44075259779035.39
0,2020-01,3,03_USR_002,Unknown,0.0,44075259779035.39
0,2020-01,4,04_USR_003,Unknown,945121.6113,44075259779035.39
0,2020-01,5,05_USR_004,Unknown,1371278.2433,44075259779035.39
0,2020-01,6,06_USR_005,Unknown,740260.7446,44075259779035.39
0,2020-01,7,07_USR_006,Unknown,593737.4517,44075259779035.39
0,2020-01,8,08_USR_007,Unknown,400275.1749,44075259779035.39
0,2020-01,9,09_USR_008,Unknown,503835.9994,44075259779035.39
0,2020-01,10,10_USR_009,Unknown,628007.3524,44075259779035.39
0,2020-01,11,11_USR_010,Unknown,0.0,44075259779035.39
1,2020-02,0,00_ACC_Input_From_Outside,Unknown,0.0,49989998036737.61
1,2020-02,1,01_ACC_Output_To_Outside,Unknown,0.0,49989998036737.61
1,2020-02,2,02_USR_001,Unknown,9998999.7536,49989998036737.61
1,2020-02,3,03_USR_002,Unknown,0.0,49989998036737.61
1,2020-02,4,04_USR_003,Unknown,0.0,49989998036737.61
1,2020-02,5,05_USR_004,Unknown,0.0,49989998036737.61
1,2020-02,6,06_USR_005,Unknown,0.0,49989998036737.61
1,2020-02,7,07_USR_006,Unknown,0.0,49989998036737.61
1,2020-02,8,08_USR_007,Unknown,0.0,49989998036737.61
1,2020-02,9,09_USR_008,Unknown,0.0,49989998036737.61
1,2020-02,10,10_USR_009,Unknown,0.0,49989998036737.61
1,2020-02,11,11_USR_010,Unknown,0.0,49989998036737.61
2,2020-03,0,00_ACC_Input_From_Outside,Unknown,1750559.1094,1.0579
2,2020-03,1,01_ACC_Output_To_Outside,Unknown,-610460.676,1.0579
2,2020-03,2,02_USR_001,Unknown,7541654.1261,1.0579
2,2020-03,3,03_USR_002,Unknown,-61430228.0879,1.0579
2,2020-03,4,04_USR_003,Unknown,41040238.5708,1.0579
2,2020-03,5,05_USR_004,Unknown,13415217.7988,1.0579
2,2020-03,6,06_USR_005,Unknown,152638.7923,1.0579
2,2020-03,7,07_USR_006,Unknown,-1005913.3863,1.0579
2,2020-03,8,08_USR_007,Unknown,1139999.5997,1.0579
2,2020-03,9,09_USR_008,Unknown,374397.2076,1.0579
2,2020-03,10,10_USR_009,Unknown,-2733568.7436,1.0579
2,2020-03,11,11_USR_010,Unknown,365465.6893,1.0579
3,2020-04,0,00_ACC_Input_From_Outside,Unknown,4248377.9978,10.0196
3,2020-04,1,01_ACC_Output_To_Outside,Unknown,-2744292.4849,10.0196
3,2020-04,2,02_USR_001,Unknown,10348251.8414,10.0196
3,2020-04,3,03_USR_002,Unknown,-15474957.1698,10.0196
3,2020-04,4,04_USR_003,Unknown,-19863574.6801,10.0196
3,2020-04,5,05_USR_004,Unknown,23561609.5964,10.0196
3,2020-04,6,06_USR_005,Unknown,277447.2293,10.0196
3,2020-04,7,07_USR_006,Unknown,-2245552.997,10.0196
3,2020-04,8,08_USR_007,Unknown,878693.2311,10.0196
3,2020-04,9,09_USR_008,Unknown,4602150.4773,10.0196
3,2020-04,10,10_USR_009,Unknown,-2732258.1247,10.0196
3,2020-04,11,11_USR_010,Unknown,-855894.9168,10.0196
4,2020-05,0,00_ACC_Input_From_Outside,Unknown,-4656617.614,11.3155
4,2020-05,1,01_ACC_Output_To_Outside,Unknown,1569245.3473,11.3155
4,2020-05,2,02_USR_001,Unknown,9809448.1533,11.3155
4,2020-05,3,03_USR_002,Unknown,4067529.6425,11.3155
4,2020-05,4,04_USR_003,Unknown,5651783.1304,11.3155
4,2020-05,5,05_USR_004,Unknown,-18631299.6518,11.3155
4,2020-05,6,06_USR_005,Unknown,-320682.9724,11.3155
4,2020-05,7,07_USR_006,Unknown,1638625.373,11.3155
4,2020-05,8,08_USR_007,Unknown,217036.5301,11.3155
4,2020-05,9,09_USR_008,Unknown,-3042836.1822,11.3155
4,2020-05,10,10_USR_009,Unknown,3808328.8266,11.3155
4,2020-05,11,11_USR_010,Unknown,-110560.5826,11.3155
5,2020-06,0,00_ACC_Input_From_Outside,Unknown,-12898085.7359,69.9717
5,2020-06,1,01_ACC_Output_To_Outside,Unknown,-5468795.1265,69.9717
5,2020-06,2,02_USR_001,Unknown,3349165.3767,69.9717
5,2020-06,3,03_USR_002,Unknown,2876936.3609,69.9717
5,2020-06,4,04_USR_003,Unknown,3527106.2718,69.9717
5,2020-06,5,05_USR_004,Unknown,5260631.2519,69.9717
5,2020-06,6,06_USR_005,Unknown,-1056016.3933,69.9717
5,2020-06,7,07_USR_006,Unknown,72640.5556,69.9717
5,2020-06,8,08_USR_007,Unknown,2342658.9469,69.9717
5,2020-06,9,09_USR_008,Unknown,8487818.2759,69.9717
5,2020-06,10,10_USR_009,Unknown,10032640.5099,69.9717
5,2020-06,11,11_USR_010,Unknown,-16526700.294,69.9717
6,2020-07,0,00_ACC_Input_From_Outside,Unknown,4909858.526,51.5918
6,2020-07,1,01_ACC_Output_To_Outside,Unknown,-1137806.577,51.5918
6,2020-07,2,02_USR_001,Unknown,10241782.7414,51.5918
6,2020-07,3,03_USR_002,Unknown,8610580.0722,51.5918
6,2020-07,4,04_USR_003,Unknown,8840619.0461,51.5918
6,2020-07,5,05_USR_004,Unknown,-104604.4007,51.5918
6,2020-07,6,06_USR_005,Unknown,-8316404.0044,51.5918
6,2020-07,7,07_USR_006,Unknown,-9893751.8213,51.5918
6,2020-07,8,08_USR_007,Unknown,-6972965.1647,51.5918
6,2020-07,9,09_USR_008,Unknown,-1346719.5051,51.5918
6,2020-07,10,10_USR_009,Unknown,-3639595.7954,51.5918
6,2020-07,11,11_USR_010,Unknown,-1190993.117,51.5918
7,2020-08,0,00_ACC_Input_From_Outside,Unknown,-1941544.8793,470.2736
7,2020-08,1,01_ACC_Output_To_Outside,Unknown,-1639011.4713,470.2736
7,2020-08,2,02_USR_001,Unknown,10292962.333,470.2736
7,2020-08,3,03_USR_002,Unknown,9717007.9494,470.2736
7,2020-08,4,04_USR_003,Unknown,9460078.1835,470.2736
7,2020-08,5,05_USR_004,Unknown,3719747.811,470.2736
7,2020-08,6,06_USR_005,Unknown,-19080748.8741,470.2736
7,2020-08,7,07_USR_006,Unknown,-15676773.9466,470.2736
7,2020-08,8,08_USR_007,Unknown,-5096808.6001,470.2736
7,2020-08,9,09_USR_008,Unknown,-5356649.7664,470.2736
7,2020-08,10,10_USR_009,Unknown,557048.9216,470.2736
7,2020-08,11,11_USR_010,Unknown,15044692.3392,470.2736
8,2020-09,0,00_ACC_Input_From_Outside,Unknown,6376999.1703,85.291
8,2020-09,1,01_ACC_Output_To_Outside,Unknown,2211613.8878,85.291
8,2020-09,2,02_USR_001,Unknown,9698632.6819,85.291
8,2020-09,3,03_USR_002,Unknown,7527542.7149,85.291
8,2020-09,4,04_USR_003,Unknown,7695552.4566,85.291
8,2020-09,5,05_USR_004,Unknown,-3678846.4452,85.291
8,2020-09,6,06_USR_005,Unknown,-3732939.4962,85.291
8,2020-09,7,07_USR_006,Unknown,-7514406.1505,85.291
8,2020-09,8,08_USR_007,Unknown,-12433635.4799,85.291
8,2020-09,9,09_USR_008,Unknown,-4842008.6044,85.291
