t_idx,time_label,src_idx,src_label,dst_idx,jacobian_value
0,2020-01,0,00_ACC_Input_From_Outside,0,0.0
0,2020-01,0,00_ACC_Input_From_Outside,1,0.174118
0,2020-01,0,00_ACC_Input_From_Outside,2,0.0
0,2020-01,0,00_ACC_Input_From_Outside,3,0.0
0,2020-01,0,00_ACC_Input_From_Outside,4,0.107989
0,2020-01,0,00_ACC_Input_From_Outside,5,0.440393
0,2020-01,0,00_ACC_Input_From_Outside,6,0.0
0,2020-01,0,00_ACC_Input_From_Outside,7,0.0
0,2020-01,0,00_ACC_Input_From_Outside,8,0.0
0,2020-01,0,00_ACC_Input_From_Outside,9,0.0
0,2020-01,0,00_ACC_Input_From_Outside,10,0.0
0,2020-01,0,00_ACC_Input_From_Outside,11,0.0
0,2020-01,1,01_ACC_Output_To_Outside,0,0.0
0,2020-01,1,01_ACC_Output_To_Outside,1,0.0
0,2020-01,1,01_ACC_Output_To_Outside,2,0.0
0,2020-01,1,01_ACC_Output_To_Outside,3,0.0
0,2020-01,1,01_ACC_Output_To_Outside,4,0.0
0,2020-01,1,01_ACC_Output_To_Outside,5,0.0
0,2020-01,1,01_ACC_Output_To_Outside,6,0.0
0,2020-01,1,01_ACC_Output_To_Outside,7,0.0
0,2020-01,1,01_ACC_Output_To_Outside,8,0.0
0,2020-01,1,01_ACC_Output_To_Outside,9,0.0
0,2020-01,1,01_ACC_Output_To_Outside,10,0.0
0,2020-01,1,01_ACC_Output_To_Outside,11,0.0
0,2020-01,2,02_USR_001,0,0.0
0,2020-01,2,02_USR_001,1,0.0
0,2020-01,2,02_USR_001,2,0.0
0,2020-01,2,02_USR_001,3,0.0
0,2020-01,2,02_USR_001,4,0.655583
0,2020-01,2,02_USR_001,5,0.0
0,2020-01,2,02_USR_001,6,0.007765
0,2020-01,2,02_USR_001,7,0.00988
0,2020-01,2,02_USR_001,8,0.0
0,2020-01,2,02_USR_001,9,0.003681
0,2020-01,2,02_USR_001,10,0.009539
0,2020-01,2,02_USR_001,11,0.0
0,2020-01,3,03_USR_002,0,0.0
0,2020-01,3,03_USR_002,1,0.0
0,2020-01,3,03_USR_002,2,0.0
0,2020-01,3,03_USR_002,3,0.0
0,2020-01,3,03_USR_002,4,0.0
0,2020-01,3,03_USR_002,5,0.0
0,2020-01,3,03_USR_002,6,0.0
0,2020-01,3,03_USR_002,7,0.0
0,2020-01,3,03_USR_002,8,0.0
0,2020-01,3,03_USR_002,9,0.0
0,2020-01,3,03_USR_002,10,0.0
0,2020-01,3,03_USR_002,11,0.0
0,2020-01,4,04_USR_003,0,0.0
0,2020-01,4,04_USR_003,1,0.002072
0,2020-01,4,04_USR_003,2,0.0
0,2020-01,4,04_USR_003,3,0.0
0,2020-01,4,04_USR_003,4,0.668245
0,2020-01,4,04_USR_003,5,0.02089
0,2020-01,4,04_USR_003,6,0.007873
0,2020-01,4,04_USR_003,7,0.010017
0,2020-01,4,04_USR_003,8,0.0
0,2020-01,4,04_USR_003,9,0.003732
0,2020-01,4,04_USR_003,10,0.009671
0,2020-01,4,04_USR_003,11,0.0
0,2020-01,5,05_USR_004,0,0.0
0,2020-01,5,05_USR_004,1,0.001566
0,2020-01,5,05_USR_004,2,0.0
0,2020-01,5,05_USR_004,3,0.0
0,2020-01,5,05_USR_004,4,0.014054
0,2020-01,5,05_USR_004,5,0.681513
0,2020-01,5,05_USR_004,6,0.006753
0,2020-01,5,05_USR_004,7,0.0
0,2020-01,5,05_USR_004,8,0.003531
0,2020-01,5,05_USR_004,9,0.0
0,2020-01,5,05_USR_004,10,0.015083
0,2020-01,5,05_USR_004,11,0.0
0,2020-01,6,06_USR_005,0,0.0
0,2020-01,6,06_USR_005,1,0.0
0,2020-01,6,06_USR_005,2,0.0
0,2020-01,6,06_USR_005,3,0.0
0,2020-01,6,06_USR_005,4,0.334571
0,2020-01,6,06_USR_005,5,0.35423
0,2020-01,6,06_USR_005,6,0.007562
0,2020-01,6,06_USR_005,7,0.005042
0,2020-01,6,06_USR_005,8,0.001882
0,2020-01,6,06_USR_005,9,0.001879
0,2020-01,6,06_USR_005,10,0.012907
0,2020-01,6,06_USR_005,11,0.0
0,2020-01,7,07_USR_006,0,0.0
0,2020-01,7,07_USR_006,1,0.0
0,2020-01,7,07_USR_006,2,0.0
0,2020-01,7,07_USR_006,3,0.0
0,2020-01,7,07_USR_006,4,0.080752
0,2020-01,7,07_USR_006,5,0.610831
0,2020-01,7,07_USR_006,6,0.007163
0,2020-01,7,07_USR_006,7,0.001217
0,2020-01,7,07_USR_006,8,0.003245
0,2020-01,7,07_USR_006,9,0.000453
0,2020-01,7,07_USR_006,10,0.015037
0,2020-01,7,07_USR_006,11,0.0
0,2020-01,8,08_USR_007,0,0.0
0,2020-01,8,08_USR_007,1,0.0
0,2020-01,8,08_USR_007,2,0.0
0,2020-01,8,08_USR_007,3,0.0
0,2020-01,8,08_USR_007,4,0.690013
0,2020-01,8,08_USR_007,5,0.0
0,2020-01,8,08_USR_007,6,0.008173
0,2020-01,8,08_USR_007,7,0.010399
0,2020-01,8,08_USR_007,8,0.0
0,2020-01,8,08_USR_007,9,0.003874
0,2020-01,8,08_USR_007,10,0.01004
0,2020-01,8,08_USR_007,11,0.0
0,2020-01,9,09_USR_008,0,0.0
0,2020-01,9,09_USR_008,1,0.0
0,2020-01,9,09_USR_008,2,0.0
0,2020-01,9,09_USR_008,3,0.0
0,2020-01,9,09_USR_008,4,0.52301
0,2020-01,9,09_USR_008,5,0.137762
0,2020-01,9,09_USR_008,6,0.007595
0,2020-01,9,09_USR_008,7,0.007882
0,2020-01,9,09_USR_008,8,0.000732
0,2020-01,9,09_USR_008,9,0.002937
0,2020-01,9,09_USR_008,10,0.010736
0,2020-01,9,09_USR_008,11,0.0
0,2020-01,10,10_USR_009,0,0.0
0,2020-01,10,10_USR_009,1,0.0
0,2020-01,10,10_USR_009,2,0.0
0,2020-01,10,10_USR_009,3,0.0
0,2020-01,10,10_USR_009,4,0.601363
0,2020-01,10,10_USR_009,5,0.0
0,2020-01,10,10_USR_009,6,0.007123
0,2020-01,10,10_USR_009,7,0.009063
0,2020-01,10,10_USR_009,8,0.0
0,2020-01,10,10_USR_009,9,0.003377
0,2020-01,10,10_USR_009,10,0.00875
0,2020-01,10,10_USR_009,11,0.0
0,2020-01,11,11_USR_010,0,0.0
0,2020-01,11,11_USR_010,1,0.0
0,2020-01,11,11_USR_010,2,0.0
0,2020-01,11,11_USR_010,3,0.0
0,2020-01,11,11_USR_010,4,0.61696
0,2020-01,11,11_USR_010,5,0.0
0,2020-01,11,11_USR_010,6,0.007308
0,2020-01,11,11_USR_010,7,0.009298
0,2020-01,11,11_USR_010,8,0.0
0,2020-01,11,11_USR_010,9,0.003464
0,2020-01,11,11_USR_010,10,0.008977
0,2020-01,11,11_USR_010,11,0.0
1,2020-02,0,00_ACC_Input_From_Outside,0,0.0
1,2020-02,0,00_ACC_Input_From_Outside,1,0.015873
1,2020-02,0,00_ACC_Input_From_Outside,2,0.0
1,2020-02,0,00_ACC_Input_From_Outside,3,0.0
1,2020-02,0,00_ACC_Input_From_Outside,4,0.360571
1,2020-02,0,00_ACC_Input_From_Outside,5,0.231417
1,2020-02,0,00_ACC_Input_From_Outside,6,0.0
1,2020-02,0,00_ACC_Input_From_Outside,7,0.0
1,2020-02,0,00_ACC_Input_From_Outside,8,0.0
1,2020-02,0,00_ACC_Input_From_Outside,9,0.0
1,2020-02,0,00_ACC_Input_From_Outside,10,0.0
1,2020-02,0,00_ACC_Input_From_Outside,11,0.0
1,2020-02,1,01_ACC_Output_To_Outside,0,0.0
1,2020-02,1,01_ACC_Output_To_Outside,1,0.0
1,2020-02,1,01_ACC_Output_To_Outside,2,0.0
1,2020-02,1,01_ACC_Output_To_Outside,3,0.0
1,2020-02,1,01_ACC_Output_To_Outside,4,0.0
1,2020-02,1,01_ACC_Output_To_Outside,5,0.0
1,2020-02,1,01_ACC_Output_To_Outside,6,0.0
1,2020-02,1,01_ACC_Output_To_Outside,7,0.0
1,2020-02,1,01_ACC_Output_To_Outside,8,0.0
1,2020-02,1,01_ACC_Output_To_Outside,9,0.0
1,2020-02,1,01_ACC_Output_To_Outside,10,0.0
1,2020-02,1,01_ACC_Output_To_Outside,11,0.0
1,2020-02,2,02_USR_001,0,0.0
1,2020-02,2,02_USR_001,1,0.0
1,2020-02,2,02_USR_001,2,0.0
1,2020-02,2,02_USR_001,3,0.0
1,2020-02,2,02_USR_001,4,0.0
1,2020-02,2,02_USR_001,5,0.0
1,2020-02,2,02_USR_001,6,0.0
1,2020-02,2,02_USR_001,7,0.0
1,2020-02,2,02_USR_001,8,0.0
1,2020-02,2,02_USR_001,9,0.0
1,2020-02,2,02_USR_001,10,0.0
1,2020-02,2,02_USR_001,11,0.0
1,2020-02,3,03_USR_002,0,0.0
1,2020-02,3,03_USR_002,1,0.0
1,2020-02,3,03_USR_002,2,0.0
1,2020-02,3,03_USR_002,3,0.0
1,2020-02,3,03_USR_002,4,0.0
1,2020-02,3,03_USR_002,5,0.678493
1,2020-02,3,03_USR_002,6,0.0
1,2020-02,3,03_USR_002,7,0.0
1,2020-02,3,03_USR_002,8,0.007381
1,2020-02,3,03_USR_002,9,0.011739
1,2020-02,3,03_USR_002,10,0.003819
1,2020-02,3,03_USR_002,11,0.011058
1,2020-02,4,04_USR_003,0,0.0
1,2020-02,4,04_USR_003,1,0.000852
1,2020-02,4,04_USR_003,2,0.0
1,2020-02,4,04_USR_003,3,0.0
1,2020-02,4,04_USR_003,4,0.615398
1,2020-02,4,04_USR_003,5,0.004272
1,2020-02,4,04_USR_003,6,0.032332
1,2020-02,4,04_USR_003,7,0.0
1,2020-02,4,04_USR_003,8,0.019988
1,2020-02,4,04_USR_003,9,0.008402
1,2020-02,4,04_USR_003,10,0.0
1,2020-02,4,04_USR_003,11,0.041257
1,2020-02,5,05_USR_004,0,0.0
1,2020-02,5,05_USR_004,1,0.001725
1,2020-02,5,05_USR_004,2,0.0
1,2020-02,5,05_USR_004,3,0.0
1,2020-02,5,05_USR_004,4,0.07539
1,2020-02,5,05_USR_004,5,0.61602
1,2020-02,5,05_USR_004,6,0.0
1,2020-02,5,05_USR_004,7,0.0
1,2020-02,5,05_USR_004,8,0.006375
1,2020-02,5,05_USR_004,9,0.010139
1,2020-02,5,05_USR_004,10,0.003299
1,2020-02,5,05_USR_004,11,0.009552
1,2020-02,6,06_USR_005,0,0.0
1,2020-02,6,06_USR_005,1,0.0
1,2020-02,6,06_USR_005,2,0.0
1,2020-02,6,06_USR_005,3,0.0
1,2020-02,6,06_USR_005,4,0.330459
1,2020-02,6,06_USR_005,5,0.303784
1,2020-02,6,06_USR_005,6,0.018231
1,2020-02,6,06_USR_005,7,0.0
1,2020-02,6,06_USR_005,8,0.014575
1,2020-02,6,06_USR_005,9,0.009994
1,2020-02,6,06_USR_005,10,0.00171
1,2020-02,6,06_USR_005,11,0.028215
1,2020-02,7,07_USR_006,0,0.0
1,2020-02,7,07_USR_006,1,0.0
1,2020-02,7,07_USR_006,2,0.0
1,2020-02,7,07_USR_006,3,0.0
1,2020-02,7,07_USR_006,4,0.591214
1,2020-02,7,07_USR_006,5,0.0
1,2020-02,7,07_USR_006,6,0.032617
1,2020-02,7,07_USR_006,7,0.0
1,2020-02,7,07_USR_006,8,0.020164
1,2020-02,7,07_USR_006,9,0.008476
1,2020-02,7,07_USR_006,10,0.0
1,2020-02,7,07_USR_006,11,0.041621
1,2020-02,8,08_USR_007,0,0.0
1,2020-02,8,08_USR_007,1,0.0
1,2020-02,8,08_USR_007,2,0.0
1,2020-02,8,08_USR_007,3,0.0
1,2020-02,8,08_USR_007,4,0.0
1,2020-02,8,08_USR_007,5,0.688025
1,2020-02,8,08_USR_007,6,0.0
1,2020-02,8,08_USR_007,7,0.0
1,2020-02,8,08_USR_007,8,0.007485
1,2020-02,8,08_USR_007,9,0.011904
1,2020-02,8,08_USR_007,10,0.003873
1,2020-02,8,08_USR_007,11,0.011214
1,2020-02,9,09_USR_008,0,0.0
1,2020-02,9,09_USR_008,1,0.0
1,2020-02,9,09_USR_008,2,0.0
1,2020-02,9,09_USR_008,3,0.0
1,2020-02,9,09_USR_008,4,0.0
1,2020-02,9,09_USR_008,5,0.654005
1,2020-02,9,09_USR_008,6,0.0
1,2020-02,9,09_USR_008,7,0.0
1,2020-02,9,09_USR_008,8,0.007115
1,2020-02,9,09_USR_008,9,0.011315
1,2020-02,9,09_USR_008,10,0.003681
1,2020-02,9,09_USR_008,11,0.010659
1,2020-02,10,10_USR_009,0,0.0
1,2020-02,10,10_USR_009,1,0.0
1,2020-02,10,10_USR_009,2,0.0
1,2020-02,10,10_USR_009,3,0.0
1,2020-02,10,10_USR_009,4,0.195817
1,2020-02,10,10_USR_009,5,0.44805
1,2020-02,10,10_USR_009,6,0.010803
1,2020-02,10,10_USR_009,7,0.0
1,2020-02,10,10_USR_009,8,0.011553
1,2020-02,10,10_USR_009,9,0.010559
1,2020-02,10,10_USR_009,10,0.002522
1,2020-02,10,10_USR_009,11,0.021088
1,2020-02,11,11_USR_010,0,0.0
1,2020-02,11,11_USR_010,1,0.0
1,2020-02,11,11_USR_010,2,0.0
1,2020-02,11,11_USR_010,3,0.0
1,2020-02,11,11_USR_010,4,0.166804
1,2020-02,11,11_USR_010,5,0.492668
1,2020-02,11,11_USR_010,6,0.009202
1,2020-02,11,11_USR_010,7,0.0
1,2020-02,11,11_USR_010,8,0.011049
1,2020-02,11,11_USR_010,9,0.010915
1,2020-02,11,11_USR_010,10,0.002773
1,2020-02,11,11_USR_010,11,0.019773
2,2020-03,0,00_ACC_Input_From_Outside,0,0.0
2,2020-03,0,00_ACC_Input_From_Outside,1,0.183015
2,2020-03,0,00_ACC_Input_From_Outside,2,0.0
2,2020-03,0,00_ACC_Input_From_Outside,3,0.0
2,2020-03,0,00_ACC_Input_From_Outside,4,0.053372
2,2020-03,0,00_ACC_Input_From_Outside,5,0.486114
2,2020-03,0,00_ACC_Input_From_Outside,6,0.0
2,2020-03,0,00_ACC_Input_From_Outside,7,0.0
2,2020-03,0,00_ACC_Input_From_Outside,8,0.0
2,2020-03,0,00_ACC_Input_From_Outside,9,0.0
2,2020-03,0,00_ACC_Input_From_Outside,10,0.0
2,2020-03,0,00_ACC_Input_From_Outside,11,0.0
2,2020-03,1,01_ACC_Output_To_Outside,0,0.0
2,2020-03,1,01_ACC_Output_To_Outside,1,0.0
2,2020-03,1,01_ACC_Output_To_Outside,2,0.0
2,2020-03,1,01_ACC_Output_To_Outside,3,0.0
2,2020-03,1,01_ACC_Output_To_Outside,4,0.0
2,2020-03,1,01_ACC_Output_To_Outside,5,0.0
2,2020-03,1,01_ACC_Output_To_Outside,6,0.0
2,2020-03,1,01_ACC_Output_To_Outside,7,0.0
2,2020-03,1,01_ACC_Output_To_Outside,8,0.0
2,2020-03,1,01_ACC_Output_To_Outside,9,0.0
2,2020-03,1,01_ACC_Output_To_Outside,10,0.0
2,2020-03,1,01_ACC_Output_To_Outside,11,0.0
2,2020-03,2,02_USR_001,0,0.0
2,2020-03,2,02_USR_001,1,0.0
2,2020-03,2,02_USR_001,2,0.0
2,2020-03,2,02_USR_001,3,0.0
2,2020-03,2,02_USR_001,4,0.560691
2,2020-03,2,02_USR_001,5,0.0
2,2020-03,2,02_USR_001,6,0.05762
2,2020-03,2,02_USR_001,7,4e-06
2,2020-03,2,02_USR_001,8,0.019036
2,2020-03,2,02_USR_001,9,0.010532
2,2020-03,2,02_USR_001,10,0.007666
2,2020-03,2,02_USR_001,11,0.059173
2,2020-03,3,03_USR_002,0,0.0
2,2020-03,3,03_USR_002,1,0.0
2,2020-03,3,03_USR_002,2,0.0
2,2020-03,3,03_USR_002,3,0.0
2,2020-03,3,03_USR_002,4,0.0
2,2020-03,3,03_USR_002,5,0.0
2,2020-03,3,03_USR_002,6,0.0
2,2020-03,3,03_USR_002,7,0.0
2,2020-03,3,03_USR_002,8,0.0
2,2020-03,3,03_USR_002,9,0.0
2,2020-03,3,03_USR_002,10,0.0
2,2020-03,3,03_USR_002,11,0.0
2,2020-03,4,04_USR_003,0,0.0
2,2020-03,4,04_USR_003,1,0.628304
2,2020-03,4,04_USR_003,2,0.0
2,2020-03,4,04_USR_003,3,0.0
2,2020-03,4,04_USR_003,4,0.047312
