Trans_Date,Src,Tgt,Amount
2024-01-01T10:00:00,Motor_Cortex,Parietal_Lobe,534.62
2024-01-01T10:00:00,Motor_Cortex,Prefrontal_Cortex,548.6800000000001
2024-01-01T10:00:00,Motor_Cortex,Temporal_Lobe,508.44
2024-01-01T10:00:00,Motor_Cortex,Visual_Cortex,533.19
2024-01-01T10:00:00,Parietal_Lobe,Motor_Cortex,545.28
2024-01-01T10:00:00,Parietal_Lobe,Prefrontal_Cortex,538.34
2024-01-01T10:00:00,Parietal_Lobe,Temporal_Lobe,538.03
2024-01-01T10:00:00,Parietal_Lobe,Visual_Cortex,536.28
2024-01-01T10:00:00,Prefrontal_Cortex,Motor_Cortex,562.38
2024-01-01T10:00:00,Prefrontal_Cortex,Parietal_Lobe,528.07
2024-01-01T10:00:00,Prefrontal_Cortex,Temporal_Lobe,533.37
2024-01-01T10:00:00,Prefrontal_Cortex,Visual_Cortex,521.81
2024-01-01T10:00:00,Temporal_Lobe,Motor_Cortex,546.87
2024-01-01T10:00:00,Temporal_Lobe,Parietal_Lobe,529.78
2024-01-01T10:00:00,Temporal_Lobe,Prefrontal_Cortex,551.0
2024-01-01T10:00:00,Temporal_Lobe,Visual_Cortex,549.79
2024-01-01T10:00:00,Visual_Cortex,Motor_Cortex,514.64
2024-01-01T10:00:00,Visual_Cortex,Parietal_Lobe,522.7
2024-01-01T10:00:00,Visual_Cortex,Prefrontal_Cortex,534.59
2024-01-01T10:00:00,Visual_Cortex,Temporal_Lobe,548.67
2024-01-01T10:00:10,Motor_Cortex,Parietal_Lobe,610.11
2024-01-01T10:00:10,Motor_Cortex,Prefrontal_Cortex,613.75
2024-01-01T10:00:10,Motor_Cortex,Temporal_Lobe,634.9399999999999
2024-01-01T10:00:10,Motor_Cortex,Visual_Cortex,606.44
2024-01-01T10:00:10,Parietal_Lobe,Motor_Cortex,641.72
2024-01-01T10:00:10,Parietal_Lobe,Prefrontal_Cortex,625.48
2024-01-01T10:00:10,Parietal_Lobe,Temporal_Lobe,627.36
2024-01-01T10:00:10,Parietal_Lobe,Visual_Cortex,622.11
2024-01-01T10:00:10,Prefrontal_Cortex,Motor_Cortex,615.69
2024-01-01T10:00:10,Prefrontal_Cortex,Parietal_Lobe,633.48
2024-01-01T10:00:10,Prefrontal_Cortex,Temporal_Lobe,633.5699999999999
2024-01-01T10:00:10,Prefrontal_Cortex,Visual_Cortex,637.0
2024-01-01T10:00:10,Temporal_Lobe,Motor_Cortex,624.1
2024-01-01T10:00:10,Temporal_Lobe,Parietal_Lobe,610.79
2024-01-01T10:00:10,Temporal_Lobe,Prefrontal_Cortex,601.75
2024-01-01T10:00:10,Temporal_Lobe,Visual_Cortex,635.25
2024-01-01T10:00:10,Visual_Cortex,Motor_Cortex,628.26
2024-01-01T10:00:10,Visual_Cortex,Parietal_Lobe,645.4200000000001
2024-01-01T10:00:10,Visual_Cortex,Prefrontal_Cortex,613.46
2024-01-01T10:00:10,Visual_Cortex,Temporal_Lobe,611.12
2024-01-01T10:00:20,Motor_Cortex,Parietal_Lobe,684.21
2024-01-01T10:00:20,Motor_Cortex,Prefrontal_Cortex,673.6
2024-01-01T10:00:20,Motor_Cortex,Temporal_Lobe,679.94
2024-01-01T10:00:20,Motor_Cortex,Visual_Cortex,694.6700000000001
2024-01-01T10:00:20,Parietal_Lobe,Motor_Cortex,687.35
2024-01-01T10:00:20,Parietal_Lobe,Prefrontal_Cortex,680.67
2024-01-01T10:00:20,Parietal_Lobe,Temporal_Lobe,687.77
2024-01-01T10:00:20,Parietal_Lobe,Visual_Cortex,693.54
2024-01-01T10:00:20,Prefrontal_Cortex,Motor_Cortex,711.3100000000001
2024-01-01T10:00:20,Prefrontal_Cortex,Parietal_Lobe,690.55
2024-01-01T10:00:20,Prefrontal_Cortex,Temporal_Lobe,677.62
2024-01-01T10:00:20,Prefrontal_Cortex,Visual_Cortex,695.65
2024-01-01T10:00:20,Temporal_Lobe,Motor_Cortex,667.02
2024-01-01T10:00:20,Temporal_Lobe,Parietal_Lobe,698.95
2024-01-01T10:00:20,Temporal_Lobe,Prefrontal_Cortex,673.29
2024-01-01T10:00:20,Temporal_Lobe,Visual_Cortex,659.45
2024-01-01T10:00:20,Visual_Cortex,Motor_Cortex,682.82
2024-01-01T10:00:20,Visual_Cortex,Parietal_Lobe,661.86
2024-01-01T10:00:20,Visual_Cortex,Prefrontal_Cortex,677.91
2024-01-01T10:00:20,Visual_Cortex,Temporal_Lobe,688.05
2024-01-01T10:00:30,Motor_Cortex,Parietal_Lobe,690.11
2024-01-01T10:00:30,Motor_Cortex,Prefrontal_Cortex,676.1
2024-01-01T10:00:30,Motor_Cortex,Temporal_Lobe,715.09
2024-01-01T10:00:30,Motor_Cortex,Visual_Cortex,702.3299999999999
2024-01-01T10:00:30,Parietal_Lobe,Motor_Cortex,681.22
2024-01-01T10:00:30,Parietal_Lobe,Prefrontal_Cortex,710.71
2024-01-01T10:00:30,Parietal_Lobe,Temporal_Lobe,695.9
2024-01-01T10:00:30,Parietal_Lobe,Visual_Cortex,710.0699999999999
2024-01-01T10:00:30,Prefrontal_Cortex,Motor_Cortex,730.5699999999999
2024-01-01T10:00:30,Prefrontal_Cortex,Parietal_Lobe,702.02
2024-01-01T10:00:30,Prefrontal_Cortex,Temporal_Lobe,701.87
2024-01-01T10:00:30,Prefrontal_Cortex,Visual_Cortex,697.6
2024-01-01T10:00:30,Temporal_Lobe,Motor_Cortex,702.59
2024-01-01T10:00:30,Temporal_Lobe,Parietal_Lobe,709.98
2024-01-01T10:00:30,Temporal_Lobe,Prefrontal_Cortex,704.03
2024-01-01T10:00:30,Temporal_Lobe,Visual_Cortex,684.1700000000001
2024-01-01T10:00:30,Visual_Cortex,Motor_Cortex,724.87
2024-01-01T10:00:30,Visual_Cortex,Parietal_Lobe,732.97
2024-01-01T10:00:30,Visual_Cortex,Prefrontal_Cortex,713.97
2024-01-01T10:00:30,Visual_Cortex,Temporal_Lobe,697.29
2024-01-01T10:00:40,Motor_Cortex,Parietal_Lobe,672.95
2024-01-01T10:00:40,Motor_Cortex,Prefrontal_Cortex,702.24
2024-01-01T10:00:40,Motor_Cortex,Temporal_Lobe,680.08
2024-01-01T10:00:40,Motor_Cortex,Visual_Cortex,673.11
2024-01-01T10:00:40,Parietal_Lobe,Motor_Cortex,664.3
2024-01-01T10:00:40,Parietal_Lobe,Prefrontal_Cortex,674.25
2024-01-01T10:00:40,Parietal_Lobe,Temporal_Lobe,676.6700000000001
2024-01-01T10:00:40,Parietal_Lobe,Visual_Cortex,665.1600000000001
2024-01-01T10:00:40,Prefrontal_Cortex,Motor_Cortex,670.38
2024-01-01T10:00:40,Prefrontal_Cortex,Parietal_Lobe,668.48
2024-01-01T10:00:40,Prefrontal_Cortex,Temporal_Lobe,703.16
2024-01-01T10:00:40,Prefrontal_Cortex,Visual_Cortex,673.2
2024-01-01T10:00:40,Temporal_Lobe,Motor_Cortex,684.85
2024-01-01T10:00:40,Temporal_Lobe,Parietal_Lobe,671.5799999999999
2024-01-01T10:00:40,Temporal_Lobe,Prefrontal_Cortex,675.7
2024-01-01T10:00:40,Temporal_Lobe,Visual_Cortex,695.89
2024-01-01T10:00:40,Visual_Cortex,Motor_Cortex,677.16
2024-01-01T10:00:40,Visual_Cortex,Parietal_Lobe,679.74
2024-01-01T10:00:40,Visual_Cortex,Prefrontal_Cortex,700.08
2024-01-01T10:00:40,Visual_Cortex,Temporal_Lobe,684.38
2024-01-01T10:00:50,Motor_Cortex,Parietal_Lobe,638.59
2024-01-01T10:00:50,Motor_Cortex,Prefrontal_Cortex,640.74
2024-01-01T10:00:50,Motor_Cortex,Temporal_Lobe,638.9
2024-01-01T10:00:50,Motor_Cortex,Visual_Cortex,649.12
2024-01-01T10:00:50,Parietal_Lobe,Motor_Cortex,648.97
2024-01-01T10:00:50,Parietal_Lobe,Prefrontal_Cortex,633.77
2024-01-01T10:00:50,Parietal_Lobe,Temporal_Lobe,664.06
2024-01-01T10:00:50,Parietal_Lobe,Visual_Cortex,644.5500000000001
2024-01-01T10:00:50,Prefrontal_Cortex,Motor_Cortex,649.08
2024-01-01T10:00:50,Prefrontal_Cortex,Parietal_Lobe,636.0899999999999
2024-01-01T10:00:50,Prefrontal_Cortex,Temporal_Lobe,622.28
2024-01-01T10:00:50,Prefrontal_Cortex,Visual_Cortex,637.5899999999999
2024-01-01T10:00:50,Temporal_Lobe,Motor_Cortex,634.96
2024-01-01T10:00:50,Temporal_Lobe,Parietal_Lobe,639.91
2024-01-01T10:00:50,Temporal_Lobe,Prefrontal_Cortex,621.92
2024-01-01T10:00:50,Temporal_Lobe,Visual_Cortex,626.22
2024-01-01T10:00:50,Visual_Cortex,Motor_Cortex,615.61
2024-01-01T10:00:50,Visual_Cortex,Parietal_Lobe,638.05
2024-01-01T10:00:50,Visual_Cortex,Prefrontal_Cortex,622.32
2024-01-01T10:00:50,Visual_Cortex,Temporal_Lobe,631.13
2024-01-01T10:01:00,Motor_Cortex,Parietal_Lobe,594.84
2024-01-01T10:01:00,Motor_Cortex,Prefrontal_Cortex,593.4300000000001
2024-01-01T10:01:00,Motor_Cortex,Temporal_Lobe,578.19
2024-01-01T10:01:00,Motor_Cortex,Visual_Cortex,595.29
2024-01-01T10:01:00,Parietal_Lobe,Motor_Cortex,581.8
2024-01-01T10:01:00,Parietal_Lobe,Prefrontal_Cortex,605.86
2024-01-01T10:01:00,Parietal_Lobe,Temporal_Lobe,581.95
2024-01-01T10:01:00,Parietal_Lobe,Visual_Cortex,595.3
2024-01-01T10:01:00,Prefrontal_Cortex,Motor_Cortex,586.88
2024-01-01T10:01:00,Prefrontal_Cortex,Parietal_Lobe,587.11
2024-01-01T10:01:00,Prefrontal_Cortex,Temporal_Lobe,560.13
2024-01-01T10:01:00,Prefrontal_Cortex,Visual_Cortex,573.28
2024-01-01T10:01:00,Temporal_Lobe,Motor_Cortex,593.3
2024-01-01T10:01:00,Temporal_Lobe,Parietal_Lobe,565.19
2024-01-01T10:01:00,Temporal_Lobe,Prefrontal_Cortex,584.2
2024-01-01T10:01:00,Temporal_Lobe,Visual_Cortex,574.65
2024-01-01T10:01:00,Visual_Cortex,Motor_Cortex,587.08
2024-01-01T10:01:00,Visual_Cortex,Parietal_Lobe,596.15
2024-01-01T10:01:00,Visual_Cortex,Prefrontal_Cortex,572.21
2024-01-01T10:01:00,Visual_Cortex,Temporal_Lobe,580.11
2024-01-01T10:01:10,Motor_Cortex,Parietal_Lobe,571.96
2024-01-01T10:01:10,Motor_Cortex,Prefrontal_Cortex,543.46
2024-01-01T10:01:10,Motor_Cortex,Temporal_Lobe,545.52
2024-01-01T10:01:10,Motor_Cortex,Visual_Cortex,579.19
2024-01-01T10:01:10,Parietal_Lobe,Motor_Cortex,551.14
2024-01-01T10:01:10,Parietal_Lobe,Prefrontal_Cortex,564.92
2024-01-01T10:01:10,Parietal_Lobe,Temporal_Lobe,544.02
2024-01-01T10:01:10,Parietal_Lobe,Visual_Cortex,556.81
2024-01-01T10:01:10,Prefrontal_Cortex,Motor_Cortex,558.85
2024-01-01T10:01:10,Prefrontal_Cortex,Parietal_Lobe,568.27
2024-01-01T10:01:10,Prefrontal_Cortex,Temporal_Lobe,539.96
2024-01-01T10:01:10,Prefrontal_Cortex,Visual_Cortex,575.94
2024-01-01T10:01:10,Temporal_Lobe,Motor_Cortex,554.57
2024-01-01T10:01:10,Temporal_Lobe,Parietal_Lobe,536.57
2024-01-01T10:01:10,Temporal_Lobe,Prefrontal_Cortex,548.54
2024-01-01T10:01:10,Temporal_Lobe,Visual_Cortex,535.43
2024-01-01T10:01:10,Visual_Cortex,Motor_Cortex,549.94
2024-01-01T10:01:10,Visual_Cortex,Parietal_Lobe,559.17
2024-01-01T10:01:10,Visual_Cortex,Prefrontal_Cortex,528.02
2024-01-01T10:01:10,Visual_Cortex,Temporal_Lobe,560.28
2024-01-01T10:01:20,Motor_Cortex,Parietal_Lobe,513.97
2024-01-01T10:01:20,Motor_Cortex,Prefrontal_Cortex,551.25
2024-01-01T10:01:20,Motor_Cortex,Temporal_Lobe,525.45
2024-01-01T10:01:20,Motor_Cortex,Visual_Cortex,545.38
2024-01-01T10:01:20,Parietal_Lobe,Motor_Cortex,540.04
2024-01-01T10:01:20,Parietal_Lobe,Prefrontal_Cortex,509.9
2024-01-01T10:01:20,Parietal_Lobe,Temporal_Lobe,538.75
2024-01-01T10:01:20,Parietal_Lobe,Visual_Cortex,551.54
2024-01-01T10:01:20,Prefrontal_Cortex,Motor_Cortex,537.02
2024-01-01T10:01:20,Prefrontal_Cortex,Parietal_Lobe,537.91
2024-01-01T10:01:20,Prefrontal_Cortex,Temporal_Lobe,573.4300000000001
2024-01-01T10:01:20,Prefrontal_Cortex,Visual_Cortex,527.36
2024-01-01T10:01:20,Temporal_Lobe,Motor_Cortex,521.48
2024-01-01T10:01:20,Temporal_Lobe,Parietal_Lobe,552.71
2024-01-01T10:01:20,Temporal_Lobe,Prefrontal_Cortex,543.87
2024-01-01T10:01:20,Temporal_Lobe,Visual_Cortex,526.39
2024-01-01T10:01:20,Visual_Cortex,Motor_Cortex,551.65
2024-01-01T10:01:20,Visual_Cortex,Parietal_Lobe,553.97
2024-01-01T10:01:20,Visual_Cortex,Prefrontal_Cortex,532.86
2024-01-01T10:01:20,Visual_Cortex,Temporal_Lobe,526.14
2024-01-01T10:01:30,Motor_Cortex,Parietal_Lobe,558.55
2024-01-01T10:01:30,Motor_Cortex,Prefrontal_Cortex,538.11
2024-01-01T10:01:30,Motor_Cortex,Temporal_Lobe,552.71
2024-01-01T10:01:30,Motor_Cortex,Visual_Cortex,536.69
2024-01-01T10:01:30,Parietal_Lobe,Motor_Cortex,558.4
2024-01-01T10:01:30,Parietal_Lobe,Prefrontal_Cortex,552.18
2024-01-01T10:01:30,Parietal_Lobe,Temporal_Lobe,548.45
2024-01-01T10:01:30,Parietal_Lobe,Visual_Cortex,552.65
2024-01-01T10:01:30,Prefrontal_Cortex,Motor_Cortex,562.26
2024-01-01T10:01:30,Prefrontal_Cortex,Parietal_Lobe,564.76
2024-01-01T10:01:30,Prefrontal_Cortex,Temporal_Lobe,571.38
2024-01-01T10:01:30,Prefrontal_Cortex,Visual_Cortex,559.08
2024-01-01T10:01:30,Temporal_Lobe,Motor_Cortex,566.55
2024-01-01T10:01:30,Temporal_Lobe,Parietal_Lobe,557.32
2024-01-01T10:01:30,Temporal_Lobe,Prefrontal_Cortex,531.18
2024-01-01T10:01:30,Temporal_Lobe,Visual_Cortex,561.7
2024-01-01T10:01:30,Visual_Cortex,Motor_Cortex,549.88
2024-01-01T10:01:30,Visual_Cortex,Parietal_Lobe,540.38
2024-01-01T10:01:30,Visual_Cortex,Prefrontal_Cortex,558.37
2024-01-01T10:01:30,Visual_Cortex,Temporal_Lobe,553.23
2024-01-01T10:01:40,Motor_Cortex,Parietal_Lobe,550.11
2024-01-01T10:01:40,Motor_Cortex,Prefrontal_Cortex,558.19
2024-01-01T10:01:40,Motor_Cortex,Temporal_Lobe,576.83
2024-01-01T10:01:40,Motor_Cortex,Visual_Cortex,566.52
2024-01-01T10:01:40,Parietal_Lobe,Motor_Cortex,536.83
2024-01-01T10:01:40,Parietal_Lobe,Prefrontal_Cortex,587.21
2024-01-01T10:01:40,Parietal_Lobe,Temporal_Lobe,576.6
2024-01-01T10:01:40,Parietal_Lobe,Visual_Cortex,574.15
2024-01-01T10:01:40,Prefrontal_Cortex,Motor_Cortex,571.06
2024-01-01T10:01:40,Prefrontal_Cortex,Parietal_Lobe,574.47
2024-01-01T10:01:40,Prefrontal_Cortex,Temporal_Lobe,579.76
2024-01-01T10:01:40,Prefrontal_Cortex,Visual_Cortex,557.47
2024-01-01T10:01:40,Temporal_Lobe,Motor_Cortex,575.18
2024-01-01T10:01:40,Temporal_Lobe,Parietal_Lobe,564.5699999999999
2024-01-01T10:01:40,Temporal_Lobe,Prefrontal_Cortex,568.98
2024-01-01T10:01:40,Temporal_Lobe,Visual_Cortex,567.6
2024-01-01T10:01:40,Visual_Cortex,Motor_Cortex,558.39
2024-01-01T10:01:40,Visual_Cortex,Parietal_Lobe,585.88
2024-01-01T10:01:40,Visual_Cortex,Prefrontal_Cortex,575.64
2024-01-01T10:01:40,Visual_Cortex,Temporal_Lobe,566.95
2024-01-01T10:01:50,Motor_Cortex,Parietal_Lobe,619.97
2024-01-01T10:01:50,Motor_Cortex,Prefrontal_Cortex,594.56
2024-01-01T10:01:50,Motor_Cortex,Temporal_Lobe,621.65
2024-01-01T10:01:50,Motor_Cortex,Visual_Cortex,578.71
2024-01-01T10:01:50,Parietal_Lobe,Motor_Cortex,562.14
2024-01-01T10:01:50,Parietal_Lobe,Prefrontal_Cortex,585.93
2024-01-01T10:01:50,Parietal_Lobe,Temporal_Lobe,614.02
