t_idx,time_label,node_idx,node_label,fk_echo_impact
0,E_000001,0,ACC_Sales_Revenue,-756.96
0,E_000001,1,ACC_Accounts_Receivable,113.544
0,E_000001,2,ACC_Inventory,0.0
0,E_000001,3,ACC_COGS,0.0
0,E_000001,4,ACC_Accounts_Payable,0.0
0,E_000001,5,ACC_Cash,0.0
0,E_000001,6,ACC_Travel_Exp,0.0
0,E_000001,7,ACC_Payroll_Exp,0.0
0,E_000001,8,ACC_Rent_Exp,0.0
0,E_000001,9,UNKNOWN_LEAK,0.0
0,E_000001,10,ACC_Equity_Capital,0.0
1,E_000002,0,ACC_Sales_Revenue,0.0
1,E_000002,1,ACC_Accounts_Receivable,0.0
1,E_000002,2,ACC_Inventory,-447.99
1,E_000002,3,ACC_COGS,67.1985
1,E_000002,4,ACC_Accounts_Payable,0.0
1,E_000002,5,ACC_Cash,0.0
1,E_000002,6,ACC_Travel_Exp,0.0
1,E_000002,7,ACC_Payroll_Exp,0.0
1,E_000002,8,ACC_Rent_Exp,0.0
1,E_000002,9,UNKNOWN_LEAK,0.0
1,E_000002,10,ACC_Equity_Capital,0.0
2,E_000003,0,ACC_Sales_Revenue,-1036.59
2,E_000003,1,ACC_Accounts_Receivable,155.4885
2,E_000003,2,ACC_Inventory,0.0
2,E_000003,3,ACC_COGS,0.0
2,E_000003,4,ACC_Accounts_Payable,0.0
2,E_000003,5,ACC_Cash,0.0
2,E_000003,6,ACC_Travel_Exp,0.0
2,E_000003,7,ACC_Payroll_Exp,0.0
2,E_000003,8,ACC_Rent_Exp,0.0
2,E_000003,9,UNKNOWN_LEAK,0.0
2,E_000003,10,ACC_Equity_Capital,0.0
3,E_000004,0,ACC_Sales_Revenue,0.0
3,E_000004,1,ACC_Accounts_Receivable,0.0
3,E_000004,2,ACC_Inventory,-490.79
3,E_000004,3,ACC_COGS,73.6185
3,E_000004,4,ACC_Accounts_Payable,0.0
3,E_000004,5,ACC_Cash,0.0
3,E_000004,6,ACC_Travel_Exp,0.0
3,E_000004,7,ACC_Payroll_Exp,0.0
3,E_000004,8,ACC_Rent_Exp,0.0
3,E_000004,9,UNKNOWN_LEAK,0.0
3,E_000004,10,ACC_Equity_Capital,0.0
4,E_000005,0,ACC_Sales_Revenue,-1471.19
4,E_000005,1,ACC_Accounts_Receivable,220.6785
4,E_000005,2,ACC_Inventory,0.0
4,E_000005,3,ACC_COGS,0.0
4,E_000005,4,ACC_Accounts_Payable,0.0
4,E_000005,5,ACC_Cash,0.0
4,E_000005,6,ACC_Travel_Exp,0.0
4,E_000005,7,ACC_Payroll_Exp,0.0
4,E_000005,8,ACC_Rent_Exp,0.0
4,E_000005,9,UNKNOWN_LEAK,0.0
4,E_000005,10,ACC_Equity_Capital,0.0
5,E_000006,0,ACC_Sales_Revenue,0.0
5,E_000006,1,ACC_Accounts_Receivable,0.0
5,E_000006,2,ACC_Inventory,-887.14
5,E_000006,3,ACC_COGS,133.071
5,E_000006,4,ACC_Accounts_Payable,0.0
5,E_000006,5,ACC_Cash,0.0
