src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,ACC_Sales_Revenue,0,ACC_Sales_Revenue,0,1.0
0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1,0.5385
0,ACC_Sales_Revenue,2,ACC_Inventory,1,0.0731
0,ACC_Sales_Revenue,3,ACC_COGS,0,0.1241
0,ACC_Sales_Revenue,4,ACC_Accounts_Payable,2,0.0462
0,ACC_Sales_Revenue,5,ACC_Cash,3,0.0104
0,ACC_Sales_Revenue,6,ACC_Travel_Exp,1,0.0363
0,ACC_Sales_Revenue,7,ACC_Payroll_Exp,1,0.0206
0,ACC_Sales_Revenue,8,ACC_Rent_Exp,4,0.0123
0,ACC_Sales_Revenue,9,UNKNOWN_LEAK,1,0.0049
0,ACC_Sales_Revenue,10,ACC_Equity_Capital,0,0.0
1,ACC_Accounts_Receivable,0,ACC_Sales_Revenue,3,0.0143
1,ACC_Accounts_Receivable,1,ACC_Accounts_Receivable,0,1.0
1,ACC_Accounts_Receivable,2,ACC_Inventory,2,0.0502
1,ACC_Accounts_Receivable,3,ACC_COGS,1,0.2157
1,ACC_Accounts_Receivable,4,ACC_Accounts_Payable,7,0.0148
1,ACC_Accounts_Receivable,5,ACC_Cash,2,0.3069
1,ACC_Accounts_Receivable,6,ACC_Travel_Exp,2,0.043
1,ACC_Accounts_Receivable,7,ACC_Payroll_Exp,3,0.0068
1,ACC_Accounts_Receivable,8,ACC_Rent_Exp,5,0.0098
1,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,9,0.0038
1,ACC_Accounts_Receivable,10,ACC_Equity_Capital,0,0.0
2,ACC_Inventory,0,ACC_Sales_Revenue,1,0.0365
2,ACC_Inventory,1,ACC_Accounts_Receivable,2,0.0228
2,ACC_Inventory,2,ACC_Inventory,0,1.0
2,ACC_Inventory,3,ACC_COGS,5,0.0239
2,ACC_Inventory,4,ACC_Accounts_Payable,2,0.038
2,ACC_Inventory,5,ACC_Cash,3,0.049
2,ACC_Inventory,6,ACC_Travel_Exp,1,0.1693
2,ACC_Inventory,7,ACC_Payroll_Exp,2,0.0324
2,ACC_Inventory,8,ACC_Rent_Exp,5,0.0356
