t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
0,E_000001,0,ACC_Sales_Revenue,756.96,-0.0,0.0,0.0
0,E_000001,1,ACC_Accounts_Receivable,756.96,-0.0,0.0,0.0
0,E_000001,2,ACC_Inventory,500000.0,-0.0,0.0,0.0
0,E_000001,3,ACC_COGS,0.0,-0.0,0.0,0.0
0,E_000001,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
0,E_000001,5,ACC_Cash,500000.0,-0.0,0.0,0.0
0,E_000001,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
0,E_000001,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
0,E_000001,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
0,E_000001,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
0,E_000001,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
1,E_000002,0,ACC_Sales_Revenue,756.96,-0.0,0.0,0.0
1,E_000002,1,ACC_Accounts_Receivable,756.96,-0.0,0.0,0.0
1,E_000002,2,ACC_Inventory,499552.01,-0.0,223.995,0.0
1,E_000002,3,ACC_COGS,447.99,-0.0,223.995,-0.0
1,E_000002,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
1,E_000002,5,ACC_Cash,500000.0,-0.0,0.0,0.0
1,E_000002,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
1,E_000002,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
1,E_000002,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
1,E_000002,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
1,E_000002,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
2,E_000003,0,ACC_Sales_Revenue,1793.55,-0.0,488.6532,0.0
2,E_000003,1,ACC_Accounts_Receivable,1793.55,-0.0,488.6532,0.0
2,E_000003,2,ACC_Inventory,499552.01,-0.0,211.1845,0.0
2,E_000003,3,ACC_COGS,447.99,-0.0,211.1845,0.0
2,E_000003,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
2,E_000003,5,ACC_Cash,500000.0,-0.0,0.0,0.0
2,E_000003,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
2,E_000003,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
2,E_000003,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
2,E_000003,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
2,E_000003,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
3,E_000004,0,ACC_Sales_Revenue,1793.55,-0.0,518.295,0.0
3,E_000004,1,ACC_Accounts_Receivable,1793.55,-0.0,518.295,0.0
3,E_000004,2,ACC_Inventory,499061.22,-0.0,332.0813,0.0
3,E_000004,3,ACC_COGS,938.78,-0.0,332.0813,-0.0
3,E_000004,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
3,E_000004,5,ACC_Cash,500000.0,-0.0,0.0,0.0
3,E_000004,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
3,E_000004,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
3,E_000004,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
3,E_000004,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
3,E_000004,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
4,E_000005,0,ACC_Sales_Revenue,3264.74,-0.0,920.9733,0.0
4,E_000005,1,ACC_Accounts_Receivable,3264.74,-0.0,920.9733,0.0
4,E_000005,2,ACC_Inventory,499061.22,-0.0,353.6951,0.0
4,E_000005,3,ACC_COGS,938.78,-0.0,353.6951,0.0
4,E_000005,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
4,E_000005,5,ACC_Cash,500000.0,-0.0,0.0,0.0
4,E_000005,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
4,E_000005,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
4,E_000005,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
4,E_000005,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
4,E_000005,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
5,E_000006,0,ACC_Sales_Revenue,3264.74,-0.0,1028.9088,0.0
5,E_000006,1,ACC_Accounts_Receivable,3264.74,-0.0,1028.9088,0.0
5,E_000006,2,ACC_Inventory,498174.08,-0.0,573.3165,0.0
5,E_000006,3,ACC_COGS,1825.92,-0.0,573.3165,-0.0
5,E_000006,4,ACC_Accounts_Payable,0.0,-0.0,0.0,0.0
5,E_000006,5,ACC_Cash,500000.0,-0.0,0.0,0.0
5,E_000006,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
5,E_000006,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
5,E_000006,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
5,E_000006,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
5,E_000006,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
6,E_000007,0,ACC_Sales_Revenue,3264.74,-0.0,1059.6326,0.0
6,E_000007,1,ACC_Accounts_Receivable,3264.74,-0.0,1059.6326,0.0
6,E_000007,2,ACC_Inventory,509822.85,-0.0,3743.35,332.8704
6,E_000007,3,ACC_COGS,1825.92,-0.0,647.4173,0.0
6,E_000007,4,ACC_Accounts_Payable,11648.77,-0.0,4076.2204,-332.8704
6,E_000007,5,ACC_Cash,500000.0,-0.0,0.0,0.0
6,E_000007,6,ACC_Travel_Exp,0.0,-0.0,0.0,0.0
6,E_000007,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
6,E_000007,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
6,E_000007,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
6,E_000007,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
7,E_000008,0,ACC_Sales_Revenue,3264.74,-0.0,1060.1073,0.0
7,E_000008,1,ACC_Accounts_Receivable,3264.74,-0.0,1060.1073,0.0
7,E_000008,2,ACC_Inventory,509822.85,-0.0,4612.159,0.0
7,E_000008,3,ACC_COGS,1825.92,-0.0,675.9681,0.0
7,E_000008,4,ACC_Accounts_Payable,11648.77,-0.0,5044.0654,0.0
7,E_000008,5,ACC_Cash,499714.19,-0.0,94.5228,0.0
7,E_000008,6,ACC_Travel_Exp,285.81,-0.0,94.5228,-0.0
7,E_000008,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
7,E_000008,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
7,E_000008,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
7,E_000008,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
8,E_000009,0,ACC_Sales_Revenue,4769.36,-0.0,1271.1912,0.0
8,E_000009,1,ACC_Accounts_Receivable,4769.36,-0.0,1271.1912,0.0
8,E_000009,2,ACC_Inventory,509822.85,-0.0,5013.8039,0.0
8,E_000009,3,ACC_COGS,1825.92,-0.0,684.4761,0.0
8,E_000009,4,ACC_Accounts_Payable,11648.77,-0.0,5491.2828,0.0
8,E_000009,5,ACC_Cash,499714.19,-0.0,118.8226,0.0
8,E_000009,6,ACC_Travel_Exp,285.81,-0.0,118.8226,0.0
8,E_000009,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
8,E_000009,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
8,E_000009,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
8,E_000009,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
9,E_000010,0,ACC_Sales_Revenue,4769.36,-0.0,1377.8796,0.0
9,E_000010,1,ACC_Accounts_Receivable,4769.36,-0.0,1377.8796,0.0
9,E_000010,2,ACC_Inventory,509209.02,-0.0,5134.5635,-4373.9804
9,E_000010,3,ACC_COGS,2439.75,-0.0,760.5832,4373.9804
9,E_000010,4,ACC_Accounts_Payable,11648.77,-0.0,5706.7085,0.0
9,E_000010,5,ACC_Cash,499714.19,-0.0,130.9746,0.0
9,E_000010,6,ACC_Travel_Exp,285.81,-0.0,130.9746,0.0
9,E_000010,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
9,E_000010,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
9,E_000010,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
9,E_000010,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
10,E_000011,0,ACC_Sales_Revenue,5856.8,-0.0,1585.3985,0.0
10,E_000011,1,ACC_Accounts_Receivable,5856.8,-0.0,1585.3985,0.0
10,E_000011,2,ACC_Inventory,509209.02,-0.0,5171.882,0.0
10,E_000011,3,ACC_COGS,2439.75,-0.0,801.5906,0.0
10,E_000011,4,ACC_Accounts_Payable,11648.77,-0.0,5800.2674,0.0
10,E_000011,5,ACC_Cash,499714.19,-0.0,137.4877,0.0
10,E_000011,6,ACC_Travel_Exp,285.81,-0.0,137.4877,0.0
10,E_000011,7,ACC_Payroll_Exp,0.0,-0.0,0.0,0.0
10,E_000011,8,ACC_Rent_Exp,0.0,-0.0,0.0,0.0
10,E_000011,9,UNKNOWN_LEAK,0.0,-0.0,0.0,0.0
10,E_000011,10,ACC_Equity_Capital,1000000.0,-0.0,0.0,0.0
