t_idx,time_label,node_idx,node_label,ik_suggested_delta,ik_strain_energy
0,E_000001,0,ACC_Accounts_Receivable,4934.4014,29024204.9725
0,E_000001,1,ACC_Sales_Revenue,5805.1781,29024204.9725
0,E_000001,2,ACC_COGS,0.0,29024204.9725
0,E_000001,3,ACC_Inventory,0.0,29024204.9725
0,E_000001,4,ACC_Accounts_Payable,0.0,29024204.9725
0,E_000001,5,ACC_Travel_Exp,0.0,29024204.9725
0,E_000001,6,ACC_Cash,0.0,29024204.9725
0,E_000001,7,ACC_Payroll_Exp,0.0,29024204.9725
0,E_000001,8,ACC_Rent_Exp,0.0,29024204.9725
0,E_000001,9,UNKNOWN_LEAK,0.0,29024204.9725
0,E_000001,10,ACC_Equity_Capital,0.0,29024204.9725
1,E_000002,0,ACC_Accounts_Receivable,0.0,49989998.1842
1,E_000002,1,ACC_Sales_Revenue,9998.9998,49989998.1842
1,E_000002,2,ACC_COGS,0.0,49989998.1842
1,E_000002,3,ACC_Inventory,0.0,49989998.1842
1,E_000002,4,ACC_Accounts_Payable,0.0,49989998.1842
1,E_000002,5,ACC_Travel_Exp,0.0,49989998.1842
1,E_000002,6,ACC_Cash,0.0,49989998.1842
1,E_000002,7,ACC_Payroll_Exp,0.0,49989998.1842
1,E_000002,8,ACC_Rent_Exp,0.0,49989998.1842
1,E_000002,9,UNKNOWN_LEAK,0.0,49989998.1842
1,E_000002,10,ACC_Equity_Capital,0.0,49989998.1842
2,E_000003,0,ACC_Accounts_Receivable,-66666.5924,1381.6229
2,E_000003,1,ACC_Sales_Revenue,66666.5924,1381.6229
2,E_000003,2,ACC_COGS,33303.7459,1381.6229
2,E_000003,3,ACC_Inventory,-33303.7459,1381.6229
2,E_000003,4,ACC_Accounts_Payable,0.0,1381.6229
2,E_000003,5,ACC_Travel_Exp,0.0,1381.6229
2,E_000003,6,ACC_Cash,0.0,1381.6229
2,E_000003,7,ACC_Payroll_Exp,0.0,1381.6229
2,E_000003,8,ACC_Rent_Exp,0.0,1381.6229
2,E_000003,9,UNKNOWN_LEAK,0.0,1381.6229
2,E_000003,10,ACC_Equity_Capital,0.0,1381.6229
3,E_000004,0,ACC_Accounts_Receivable,-9999.9906,416625.4182
3,E_000004,1,ACC_Sales_Revenue,9999.9906,416625.4182
3,E_000004,2,ACC_COGS,-19006.8109,416625.4182
3,E_000004,3,ACC_Inventory,19006.8109,416625.4182
3,E_000004,4,ACC_Accounts_Payable,0.0,416625.4182
3,E_000004,5,ACC_Travel_Exp,0.0,416625.4182
3,E_000004,6,ACC_Cash,0.0,416625.4182
3,E_000004,7,ACC_Payroll_Exp,0.0,416625.4182
3,E_000004,8,ACC_Rent_Exp,0.0,416625.4182
3,E_000004,9,UNKNOWN_LEAK,0.0,416625.4182
3,E_000004,10,ACC_Equity_Capital,0.0,416625.4182
4,E_000005,0,ACC_Accounts_Receivable,-66663.3873,22221721.2329
4,E_000005,1,ACC_Sales_Revenue,66663.3873,22221721.2329
4,E_000005,2,ACC_COGS,-129239.2977,22221721.2329
4,E_000005,3,ACC_Inventory,129239.2977,22221721.2329
4,E_000005,4,ACC_Accounts_Payable,0.0,22221721.2329
4,E_000005,5,ACC_Travel_Exp,0.0,22221721.2329
4,E_000005,6,ACC_Cash,0.0,22221721.2329
4,E_000005,7,ACC_Payroll_Exp,0.0,22221721.2329
4,E_000005,8,ACC_Rent_Exp,0.0,22221721.2329
4,E_000005,9,UNKNOWN_LEAK,0.0,22221721.2329
4,E_000005,10,ACC_Equity_Capital,0.0,22221721.2329
5,E_000006,0,ACC_Accounts_Receivable,-9999.9972,87221.1128
5,E_000006,1,ACC_Sales_Revenue,9999.9972,87221.1128
5,E_000006,2,ACC_COGS,-20397.7624,87221.1128
5,E_000006,3,ACC_Inventory,20397.7624,87221.1128
5,E_000006,4,ACC_Accounts_Payable,0.0,87221.1128
5,E_000006,5,ACC_Travel_Exp,0.0,87221.1128
5,E_000006,6,ACC_Cash,0.0,87221.1128
5,E_000006,7,ACC_Payroll_Exp,0.0,87221.1128
5,E_000006,8,ACC_Rent_Exp,0.0,87221.1128
5,E_000006,9,UNKNOWN_LEAK,0.0,87221.1128
5,E_000006,10,ACC_Equity_Capital,0.0,87221.1128
6,E_000007,0,ACC_Accounts_Receivable,-9999.9946,193620.9661
6,E_000007,1,ACC_Sales_Revenue,9999.9946,193620.9661
6,E_000007,2,ACC_COGS,-27800.2461,193620.9661
6,E_000007,3,ACC_Inventory,12603.759,193620.9661
6,E_000007,4,ACC_Accounts_Payable,15196.487,193620.9661
6,E_000007,5,ACC_Travel_Exp,0.0,193620.9661
6,E_000007,6,ACC_Cash,0.0,193620.9661
