src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,ACC_Sales_Revenue,0,ACC_Sales_Revenue,0,1.0
0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,5,0.149
0,ACC_Sales_Revenue,2,ACC_Inventory,1,0.2402
0,ACC_Sales_Revenue,3,ACC_COGS,2,0.3616
0,ACC_Sales_Revenue,4,ACC_Accounts_Payable,2,0.1588
0,ACC_Sales_Revenue,5,ACC_Cash,6,0.0172
0,ACC_Sales_Revenue,6,ACC_Travel_Exp,1,0.1156
0,ACC_Sales_Revenue,7,ACC_Payroll_Exp,1,0.0595
0,ACC_Sales_Revenue,8,ACC_Rent_Exp,4,0.0348
0,ACC_Sales_Revenue,9,UNKNOWN_LEAK,12,0.0168
0,ACC_Sales_Revenue,10,ACC_Equity_Capital,0,0.0
1,ACC_Accounts_Receivable,0,ACC_Sales_Revenue,3,0.2796
1,ACC_Accounts_Receivable,1,ACC_Accounts_Receivable,0,1.0
1,ACC_Accounts_Receivable,2,ACC_Inventory,2,0.1854
1,ACC_Accounts_Receivable,3,ACC_COGS,1,0.8141
1,ACC_Accounts_Receivable,4,ACC_Accounts_Payable,7,0.084
1,ACC_Accounts_Receivable,5,ACC_Cash,10,0.0193
1,ACC_Accounts_Receivable,6,ACC_Travel_Exp,2,0.1842
1,ACC_Accounts_Receivable,7,ACC_Payroll_Exp,3,0.0404
1,ACC_Accounts_Receivable,8,ACC_Rent_Exp,5,0.0312
1,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,8,0.022
1,ACC_Accounts_Receivable,10,ACC_Equity_Capital,0,0.0
2,ACC_Inventory,0,ACC_Sales_Revenue,1,0.1258
2,ACC_Inventory,1,ACC_Accounts_Receivable,6,0.0429
2,ACC_Inventory,2,ACC_Inventory,0,1.0
2,ACC_Inventory,3,ACC_COGS,7,0.0334
2,ACC_Inventory,4,ACC_Accounts_Payable,3,0.0525
2,ACC_Inventory,5,ACC_Cash,11,0.0226
2,ACC_Inventory,6,ACC_Travel_Exp,1,0.1939
2,ACC_Inventory,7,ACC_Payroll_Exp,2,0.0234
2,ACC_Inventory,8,ACC_Rent_Exp,5,0.0313
2,ACC_Inventory,9,UNKNOWN_LEAK,0,-0.0005
2,ACC_Inventory,10,ACC_Equity_Capital,0,0.0
3,ACC_COGS,0,ACC_Sales_Revenue,0,0.3616
3,ACC_COGS,1,ACC_Accounts_Receivable,1,0.3807
3,ACC_COGS,2,ACC_Inventory,1,0.2305
3,ACC_COGS,3,ACC_COGS,0,1.0
3,ACC_COGS,4,ACC_Accounts_Payable,6,0.0737
3,ACC_COGS,5,ACC_Cash,10,0.0243
3,ACC_COGS,6,ACC_Travel_Exp,1,0.1807
3,ACC_COGS,7,ACC_Payroll_Exp,3,0.0257
3,ACC_COGS,8,ACC_Rent_Exp,5,0.0215
3,ACC_COGS,9,UNKNOWN_LEAK,7,0.0275
3,ACC_COGS,10,ACC_Equity_Capital,0,0.0
4,ACC_Accounts_Payable,0,ACC_Sales_Revenue,9,0.0276
4,ACC_Accounts_Payable,1,ACC_Accounts_Receivable,2,0.0599
4,ACC_Accounts_Payable,2,ACC_Inventory,11,0.0478
4,ACC_Accounts_Payable,3,ACC_COGS,3,0.0419
4,ACC_Accounts_Payable,4,ACC_Accounts_Payable,0,1.0
4,ACC_Accounts_Payable,5,ACC_Cash,1,0.0575
4,ACC_Accounts_Payable,6,ACC_Travel_Exp,10,0.0338
