src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
0,00_USR_001,0,00_USR_001,0,1.0
0,00_USR_001,1,01_USR_002,1,0.0296
0,00_USR_001,2,02_USR_003,2,0.3208
0,00_USR_001,3,03_USR_004,3,0.093
0,00_USR_001,4,04_USR_005,1,0.1988
0,00_USR_001,5,05_USR_006,1,0.1643
0,00_USR_001,6,06_USR_007,0,0.342
0,00_USR_001,7,07_USR_008,3,0.1069
0,00_USR_001,8,08_USR_009,0,0.4048
0,00_USR_001,9,09_USR_010,3,0.6105
0,00_USR_001,10,10_STK_001,0,0.0
0,00_USR_001,11,11_STK_002,0,0.0
0,00_USR_001,12,12_STK_003,0,0.0
0,00_USR_001,13,13_STK_004,0,0.0
0,00_USR_001,14,14_STK_005,0,0.0
1,01_USR_002,0,00_USR_001,2,0.5438
1,01_USR_002,1,01_USR_002,0,1.0
1,01_USR_002,2,02_USR_003,1,0.1673
1,01_USR_002,3,03_USR_004,3,0.1337
1,01_USR_002,4,04_USR_005,1,0.3491
1,01_USR_002,5,05_USR_006,3,0.5799
1,01_USR_002,6,06_USR_007,2,0.0809
1,01_USR_002,7,07_USR_008,0,0.088
1,01_USR_002,8,08_USR_009,1,0.1883
1,01_USR_002,9,09_USR_010,1,0.1574
1,01_USR_002,10,10_STK_001,0,0.0
1,01_USR_002,11,11_STK_002,0,0.0
1,01_USR_002,12,12_STK_003,0,0.0
1,01_USR_002,13,13_STK_004,0,0.0
1,01_USR_002,14,14_STK_005,0,0.0
2,02_USR_003,0,00_USR_001,3,0.2247
2,02_USR_003,1,01_USR_002,3,0.1873
2,02_USR_003,2,02_USR_003,0,1.0
2,02_USR_003,3,03_USR_004,2,0.0098
2,02_USR_003,4,04_USR_005,2,0.1026
2,02_USR_003,5,05_USR_006,2,0.2559
2,02_USR_003,6,06_USR_007,3,0.2494
2,02_USR_003,7,07_USR_008,1,0.2273
2,02_USR_003,8,08_USR_009,1,0.0184
2,02_USR_003,9,09_USR_010,2,0.1597
2,02_USR_003,10,10_STK_001,0,0.0
2,02_USR_003,11,11_STK_002,0,0.0
2,02_USR_003,12,12_STK_003,0,0.0
2,02_USR_003,13,13_STK_004,0,0.0
