t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
0,2020-01,0,00_USR_001,1446239267.87,-0.0,0.0,0.0
0,2020-01,1,01_USR_002,1491314548.93,-0.0,0.0,0.0
0,2020-01,2,02_USR_003,29893117.63,0.3788,0.0,0.0
0,2020-01,3,03_USR_004,47558836.07,1.2073,0.0,0.0
0,2020-01,4,04_USR_005,4874891.44,0.9781,0.0,0.0
0,2020-01,5,05_USR_006,5555054.43,-0.0,0.0,0.0
0,2020-01,6,06_USR_007,5799231.03,-0.0,0.0,0.0
0,2020-01,7,07_USR_008,1629820.53,-0.0,0.0,0.0
0,2020-01,8,08_USR_009,6115056.81,0.9891,0.0,0.0
0,2020-01,9,09_USR_010,6966986.16,-0.0,0.0,0.0
0,2020-01,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
0,2020-01,11,11_STK_002,291423397.09,-0.0,0.0,0.0
0,2020-01,12,12_STK_003,468162342.84,-0.0,0.0,0.0
0,2020-01,13,13_STK_004,501321348.84,-0.0,0.0,0.0
0,2020-01,14,14_STK_005,663468971.57,-0.0,0.0,0.0
1,2020-02,0,00_USR_001,1446239267.87,-0.0,0.0,0.0
1,2020-02,1,01_USR_002,1493964049.21,-0.0,1324750.14,-602588.155
1,2020-02,2,02_USR_003,31337441.6,1.3148,722161.985,223411.415
1,2020-02,3,03_USR_004,41559661.13,0.5451,2999587.47,-18866041.36
1,2020-02,4,04_USR_005,5035901.27,-0.0,80504.915,3560739.625
1,2020-02,5,05_USR_006,6464456.92,-0.0,454701.245,2544886.225
1,2020-02,6,06_USR_007,5642125.94,0.8689,78552.545,3564644.365
1,2020-02,7,07_USR_008,1330692.02,0.9665,149564.255,3422620.945
1,2020-02,8,08_USR_009,7093739.31,-0.0,489341.25,2743066.955
1,2020-02,9,09_USR_010,7279475.63,0.7759,156244.735,3409259.985
1,2020-02,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
1,2020-02,11,11_STK_002,291423397.09,-0.0,0.0,0.0
1,2020-02,12,12_STK_003,468162342.84,-0.0,0.0,0.0
1,2020-02,13,13_STK_004,501321348.84,-0.0,0.0,0.0
1,2020-02,14,14_STK_005,663468971.57,-0.0,0.0,0.0
2,2020-03,0,00_USR_001,1449648071.93,-0.0,1606925.6444,1061744.406
2,2020-03,1,01_USR_002,1440111066.69,-0.0,24785659.3204,-519986.7797
2,2020-03,2,02_USR_003,82075345.04,0.31,24265672.5407,-117024171.5272
2,2020-03,3,03_USR_004,42310799.29,2.3059,2668670.0504,6419308.005
2,2020-03,4,04_USR_005,4891179.65,-0.0,72367.7479,26789607.0953
2,2020-03,5,05_USR_006,6464387.23,-0.0,428680.0199,2239990.0305
2,2020-03,6,06_USR_007,6454572.17,-0.0,351855.8568,2316814.1936
2,2020-03,7,07_USR_008,447790.6,0.6474,501795.3919,25930751.8072
2,2020-03,8,08_USR_009,6385008.53,0.467,412713.606,26108915.379
2,2020-03,9,09_USR_010,7158589.77,0.9816,128657.6004,26677027.3902
2,2020-03,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
2,2020-03,11,11_STK_002,291423397.09,-0.0,0.0,0.0
2,2020-03,12,12_STK_003,468162342.84,-0.0,0.0,0.0
2,2020-03,13,13_STK_004,501321348.84,-0.0,0.0,0.0
2,2020-03,14,14_STK_005,663468971.57,-0.0,0.0,0.0
3,2020-04,0,00_USR_001,1449648071.93,-0.0,1704402.03,0.0
3,2020-04,1,01_USR_002,1440111066.69,-0.0,26280815.8303,0.0
3,2020-04,2,02_USR_003,84139796.67,1.3616,26261257.8514,-152454829.4448
3,2020-04,3,03_USR_004,41731766.85,0.7183,2480118.8628,15615274.9653
3,2020-04,4,04_USR_005,3997427.32,0.7927,410357.959,27920660.7962
3,2020-04,5,05_USR_006,5903519.66,-0.0,387665.2948,2092453.5681
3,2020-04,6,06_USR_007,6454328.09,-0.0,371066.6589,25890191.1925
3,2020-04,7,07_USR_008,1635031.25,-0.0,485307.7257,27770761.2629
3,2020-04,8,08_USR_009,7240656.2,0.0052,471280.4486,27798815.817
3,2020-04,9,09_USR_010,5085146.24,-0.0,894586.0087,25366671.8427
3,2020-04,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
3,2020-04,11,11_STK_002,291423397.09,-0.0,0.0,0.0
3,2020-04,12,12_STK_003,468162342.84,-0.0,0.0,0.0
3,2020-04,13,13_STK_004,501321348.84,-0.0,0.0,0.0
3,2020-04,14,14_STK_005,663468971.57,-0.0,0.0,0.0
4,2020-05,0,00_USR_001,1410283858.25,-0.0,16611581.0665,15933851.5218
4,2020-05,1,01_USR_002,1448872734.63,0.0859,22342571.1274,-10737960.8777
4,2020-05,2,02_USR_003,122981419.89,0.1727,32545432.5883,-216225352.2927
4,2020-05,3,03_USR_004,38694629.83,0.6805,1401748.7888,47736745.0236
4,2020-05,4,04_USR_005,3390669.88,0.0002,671967.0847,32603247.2077
4,2020-05,5,05_USR_006,5903227.82,-0.0,280524.1876,1121224.6013
4,2020-05,6,06_USR_007,5083024.63,0.0043,580622.0467,32785937.2838
4,2020-05,7,07_USR_008,1247996.14,0.0025,438651.4374,33069878.5024
4,2020-05,8,08_USR_009,5400976.03,-0.0,727762.2997,32491656.7778
4,2020-05,9,09_USR_010,4088273.8,0.9521,1363204.5626,31220772.252
4,2020-05,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
4,2020-05,11,11_STK_002,291423397.09,-0.0,0.0,0.0
4,2020-05,12,12_STK_003,468162342.84,-0.0,0.0,0.0
4,2020-05,13,13_STK_004,501321348.84,-0.0,0.0,0.0
4,2020-05,14,14_STK_005,663468971.57,-0.0,0.0,0.0
5,2020-06,0,00_USR_001,1424010280.49,-0.0,16959676.45,-14707258.9265
5,2020-06,1,01_USR_002,1448872734.63,-0.0,4380833.97,0.0
5,2020-06,2,02_USR_003,111364454.1,1.2263,17536084.9223,-99348198.8565
5,2020-06,3,03_USR_004,36789591.9,1.1761,2252417.5235,20942010.8901
5,2020-06,4,04_USR_005,2612674.15,-0.0,834149.3946,18120203.6566
5,2020-06,5,05_USR_006,4613481.1,-0.0,679290.6222,18429921.2014
5,2020-06,6,06_USR_007,5901377.23,0.0016,561420.9743,18665660.4971
5,2020-06,7,07_USR_008,1035872.02,-0.0,429352.2465,18929797.9527
5,2020-06,8,08_USR_009,5081008.74,-0.0,849696.5523,1402720.9712
5,2020-06,9,09_USR_010,5665336.54,0.0051,1111679.9159,17565142.6139
5,2020-06,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
5,2020-06,11,11_STK_002,291423397.09,-0.0,0.0,0.0
5,2020-06,12,12_STK_003,468162342.84,-0.0,0.0,0.0
5,2020-06,13,13_STK_004,501321348.84,-0.0,0.0,0.0
5,2020-06,14,14_STK_005,663468971.57,-0.0,0.0,0.0
6,2020-07,0,00_USR_001,1424010280.49,-0.0,14232364.863,0.0
6,2020-07,1,01_USR_002,1459385181.31,-0.0,6828470.7977,3986546.4209
6,2020-07,2,02_USR_003,99089682.62,0.5828,14426086.9939,-100796021.1109
6,2020-07,3,03_USR_004,32855832.03,0.2393,3217401.0224,82152.6327
6,2020-07,4,04_USR_005,3441087.15,0.5986,493032.5593,16657422.8976
6,2020-07,5,05_USR_006,5763239.97,0.6683,541344.7736,16560798.4692
6,2020-07,6,06_USR_007,7559018.21,-0.0,899812.0255,15843863.9654
6,2020-07,7,07_USR_008,877056.72,0.6134,284069.5714,17075348.8735
6,2020-07,8,08_USR_009,4980088.98,-0.0,916800.6261,15809886.7641
6,2020-07,9,09_USR_010,7985343.42,-0.0,1431743.4643,14780001.0877
6,2020-07,10,10_STK_001,1121570750.56,-0.0,0.0,0.0
6,2020-07,11,11_STK_002,291423397.09,-0.0,0.0,0.0
6,2020-07,12,12_STK_003,468162342.84,-0.0,0.0,0.0
6,2020-07,13,13_STK_004,501321348.84,-0.0,0.0,0.0
6,2020-07,14,14_STK_005,663468971.57,-0.0,0.0,0.0
7,2020-08,0,00_USR_001,1424010280.49,-0.0,5943715.1815,0.0
7,2020-08,1,01_USR_002,1459364235.06,-0.0,5250991.9997,3276939.1681
7,2020-08,2,02_USR_003,108456253.39,0.1159,8527931.1678,-45472398.9632
7,2020-08,3,03_USR_004,25567201.39,0.0914,5028610.387,-17700214.3297
7,2020-08,4,04_USR_005,4047067.54,0.0015,509266.7446,12538008.0657
7,2020-08,5,05_USR_006,6040639.87,-0.0,566657.0606,12423227.4336
7,2020-08,6,06_USR_007,7955165.71,-0.0,1177183.9584,11202173.638
