Trans_Date,Src,Tgt,Amount
2020-W01,ACC_Accounts_Payable,ACC_Inventory,7765.85
2020-W01,ACC_Cash,ACC_Travel_Exp,1105.0
2020-W01,ACC_Inventory,ACC_COGS,5909.04
2020-W01,ACC_Sales_Revenue,ACC_Accounts_Receivable,11688.16
2020-W02,ACC_Accounts_Payable,ACC_Inventory,6942.29
2020-W02,ACC_Cash,ACC_Travel_Exp,1185.15
2020-W02,ACC_Inventory,ACC_COGS,10262.83
2020-W02,ACC_Sales_Revenue,ACC_Accounts_Receivable,18504.48
2020-W03,ACC_Accounts_Payable,ACC_Inventory,9003.53
2020-W03,ACC_Cash,ACC_Travel_Exp,2346.2799999999997
2020-W03,ACC_Inventory,ACC_COGS,13310.79
2020-W03,ACC_Sales_Revenue,ACC_Accounts_Receivable,23979.2
2020-W04,ACC_Accounts_Payable,ACC_Inventory,7197.72
2020-W04,ACC_Cash,ACC_Payroll_Exp,18973.66
2020-W04,ACC_Cash,ACC_Rent_Exp,6683.35
2020-W04,ACC_Cash,ACC_Travel_Exp,1998.01
2020-W04,ACC_Inventory,ACC_COGS,12662.56
2020-W04,ACC_Sales_Revenue,ACC_Accounts_Receivable,24510.13
2020-W05,ACC_Accounts_Payable,ACC_Inventory,9363.89
2020-W05,ACC_Cash,ACC_Travel_Exp,2625.2799999999997
2020-W05,ACC_Inventory,ACC_COGS,15342.42
2020-W05,ACC_Sales_Revenue,ACC_Accounts_Receivable,28322.86
2020-W06,ACC_Accounts_Payable,ACC_Inventory,8777.05
2020-W06,ACC_Accounts_Receivable,ACC_Cash,2521.24
2020-W06,ACC_Cash,ACC_Accounts_Payable,7765.85
2020-W06,ACC_Cash,ACC_Travel_Exp,1907.0
2020-W06,ACC_Inventory,ACC_COGS,18129.69
2020-W06,ACC_Sales_Revenue,ACC_Accounts_Receivable,32328.84
2020-W07,ACC_Accounts_Payable,ACC_Inventory,8216.46
2020-W07,ACC_Accounts_Receivable,ACC_Cash,4410.139999999999
2020-W07,ACC_Cash,ACC_Travel_Exp,2525.57
2020-W07,ACC_Inventory,ACC_COGS,17107.75
2020-W07,ACC_Sales_Revenue,ACC_Accounts_Receivable,29332.4
2020-W08,ACC_Accounts_Payable,ACC_Inventory,9441.27
2020-W08,ACC_Accounts_Receivable,ACC_Cash,7412.2
2020-W08,ACC_Cash,ACC_Accounts_Payable,6942.29
2020-W08,ACC_Inventory,ACC_COGS,13770.08
2020-W08,ACC_Sales_Revenue,ACC_Accounts_Receivable,25599.6
2020-W09,ACC_Accounts_Payable,ACC_Inventory,9305.48
2020-W09,ACC_Accounts_Receivable,ACC_Cash,15113.26
2020-W09,ACC_Cash,ACC_Payroll_Exp,19177.27
2020-W09,ACC_Cash,ACC_Rent_Exp,5656.52
2020-W09,ACC_Cash,ACC_Travel_Exp,1230.6599999999999
2020-W09,ACC_Inventory,ACC_COGS,15368.3
2020-W09,ACC_Sales_Revenue,ACC_Accounts_Receivable,27524.06
2020-W10,ACC_Accounts_Payable,ACC_Inventory,8310.91
2020-W10,ACC_Accounts_Receivable,ACC_Cash,7893.679999999999
2020-W10,ACC_Cash,ACC_Accounts_Payable,18140.94
2020-W10,ACC_Cash,ACC_Travel_Exp,1922.21
2020-W10,ACC_Inventory,ACC_COGS,12392.79
2020-W10,ACC_Sales_Revenue,ACC_Accounts_Receivable,22880.89
2020-W11,ACC_Accounts_Payable,ACC_Inventory,7423.1
2020-W11,ACC_Accounts_Receivable,ACC_Cash,18133.8
2020-W11,ACC_Cash,ACC_Accounts_Payable,9003.53
2020-W11,ACC_Cash,ACC_Travel_Exp,3317.33
2020-W11,ACC_Inventory,ACC_COGS,14539.85
2020-W11,ACC_Sales_Revenue,ACC_Accounts_Receivable,25180.38
2020-W12,ACC_Accounts_Payable,ACC_Inventory,8645.38
2020-W12,ACC_Accounts_Receivable,ACC_Cash,18869.8
2020-W12,ACC_Cash,ACC_Travel_Exp,1379.87
2020-W12,ACC_Inventory,ACC_COGS,13363.09
2020-W12,ACC_Sales_Revenue,ACC_Accounts_Receivable,23532.66
2020-W13,ACC_Accounts_Payable,ACC_Inventory,7892.97
2020-W13,ACC_Accounts_Receivable,ACC_Cash,16623.62
2020-W13,ACC_Cash,ACC_Payroll_Exp,15342.08
2020-W13,ACC_Cash,ACC_Rent_Exp,7357.67
2020-W13,ACC_Cash,ACC_Travel_Exp,1496.71
2020-W13,ACC_Inventory,ACC_COGS,9160.95
2020-W13,ACC_Sales_Revenue,ACC_Accounts_Receivable,16698.62
2020-W14,ACC_Accounts_Payable,ACC_Inventory,7649.21
2020-W14,ACC_Accounts_Receivable,ACC_Cash,23180.69
2020-W14,ACC_Cash,ACC_Accounts_Payable,16527.37
