Trans_Date,Src,Tgt,Amount
2020-01,ACC_Accounts_Payable,ACC_Inventory,39701.92
2020-01,ACC_Cash,ACC_Payroll_Exp,17652.48
2020-01,ACC_Cash,ACC_Rent_Exp,5704.23
2020-01,ACC_Cash,ACC_Travel_Exp,7007.0199999999995
2020-01,ACC_Inventory,ACC_COGS,51351.39
2020-01,ACC_Sales_Revenue,ACC_Accounts_Receivable,93797.22
2020-02,ACC_Accounts_Payable,ACC_Inventory,34750.41
2020-02,ACC_Accounts_Receivable,ACC_Cash,25262.91
2020-02,ACC_Cash,ACC_Accounts_Payable,6942.29
2020-02,ACC_Cash,ACC_Payroll_Exp,18427.35
2020-02,ACC_Cash,ACC_Rent_Exp,4750.25
2020-02,ACC_Cash,ACC_Travel_Exp,3930.0499999999997
2020-02,ACC_Inventory,ACC_COGS,59773.42
2020-02,ACC_Sales_Revenue,ACC_Accounts_Receivable,106500.74
2020-03,ACC_Accounts_Payable,ACC_Inventory,32667.109999999997
2020-03,ACC_Accounts_Receivable,ACC_Cash,63834.49
2020-03,ACC_Cash,ACC_Accounts_Payable,40694.15
2020-03,ACC_Cash,ACC_Payroll_Exp,20042.61
2020-03,ACC_Cash,ACC_Rent_Exp,4616.77
2020-03,ACC_Cash,ACC_Travel_Exp,8101.71
2020-03,ACC_Inventory,ACC_COGS,65160.6
2020-03,ACC_Sales_Revenue,ACC_Accounts_Receivable,118445.43000000001
2020-04,ACC_Accounts_Payable,ACC_Inventory,36800.44
2020-04,ACC_Accounts_Receivable,ACC_Cash,111656.62
2020-04,ACC_Cash,ACC_Accounts_Payable,7794.13
2020-04,ACC_Cash,ACC_Payroll_Exp,18616.69
2020-04,ACC_Cash,ACC_Rent_Exp,8046.43
2020-04,ACC_Cash,ACC_Travel_Exp,4757.83
2020-04,ACC_Inventory,ACC_COGS,58400.4
2020-04,ACC_Sales_Revenue,ACC_Accounts_Receivable,109024.71
2020-05,ACC_Accounts_Payable,ACC_Inventory,34277.2
2020-05,ACC_Accounts_Receivable,ACC_Cash,117826.63
2020-05,ACC_Cash,ACC_Accounts_Payable,51402.479999999996
2020-05,ACC_Cash,ACC_Payroll_Exp,15874.63
2020-05,ACC_Cash,ACC_Rent_Exp,6263.78
2020-05,ACC_Cash,ACC_Travel_Exp,6967.47
2020-05,ACC_Inventory,ACC_COGS,58315.79
2020-05,ACC_Sales_Revenue,ACC_Accounts_Receivable,105903.81
2020-06,ACC_Accounts_Payable,ACC_Inventory,32575.0
2020-06,ACC_Accounts_Receivable,ACC_Cash,110396.81
2020-06,ACC_Cash,ACC_Accounts_Payable,54348.61
2020-06,ACC_Cash,ACC_Payroll_Exp,16597.52
2020-06,ACC_Cash,ACC_Rent_Exp,5780.24
2020-06,ACC_Cash,ACC_Travel_Exp,8385.67
2020-06,ACC_Inventory,ACC_COGS,51779.71
2020-06,ACC_Sales_Revenue,ACC_Accounts_Receivable,93077.19
2020-07,ACC_Accounts_Payable,ACC_Inventory,44360.270000000004
2020-07,ACC_Accounts_Receivable,ACC_Cash,105235.63
2020-07,ACC_Cash,ACC_Accounts_Payable,25206.52
2020-07,ACC_Cash,ACC_Payroll_Exp,16771.16
2020-07,ACC_Cash,ACC_Rent_Exp,3656.4
2020-07,ACC_Cash,ACC_Travel_Exp,11506.99
2020-07,ACC_Inventory,ACC_COGS,40729.81
2020-07,ACC_Sales_Revenue,ACC_Accounts_Receivable,72872.35
2020-08,ACC_Accounts_Payable,ACC_Inventory,32396.68
2020-08,ACC_Accounts_Receivable,ACC_Cash,90520.63
2020-08,ACC_Cash,ACC_Accounts_Payable,39718.18
2020-08,ACC_Cash,ACC_Payroll_Exp,17425.92
2020-08,ACC_Cash,ACC_Rent_Exp,4663.19
2020-08,ACC_Cash,ACC_Travel_Exp,9033.18
