t_idx,time_label,node_idx,node_label,optimal_input_u,state_error_x
0,2020-02,0,AAPL_Close,0.0,8.5498
0,2020-02,1,Sector_IT,0.0,25.5666
0,2020-02,2,AMZN_Close,0.0,6.2485
0,2020-02,3,Sector_Disc,0.0,18.6165
0,2020-02,4,APA_Close,0.0,2.1558
0,2020-02,5,Sector_Energy,0.0,13.9552
0,2020-02,6,AVGO_Close,23.2423,2.7936
0,2020-02,7,BIIB_Close,0.0,39.54
0,2020-02,8,Sector_Health,0.0,23.108
0,2020-02,9,BXP_Close,0.0,10.5487
0,2020-02,10,Sector_RE,0.0,27.4126
0,2020-02,11,CAG_Close,0.0,4.6649
0,2020-02,12,Sector_Staples,0.0,16.9982
0,2020-02,13,CAT_Close,0.0,6.2934
0,2020-02,14,Sector_Ind,0.0,19.3226
0,2020-02,15,CPB_Close,0.0,2.6095
0,2020-02,16,DIS_Close,0.0,20.1847
0,2020-02,17,Sector_Comm,0.0,43.09
0,2020-02,18,DOV_Close,0.0,9.7795
0,2020-02,19,GOOG_Close,0.0,4.7064
0,2020-02,20,HAL_Close,0.0,4.3249
0,2020-02,21,HD_Close,16.9241,8.8152
0,2020-02,22,HPQ_Close,0.0,0.4243
0,2020-02,23,JNJ_Close,0.0,11.3694
0,2020-02,24,JPM_Close,17.038,13.7277
0,2020-02,25,Sector_Fin,0.0,18.7418
0,2020-02,26,KSS_Close,0.0,2.543
0,2020-02,27,LIN_Close,0.0,11.0847
0,2020-02,28,Sector_Mat,0.0,17.4712
0,2020-02,29,LYV_Close,0.0,7.39
0,2020-02,30,META_Close,0.0,9.3665
0,2020-02,31,MSFT_Close,0.0,7.3677
0,2020-02,32,M_Close,0.0,2.1711
0,2020-02,33,NAVI_Close,0.0,2.3538
0,2020-02,34,NEE_Close,0.0,3.0229
0,2020-02,35,Sector_Util,0.0,10.9736
0,2020-02,36,NI_Close,0.0,1.6917
0,2020-02,37,NVDA_Close,0.0,1000.8412
0,2020-02,38,NWSA_Close,0.0,1.4425
0,2020-02,39,OI_Close,0.0,1.7679
0,2020-02,40,PG_Close,0.0,9.7239
0,2020-02,41,PLD_Close,0.0,7.2264
0,2020-02,42,PNR_Close,0.0,3.2497
0,2020-02,43,PNW_Close,0.0,6.2589
0,2020-02,44,PRGO_Close,0.0,5.0626
0,2020-02,45,SEE_Close,0.0,4.6187
0,2020-02,46,STX_Close,0.0,7.2724
0,2020-02,47,SYF_Close,0.0,2.6603
0,2020-02,48,TSLA_Close,0.0,1.1613
0,2020-02,49,VNO_Close,0.0,9.6375
0,2020-02,50,XOM_Close,0.0,7.4746
1,2020-03,0,AAPL_Close,0.0,4.6036
1,2020-03,1,Sector_IT,0.0,12.8484
1,2020-03,2,AMZN_Close,0.0,3.2985
1,2020-03,3,Sector_Disc,0.0,55.4194
1,2020-03,4,APA_Close,0.0,17.7423
1,2020-03,5,Sector_Energy,0.0,36.966
1,2020-03,6,AVGO_Close,11.6804,2.7034
1,2020-03,7,BIIB_Close,0.0,7.99
1,2020-03,8,Sector_Health,0.0,3.0132
1,2020-03,9,BXP_Close,0.0,26.1605
1,2020-03,10,Sector_RE,0.0,42.616
1,2020-03,11,CAG_Close,0.0,1.9842
1,2020-03,12,Sector_Staples,0.0,0.0567
1,2020-03,13,CAT_Close,0.0,7.2582
1,2020-03,14,Sector_Ind,0.0,33.4517
1,2020-03,15,CPB_Close,0.0,0.8299
1,2020-03,16,DIS_Close,0.0,20.5657
1,2020-03,17,Sector_Comm,0.0,72.9199
1,2020-03,18,DOV_Close,0.0,17.3531
1,2020-03,19,GOOG_Close,0.0,8.7541
1,2020-03,20,HAL_Close,0.0,8.9509
1,2020-03,21,HD_Close,50.3813,25.673
1,2020-03,22,HPQ_Close,0.0,2.6154
1,2020-03,23,JNJ_Close,0.0,2.8325
1,2020-03,24,JPM_Close,32.5938,22.032
1,2020-03,25,Sector_Fin,0.0,35.8532
1,2020-03,26,KSS_Close,0.0,16.9671
1,2020-03,27,LIN_Close,0.0,15.7267
1,2020-03,28,Sector_Mat,0.0,24.2872
1,2020-03,29,LYV_Close,0.0,15.31
1,2020-03,30,META_Close,0.0,25.4701
1,2020-03,31,MSFT_Close,0.0,4.0846
1,2020-03,32,M_Close,0.0,6.4784
1,2020-03,33,NAVI_Close,0.0,2.6446
1,2020-03,34,NEE_Close,0.0,2.6126
1,2020-03,35,Sector_Util,0.0,14.7341
1,2020-03,36,NI_Close,0.0,1.6646
1,2020-03,37,NVDA_Close,0.0,999.8389
1,2020-03,38,NWSA_Close,0.0,2.82
1,2020-03,39,OI_Close,0.0,3.69
1,2020-03,40,PG_Close,0.0,2.7575
1,2020-03,41,PLD_Close,0.0,2.7227
1,2020-03,42,PNR_Close,0.0,8.8403
1,2020-03,43,PNW_Close,0.0,10.4569
1,2020-03,44,PRGO_Close,0.0,2.1443
1,2020-03,45,SEE_Close,0.0,4.8705
1,2020-03,46,STX_Close,0.0,1.3197
1,2020-03,47,SYF_Close,0.0,11.1765
1,2020-03,48,TSLA_Close,0.0,9.5993
1,2020-03,49,VNO_Close,0.0,13.7328
1,2020-03,50,XOM_Close,0.0,10.2729
2,2020-04,0,AAPL_Close,0.0,9.5378
2,2020-04,1,Sector_IT,0.0,33.1343
2,2020-04,2,AMZN_Close,0.0,26.214
2,2020-04,3,Sector_Disc,0.0,75.6771
2,2020-04,4,APA_Close,0.0,7.6467
2,2020-04,5,Sector_Energy,0.0,17.4184
2,2020-04,6,AVGO_Close,-30.1221,3.0139
2,2020-04,7,BIIB_Close,0.0,19.55
2,2020-04,8,Sector_Health,0.0,0.7356
2,2020-04,9,BXP_Close,0.0,3.6618
2,2020-04,10,Sector_RE,0.0,17.1853
2,2020-04,11,CAG_Close,0.0,3.225
2,2020-04,12,Sector_Staples,0.0,13.9642
2,2020-04,13,CAT_Close,0.0,1.2467
2,2020-04,14,Sector_Ind,0.0,14.8384
2,2020-04,15,CPB_Close,0.0,3.3493
2,2020-04,16,DIS_Close,0.0,11.2843
2,2020-04,17,Sector_Comm,0.0,58.4057
2,2020-04,18,DOV_Close,0.0,8.9627
2,2020-04,19,GOOG_Close,0.0,9.2168
2,2020-04,20,HAL_Close,0.0,3.2892
2,2020-04,21,HD_Close,-68.7974,28.6464
2,2020-04,22,HPQ_Close,0.0,1.4947
2,2020-04,23,JNJ_Close,0.0,15.9887
2,2020-04,24,JPM_Close,-8.0819,5.6812
2,2020-04,25,Sector_Fin,0.0,8.8901
2,2020-04,26,KSS_Close,0.0,2.835
2,2020-04,27,LIN_Close,0.0,10.0985
2,2020-04,28,Sector_Mat,0.0,14.6991
2,2020-04,29,LYV_Close,0.0,0.59
2,2020-04,30,META_Close,0.0,37.6148
2,2020-04,31,MSFT_Close,0.0,20.423
2,2020-04,32,M_Close,0.0,0.7897
2,2020-04,33,NAVI_Close,0.0,0.0303
2,2020-04,34,NEE_Close,0.0,2.0445
2,2020-04,35,Sector_Util,0.0,0.8541
2,2020-04,36,NI_Close,0.0,0.2744
2,2020-04,37,NVDA_Close,0.0,1000.7142
2,2020-04,38,NWSA_Close,0.0,0.8798
2,2020-04,39,OI_Close,0.0,1.13
2,2020-04,40,PG_Close,0.0,7.3898
2,2020-04,41,PLD_Close,0.0,7.507
2,2020-04,42,PNR_Close,0.0,4.629
2,2020-04,43,PNW_Close,0.0,0.9159
2,2020-04,44,PRGO_Close,0.0,4.2969
2,2020-04,45,SEE_Close,0.0,3.4706
