t_idx,time_label,node_idx,node_label,state_X,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
0,2020-02,0,00_AAPL_Close,83.0897,8.5498,0.0,83.0897,8.309,71.0403
0,2020-02,1,01_AMZN_Close,106.6845,6.2485,0.0,106.6845,10.6684,66.6618
0,2020-02,2,02_APA_Close,25.6297,2.1558,0.0,25.6297,2.563,5.5252
0,2020-02,3,03_AVGO_Close,28.9919,2.7936,0.0,28.9919,2.8992,8.0991
0,2020-02,4,04_BIIB_Close,229.31,-39.54,0.0,229.31,22.931,-906.6919
0,2020-02,5,05_BXP_Close,115.4869,10.5487,0.0,115.4869,11.5487,121.824
0,2020-02,6,06_CAG_Close,29.3144,4.6649,0.0,29.3144,2.9314,13.6747
0,2020-02,7,07_CAT_Close,122.5573,6.2934,0.0,122.5573,12.2557,77.1299
0,2020-02,8,08_CPB_Close,41.2251,2.6095,0.0,41.2251,4.1225,10.7576
0,2020-02,9,09_DIS_Close,155.3125,20.1847,0.0,155.3125,15.5312,313.493
0,2020-02,10,10_DOV_Close,114.3921,9.7795,0.0,114.3921,11.4392,111.8696
0,2020-02,11,11_GOOG_Close,75.8339,4.7064,0.0,75.8339,7.5834,35.6902
0,2020-02,12,12_HAL_Close,23.7735,4.3249,0.0,23.7735,2.3774,10.2818
0,2020-02,13,13_HD_Close,204.7944,8.8152,0.0,204.7944,20.4794,180.5307
0,2020-02,14,14_HPQ_Close,17.4903,0.4243,0.0,17.4903,1.749,0.742
0,2020-02,15,15_JNJ_Close,136.4441,11.3694,0.0,136.4441,13.6444,155.1289
0,2020-02,16,16_JPM_Close,125.5434,13.7277,0.0,125.5434,12.5543,172.3427
0,2020-02,17,17_KSS_Close,32.7411,2.543,0.0,32.7411,3.2741,8.326
0,2020-02,18,18_LIN_Close,196.8628,11.0847,0.0,196.8628,19.6863,218.2159
0,2020-02,19,19_LYV_Close,75.55,7.39,0.0,75.55,7.555,55.8315
0,2020-02,20,20_META_Close,209.7043,9.3665,0.0,209.7043,20.9704,196.4196
0,2020-02,21,21_MSFT_Close,168.6299,7.3677,0.0,168.6299,16.863,124.242
0,2020-02,22,22_M_Close,14.9023,2.1711,0.0,14.9023,1.4902,3.2354
0,2020-02,23,23_NAVI_Close,13.099,2.3538,0.0,13.099,1.3099,3.0832
0,2020-02,24,24_NEE_Close,60.4416,3.0229,0.0,60.4416,6.0442,18.2711
0,2020-02,25,25_NI_Close,25.3232,1.6917,0.0,25.3232,2.5323,4.284
0,2020-02,26,26_NVDA_Close,5.0429,-0.8412,0.0,5.0429,0.5043,-0.4242
0,2020-02,27,27_NWSA_Close,14.2003,1.4425,0.0,14.2003,1.42,2.0484
0,2020-02,28,28_OI_Close,14.3357,1.7679,0.0,14.3357,1.4336,2.5343
0,2020-02,29,29_PG_Close,116.1145,9.7239,0.0,116.1145,11.6115,112.9084
