t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
12,2021-02,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
13,2021-03,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
14,2021-04,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
15,2021-05,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
16,2021-06,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
17,2021-07,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
18,2021-08,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
19,2021-09,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
20,2021-10,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
21,2021-11,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
22,2021-12,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
23,2022-01,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
24,2022-02,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
25,2022-03,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
26,2022-04,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
27,2022-05,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
28,2022-06,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
29,2022-07,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
30,2022-08,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
31,2022-09,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
32,2022-10,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
33,2022-11,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
34,2022-12,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
35,2023-01,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
36,2023-02,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
37,2023-03,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
38,2023-04,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
39,2023-05,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
40,2023-06,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
41,2023-07,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
42,2023-08,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
43,2023-09,0,00_AAPL_Close,0,00_AAPL_Close,1.0,0.0
44,2023-10,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
45,2023-11,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
46,2023-12,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
47,2024-01,0,00_AAPL_Close,0,00_AAPL_Close,1.0,-0.0
12,2021-02,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.0907
13,2021-03,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.0206
14,2021-04,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.1474
15,2021-05,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.2511
16,2021-06,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.2544
17,2021-07,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.1109
18,2021-08,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.13
19,2021-09,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.3755
20,2021-10,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.576
21,2021-11,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.7231
22,2021-12,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.8166
23,2022-01,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.8539
24,2022-02,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.8337
25,2022-03,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.7602
26,2022-04,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.6436
27,2022-05,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.4947
28,2022-06,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.3212
29,2022-07,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.1281
30,2022-08,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.0813
31,2022-09,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.3049
32,2022-10,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.5401
33,2022-11,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-0.7806
34,2022-12,0,00_AAPL_Close,1,01_AMZN_Close,1.0,-1.0202
35,2023-01,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.9358
36,2023-02,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.7947
37,2023-03,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.7252
38,2023-04,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.7173
39,2023-05,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.6724
40,2023-06,0,00_AAPL_Close,1,01_AMZN_Close,1.0,1.0834
41,2023-07,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.179
42,2023-08,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.075
43,2023-09,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.1631
44,2023-10,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.3061
45,2023-11,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.4736
46,2023-12,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.6445
47,2024-01,0,00_AAPL_Close,1,01_AMZN_Close,1.0,0.7729
12,2021-02,0,00_AAPL_Close,2,02_APA_Close,1.0,1.7321
13,2021-03,0,00_AAPL_Close,2,02_APA_Close,1.0,2.4831
14,2021-04,0,00_AAPL_Close,2,02_APA_Close,1.0,2.9904
15,2021-05,0,00_AAPL_Close,2,02_APA_Close,1.0,3.0475
16,2021-06,0,00_AAPL_Close,2,02_APA_Close,1.0,2.9594
