t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
12,2024-01-01T10:02:00,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
13,2024-01-01T10:02:10,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
14,2024-01-01T10:02:20,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
15,2024-01-01T10:02:30,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
16,2024-01-01T10:02:40,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
17,2024-01-01T10:02:50,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
18,2024-01-01T10:03:00,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
19,2024-01-01T10:03:10,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
20,2024-01-01T10:03:20,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
21,2024-01-01T10:03:30,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
22,2024-01-01T10:03:40,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
23,2024-01-01T10:03:50,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
24,2024-01-01T10:04:00,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
25,2024-01-01T10:04:10,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
26,2024-01-01T10:04:20,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
27,2024-01-01T10:04:30,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
28,2024-01-01T10:04:40,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
29,2024-01-01T10:04:50,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
30,2024-01-01T10:05:00,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
31,2024-01-01T10:05:10,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
32,2024-01-01T10:05:20,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
33,2024-01-01T10:05:30,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
34,2024-01-01T10:05:40,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
35,2024-01-01T10:05:50,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
36,2024-01-01T10:06:00,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
37,2024-01-01T10:06:10,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
38,2024-01-01T10:06:20,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
39,2024-01-01T10:06:30,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
40,2024-01-01T10:06:40,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
41,2024-01-01T10:06:50,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
42,2024-01-01T10:07:00,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
43,2024-01-01T10:07:10,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
44,2024-01-01T10:07:20,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
45,2024-01-01T10:07:30,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
46,2024-01-01T10:07:40,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
47,2024-01-01T10:07:50,0,Motor_Cortex,0,Motor_Cortex,1.0,-0.0
48,2024-01-01T10:08:00,0,Motor_Cortex,0,Motor_Cortex,1.0,0.0
12,2024-01-01T10:02:00,0,Motor_Cortex,1,Parietal_Lobe,1.0,0.0005
13,2024-01-01T10:02:10,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0022
14,2024-01-01T10:02:20,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0054
15,2024-01-01T10:02:30,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0091
16,2024-01-01T10:02:40,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0139
17,2024-01-01T10:02:50,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0214
18,2024-01-01T10:03:00,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0731
19,2024-01-01T10:03:10,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0287
20,2024-01-01T10:03:20,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0245
21,2024-01-01T10:03:30,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0263
22,2024-01-01T10:03:40,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0272
23,2024-01-01T10:03:50,0,Motor_Cortex,1,Parietal_Lobe,1.0,-0.0269
