t_idx,src_idx,tgt_idx,value
0,0,1,2684.0
0,0,2,2568.0
0,3,1,2809.0
0,3,4,2930.0
0,3,5,2992.0
0,1,0,2666.0
0,1,3,2773.0
0,1,6,2744.0
0,4,3,2983.0
0,4,7,3128.0
0,4,8,3044.0
0,7,4,3097.0
0,7,9,2896.0
0,10,11,2929.0
0,10,2,2750.0
0,10,12,2884.0
0,13,11,3177.0
0,13,14,3222.0
0,13,5,3103.0
0,13,15,3194.0
0,11,10,2946.0
0,11,13,3110.0
0,11,6,2893.0
0,11,16,3108.0
0,14,13,3255.0
0,14,17,3452.0
0,14,8,3273.0
0,14,18,3424.0
0,17,14,3416.0
0,17,9,3067.0
0,17,19,3201.0
0,2,0,2669.0
0,2,10,2855.0
0,2,6,2742.0
0,5,3,2988.0
0,5,13,3129.0
0,5,6,2845.0
0,5,8,3080.0
0,6,1,2872.0
0,6,11,3054.0
0,6,2,2749.0
0,6,5,2950.0
0,8,4,3135.0
0,8,14,3266.0
0,8,5,3177.0
0,8,9,3194.0
0,9,7,2949.0
0,9,17,3079.0
0,9,8,3238.0
0,20,21,2952.0
0,20,12,3164.0
0,22,21,3121.0
0,22,23,3264.0
0,22,15,3398.0
0,21,20,2875.0
0,21,22,3093.0
0,21,16,3239.0
0,23,22,3260.0
0,23,24,3439.0
0,23,18,3494.0
0,24,23,3394.0
0,24,19,3373.0
0,12,10,2990.0
0,12,20,3048.0
0,12,16,3106.0
0,15,13,3196.0
0,15,22,3339.0
0,15,16,3251.0
0,15,18,3353.0
0,16,11,3088.0
0,16,21,3253.0
0,16,12,3047.0
0,16,15,3238.0
0,18,14,3407.0
0,18,23,3645.0
0,18,15,3414.0
0,18,19,3536.0
0,19,17,3159.0
0,19,24,3301.0
0,19,18,3483.0
1,0,1,2585.0
1,0,2,2503.0
1,3,1,2580.0
1,3,4,2652.0
1,3,5,2695.0
1,1,0,2421.0
1,1,3,2628.0
1,1,6,2678.0
1,4,3,2795.0
1,4,7,2937.0
1,4,8,2890.0
1,7,4,2873.0
1,7,9,2722.0
1,10,11,2814.0
1,10,2,2566.0
1,10,12,2700.0
1,13,11,2918.0
1,13,14,3077.0
1,13,5,2962.0
1,13,15,3036.0
1,11,10,2763.0
1,11,13,2910.0
1,11,6,2825.0
1,11,16,2963.0
1,14,13,3072.0
1,14,17,3166.0
1,14,8,3051.0
1,14,18,3204.0
1,17,14,3142.0
1,17,9,2889.0
1,17,19,3089.0
1,2,0,2520.0
1,2,10,2643.0
1,2,6,2592.0
1,5,3,2831.0
1,5,13,2941.0
1,5,6,2806.0
1,5,8,2833.0
1,6,1,2614.0
1,6,11,2758.0
1,6,2,2637.0
1,6,5,2639.0
1,8,4,2855.0
1,8,14,3044.0
1,8,5,2901.0
1,8,9,3099.0
1,9,7,2662.0
1,9,17,2880.0
1,9,8,3037.0
1,20,21,2707.0
1,20,12,2878.0
1,22,21,2805.0
1,22,23,3033.0
1,22,15,3216.0
1,21,20,2652.0
1,21,22,2883.0
1,21,16,3057.0
1,23,22,3092.0
1,23,24,3193.0
1,23,18,3295.0
1,24,23,3216.0
1,24,19,3227.0
1,12,10,2803.0
1,12,20,2896.0
1,12,16,2911.0
1,15,13,2993.0
1,15,22,3215.0
1,15,16,3072.0
1,15,18,3283.0
1,16,11,2905.0
1,16,21,3006.0
1,16,12,2781.0
1,16,15,3126.0
1,18,14,3159.0
1,18,23,3369.0
1,18,15,3215.0
1,18,19,3299.0
1,19,17,3044.0
1,19,24,3171.0
1,19,18,3368.0
2,0,1,2634.0
2,0,2,2663.0
2,3,1,2856.0
2,3,4,2913.0
2,3,5,2981.0
2,1,0,2622.0
2,1,3,2815.0
2,1,6,2794.0
2,4,3,2818.0
2,4,7,2997.0
2,4,8,3143.0
2,7,4,3063.0
2,7,9,2887.0
2,10,11,2910.0
2,10,2,2746.0
2,10,12,3022.0
2,13,11,3130.0
2,13,14,3305.0
2,13,5,3020.0
2,13,15,3229.0
2,11,10,2977.0
2,11,13,3179.0
2,11,6,2983.0
2,11,16,3086.0
2,14,13,3180.0
2,14,17,3347.0
2,14,8,3309.0
2,14,18,3473.0
2,17,14,3437.0
2,17,9,3001.0
2,17,19,3205.0
2,2,0,2629.0
2,2,10,2817.0
2,2,6,2704.0
2,5,3,3013.0
2,5,13,3131.0
2,5,6,2847.0
2,5,8,3198.0
2,6,1,2836.0
2,6,11,3005.0
2,6,2,2803.0
2,6,5,2985.0
2,8,4,3134.0
2,8,14,3221.0
2,8,5,3191.0
2,8,9,3295.0
2,9,7,2910.0
2,9,17,3035.0
2,9,8,3273.0
2,20,21,2879.0
2,20,12,3016.0
2,22,21,3146.0
2,22,23,3293.0
2,22,15,3395.0
2,21,20,2952.0
2,21,22,3223.0
