Trans_Date,Src,Tgt,Amount
2020-W01,ACC_Accounts_Payable,ACC_Inventory,11648.77
2020-W01,ACC_Cash,ACC_Travel_Exp,1105.0
2020-W01,ACC_Inventory,ACC_COGS,5909.04
2020-W01,ACC_Sales_Revenue,ACC_Accounts_Receivable,11688.16
2020-W02,ACC_Accounts_Payable,ACC_Inventory,10413.43
2020-W02,ACC_Cash,ACC_Travel_Exp,1185.15
2020-W02,ACC_Inventory,ACC_COGS,10262.83
2020-W02,ACC_Sales_Revenue,ACC_Accounts_Receivable,18504.48
2020-W03,ACC_Accounts_Payable,ACC_Inventory,13505.3
2020-W03,ACC_Cash,ACC_Travel_Exp,2346.2799999999997
2020-W03,ACC_Inventory,ACC_COGS,13310.79
2020-W03,ACC_Sales_Revenue,ACC_Accounts_Receivable,23979.2
2020-W04,ACC_Accounts_Payable,ACC_Inventory,10796.58
2020-W04,ACC_Cash,ACC_Payroll_Exp,18973.66
2020-W04,ACC_Cash,ACC_Rent_Exp,6683.35
2020-W04,ACC_Cash,ACC_Travel_Exp,1998.01
2020-W04,ACC_Inventory,ACC_COGS,12662.56
2020-W04,ACC_Sales_Revenue,ACC_Accounts_Receivable,24510.13
2020-W05,ACC_Accounts_Payable,ACC_Inventory,9588.78
2020-W05,ACC_Accounts_Receivable,UNKNOWN_LEAK,407.89
2020-W05,ACC_Cash,ACC_Travel_Exp,1144.3600000000001
2020-W05,ACC_Inventory,ACC_COGS,14820.01
2020-W05,ACC_Sales_Revenue,ACC_Accounts_Receivable,25700.15
2020-W06,ACC_Accounts_Payable,ACC_Inventory,10714.26
2020-W06,ACC_Accounts_Receivable,ACC_Cash,2521.24
2020-W06,ACC_Cash,ACC_Accounts_Payable,11648.77
2020-W06,ACC_Cash,ACC_Travel_Exp,1141.75
2020-W06,ACC_Inventory,ACC_COGS,15795.95
2020-W06,ACC_Sales_Revenue,ACC_Accounts_Receivable,27839.6
2020-W07,ACC_Accounts_Payable,ACC_Inventory,9199.1
2020-W07,ACC_Accounts_Receivable,ACC_Cash,4410.139999999999
2020-W07,ACC_Cash,ACC_Travel_Exp,2902.76
2020-W07,ACC_Inventory,ACC_COGS,15427.84
2020-W07,ACC_Sales_Revenue,ACC_Accounts_Receivable,29035.09
2020-W08,ACC_Accounts_Payable,ACC_Inventory,10609.6
2020-W08,ACC_Accounts_Receivable,ACC_Cash,7412.2
2020-W08,ACC_Cash,ACC_Accounts_Payable,10413.43
2020-W08,ACC_Cash,ACC_Travel_Exp,3009.3
2020-W08,ACC_Inventory,ACC_COGS,14782.65
2020-W08,ACC_Sales_Revenue,ACC_Accounts_Receivable,26896.32
2020-W09,ACC_Accounts_Payable,ACC_Inventory,11968.65
2020-W09,ACC_Accounts_Receivable,ACC_Cash,15319.42
2020-W09,ACC_Accounts_Receivable,UNKNOWN_LEAK,373.69
2020-W09,ACC_Cash,ACC_Payroll_Exp,18245.21
2020-W09,ACC_Cash,ACC_Rent_Exp,5368.76
2020-W09,ACC_Cash,ACC_Travel_Exp,3312.27
2020-W09,ACC_Inventory,ACC_COGS,15129.369999999999
2020-W09,ACC_Sales_Revenue,ACC_Accounts_Receivable,28035.54
2020-W10,ACC_Accounts_Payable,ACC_Inventory,10766.67
2020-W10,ACC_Accounts_Receivable,ACC_Cash,7419.099999999999
2020-W10,ACC_Inventory,ACC_COGS,12378.48
2020-W10,ACC_Sales_Revenue,ACC_Accounts_Receivable,22433.93
2020-W11,ACC_Accounts_Payable,ACC_Inventory,10848.98
2020-W11,ACC_Accounts_Receivable,ACC_Cash,14412.51
2020-W11,ACC_Cash,ACC_Accounts_Payable,24219.559999999998
2020-W11,ACC_Cash,ACC_Travel_Exp,1494.28
2020-W11,ACC_Inventory,ACC_COGS,15265.16
2020-W11,ACC_Sales_Revenue,ACC_Accounts_Receivable,27310.23
2020-W12,ACC_Accounts_Payable,ACC_Inventory,12180.44
2020-W12,ACC_Accounts_Receivable,ACC_Cash,17989.56
2020-W12,ACC_Cash,ACC_Travel_Exp,2753.1099999999997
2020-W12,ACC_Inventory,ACC_COGS,14091.93
2020-W12,ACC_Sales_Revenue,ACC_Accounts_Receivable,25087.29
2020-W13,ACC_Accounts_Payable,ACC_Inventory,11950.96
2020-W13,ACC_Accounts_Receivable,ACC_Cash,13699.23
2020-W13,ACC_Accounts_Receivable,UNKNOWN_LEAK,359.73
2020-W13,ACC_Cash,ACC_Accounts_Payable,9588.78
2020-W13,ACC_Cash,ACC_Payroll_Exp,14782.04
2020-W13,ACC_Cash,ACC_Rent_Exp,5803.61
2020-W13,ACC_Cash,ACC_Travel_Exp,1014.34
2020-W13,ACC_Inventory,ACC_COGS,9408.95
2020-W13,ACC_Sales_Revenue,ACC_Accounts_Receivable,16918.91
2020-W14,ACC_Accounts_Payable,ACC_Inventory,14467.45
2020-W14,ACC_Accounts_Receivable,ACC_Cash,25276.7
2020-W14,ACC_Cash,ACC_Travel_Exp,1136.49
2020-W14,ACC_Inventory,ACC_COGS,9008.93
2020-W14,ACC_Sales_Revenue,ACC_Accounts_Receivable,17623.89
2020-W15,ACC_Accounts_Payable,ACC_Inventory,14864.12
2020-W15,ACC_Accounts_Receivable,ACC_Cash,26492.61
2020-W15,ACC_Cash,ACC_Accounts_Payable,11968.65
2020-W15,ACC_Cash,ACC_Travel_Exp,2169.98
2020-W15,ACC_Inventory,ACC_COGS,6329.22
2020-W15,ACC_Sales_Revenue,ACC_Accounts_Receivable,12283.91
2020-W16,ACC_Accounts_Payable,ACC_Inventory,11006.06
2020-W16,ACC_Accounts_Receivable,ACC_Cash,27723.58
2020-W16,ACC_Cash,ACC_Accounts_Payable,10796.58
2020-W16,ACC_Cash,ACC_Travel_Exp,1475.88
2020-W16,ACC_Inventory,ACC_COGS,4352.58
2020-W16,ACC_Sales_Revenue,ACC_Accounts_Receivable,9129.67
2020-W17,ACC_Accounts_Payable,ACC_Inventory,10305.44
2020-W17,ACC_Accounts_Receivable,ACC_Cash,31594.16
2020-W17,ACC_Cash,ACC_Accounts_Payable,10766.67
2020-W17,ACC_Cash,ACC_Payroll_Exp,18834.01
2020-W17,ACC_Cash,ACC_Rent_Exp,5305.31
2020-W17,ACC_Cash,ACC_Travel_Exp,1163.8899999999999
2020-W17,ACC_Inventory,ACC_COGS,4533.67
2020-W17,ACC_Sales_Revenue,ACC_Accounts_Receivable,9244.52
2020-W18,ACC_Accounts_Payable,ACC_Inventory,8942.81
2020-W18,ACC_Accounts_Receivable,ACC_Cash,25176.15
2020-W18,ACC_Cash,ACC_Accounts_Payable,19808.7
2020-W18,ACC_Cash,ACC_Travel_Exp,365.88
2020-W18,ACC_Inventory,ACC_COGS,5814.72
2020-W18,ACC_Sales_Revenue,ACC_Accounts_Receivable,10592.71
2020-W19,ACC_Accounts_Payable,ACC_Inventory,10725.23
2020-W19,ACC_Accounts_Receivable,ACC_Cash,28181.59
2020-W19,ACC_Cash,ACC_Travel_Exp,3406.05
2020-W19,ACC_Inventory,ACC_COGS,6058.91
2020-W19,ACC_Sales_Revenue,ACC_Accounts_Receivable,10589.43
2020-W20,ACC_Accounts_Payable,ACC_Inventory,10839.32
2020-W20,ACC_Accounts_Receivable,ACC_Cash,28709.56
2020-W20,ACC_Cash,ACC_Travel_Exp,280.61
2020-W20,ACC_Inventory,ACC_COGS,7212.6900000000005
2020-W20,ACC_Sales_Revenue,ACC_Accounts_Receivable,12012.73
2020-W21,ACC_Accounts_Payable,ACC_Inventory,11811.32
2020-W21,ACC_Accounts_Receivable,ACC_Cash,18484.93
2020-W21,ACC_Cash,ACC_Accounts_Payable,22799.94
2020-W21,ACC_Cash,ACC_Travel_Exp,1148.19
2020-W21,ACC_Inventory,ACC_COGS,6546.42
2020-W21,ACC_Sales_Revenue,ACC_Accounts_Receivable,10502.529999999999
2020-W22,ACC_Accounts_Payable,ACC_Inventory,14773.43
2020-W22,ACC_Accounts_Receivable,ACC_Cash,14166.619999999999
2020-W22,ACC_Cash,ACC_Accounts_Payable,41512.01
2020-W22,ACC_Cash,ACC_Payroll_Exp,18155.0
2020-W22,ACC_Cash,ACC_Rent_Exp,4705.11
2020-W22,ACC_Cash,ACC_Travel_Exp,2227.43
2020-W22,ACC_Inventory,ACC_COGS,4413.19
2020-W22,ACC_Sales_Revenue,ACC_Accounts_Receivable,8586.72
2020-W23,ACC_Accounts_Payable,ACC_Inventory,13869.13
2020-W23,ACC_Accounts_Receivable,ACC_Cash,19131.92
2020-W23,ACC_Cash,ACC_Travel_Exp,1971.94
2020-W23,ACC_Inventory,ACC_COGS,5531.1900000000005
2020-W23,ACC_Sales_Revenue,ACC_Accounts_Receivable,9771.75
2020-W24,ACC_Accounts_Payable,ACC_Inventory,12666.39
2020-W24,ACC_Accounts_Receivable,ACC_Cash,11271.11
2020-W24,ACC_Inventory,ACC_COGS,6000.14
2020-W24,ACC_Sales_Revenue,ACC_Accounts_Receivable,10976.119999999999
2020-W25,ACC_Accounts_Payable,ACC_Inventory,12598.7
2020-W25,ACC_Accounts_Receivable,ACC_Cash,10977.58
2020-W25,ACC_Cash,ACC_Accounts_Payable,21311.5
2020-W25,ACC_Cash,ACC_Travel_Exp,869.3100000000001
2020-W25,ACC_Inventory,ACC_COGS,7860.82
2020-W25,ACC_Sales_Revenue,ACC_Accounts_Receivable,14081.1
2020-W26,ACC_Accounts_Payable,ACC_Inventory,14498.21
2020-W26,ACC_Accounts_Receivable,ACC_Cash,14053.16
2020-W26,ACC_Cash,ACC_Payroll_Exp,18066.68
2020-W26,ACC_Cash,ACC_Rent_Exp,5224.12
2020-W26,ACC_Cash,ACC_Travel_Exp,1160.53
2020-W26,ACC_Inventory,ACC_COGS,7861.34
2020-W26,ACC_Sales_Revenue,ACC_Accounts_Receivable,14087.12
2020-W27,ACC_Accounts_Payable,ACC_Inventory,12948.61
2020-W27,ACC_Accounts_Receivable,ACC_Cash,9413.95
2020-W27,ACC_Cash,ACC_Accounts_Payable,19782.129999999997
2020-W27,ACC_Cash,ACC_Travel_Exp,3849.95
2020-W27,ACC_Inventory,ACC_COGS,11651.1
2020-W27,ACC_Sales_Revenue,ACC_Accounts_Receivable,21422.85
2020-W28,ACC_Accounts_Payable,ACC_Inventory,11536.24
2020-W28,ACC_Accounts_Receivable,ACC_Cash,9470.42
2020-W28,ACC_Cash,ACC_Travel_Exp,423.56
2020-W28,ACC_Inventory,ACC_COGS,11783.34
2020-W28,ACC_Sales_Revenue,ACC_Accounts_Receivable,22566.53
2020-W29,ACC_Accounts_Payable,ACC_Inventory,11679.02
2020-W29,ACC_Accounts_Receivable,ACC_Cash,10675.2
2020-W29,ACC_Inventory,ACC_COGS,14164.57
2020-W29,ACC_Sales_Revenue,ACC_Accounts_Receivable,25312.48
2020-W30,ACC_Accounts_Payable,ACC_Inventory,14691.84
2020-W30,ACC_Accounts_Receivable,ACC_Cash,9637.53
2020-W30,ACC_Cash,ACC_Accounts_Payable,23323.93
2020-W30,ACC_Cash,ACC_Payroll_Exp,20722.72
2020-W30,ACC_Cash,ACC_Rent_Exp,6658.59
2020-W30,ACC_Cash,ACC_Travel_Exp,2240.06
2020-W30,ACC_Inventory,ACC_COGS,16100.5
2020-W30,ACC_Sales_Revenue,ACC_Accounts_Receivable,29470.829999999998
2020-W31,ACC_Accounts_Payable,ACC_Inventory,12911.84
2020-W31,ACC_Accounts_Receivable,ACC_Cash,8979.51
2020-W31,ACC_Cash,ACC_Accounts_Payable,12666.39
2020-W31,ACC_Cash,ACC_Travel_Exp,1294.6
2020-W31,ACC_Inventory,ACC_COGS,15186.81
2020-W31,ACC_Sales_Revenue,ACC_Accounts_Receivable,26061.35
2020-W32,ACC_Accounts_Payable,ACC_Inventory,14165.65
2020-W32,ACC_Accounts_Receivable,ACC_Cash,16555.53
2020-W32,ACC_Accounts_Receivable,UNKNOWN_LEAK,58.23
2020-W32,ACC_Cash,ACC_Accounts_Payable,26309.53
2020-W32,ACC_Cash,ACC_Travel_Exp,2336.92
2020-W32,ACC_Inventory,ACC_COGS,14965.37
2020-W32,ACC_Sales_Revenue,ACC_Accounts_Receivable,26767.71
2020-W33,ACC_Accounts_Payable,ACC_Inventory,10977.02
2020-W33,ACC_Accounts_Receivable,ACC_Cash,10287.25
2020-W33,ACC_Accounts_Receivable,UNKNOWN_LEAK,91.72
2020-W33,ACC_Cash,ACC_Accounts_Payable,14773.43
2020-W33,ACC_Cash,ACC_Travel_Exp,2763.77
2020-W33,ACC_Inventory,ACC_COGS,18261.47
2020-W33,ACC_Sales_Revenue,ACC_Accounts_Receivable,30487.38
2020-W34,ACC_Accounts_Payable,ACC_Inventory,12970.79
2020-W34,ACC_Accounts_Receivable,ACC_Cash,12776.560000000001
2020-W34,ACC_Cash,ACC_Accounts_Payable,13869.13
2020-W34,ACC_Cash,ACC_Travel_Exp,475.46
2020-W34,ACC_Inventory,ACC_COGS,15743.99
2020-W34,ACC_Sales_Revenue,ACC_Accounts_Receivable,29286.0
2020-W35,ACC_Accounts_Payable,ACC_Inventory,11357.83
2020-W35,ACC_Accounts_Receivable,ACC_Cash,18986.11
2020-W35,ACC_Accounts_Receivable,UNKNOWN_LEAK,214.58
2020-W35,ACC_Cash,ACC_Payroll_Exp,18876.79
2020-W35,ACC_Cash,ACC_Rent_Exp,4943.7
2020-W35,ACC_Cash,ACC_Travel_Exp,1078.73
2020-W35,ACC_Inventory,ACC_COGS,14456.47
2020-W35,ACC_Sales_Revenue,ACC_Accounts_Receivable,25857.41
2020-W36,ACC_Accounts_Payable,ACC_Inventory,15605.12
2020-W36,ACC_Accounts_Receivable,ACC_Cash,18968.63
2020-W36,ACC_Cash,ACC_Accounts_Payable,12948.61
2020-W36,ACC_Cash,ACC_Travel_Exp,484.5
2020-W36,ACC_Inventory,ACC_COGS,15384.96
2020-W36,ACC_Sales_Revenue,ACC_Accounts_Receivable,28375.690000000002
2020-W37,ACC_Accounts_Payable,ACC_Inventory,14463.02
2020-W37,ACC_Accounts_Receivable,ACC_Cash,20233.64
2020-W37,ACC_Cash,ACC_Travel_Exp,1053.08
2020-W37,ACC_Inventory,ACC_COGS,15095.1
2020-W37,ACC_Sales_Revenue,ACC_Accounts_Receivable,25426.76
2020-W38,ACC_Accounts_Payable,ACC_Inventory,11663.05
2020-W38,ACC_Accounts_Receivable,ACC_Cash,27689.52
