t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,stiffness_k,partial_corr
0,2000-10,0,00_Copper,0,00_Copper,0.0,0.0
0,2000-10,0,00_Copper,1,01_Oil,0.0,0.0
0,2000-10,0,00_Copper,2,02_SP500,0.0,0.0
0,2000-10,0,00_Copper,3,03_US10Y,0.0,0.0
0,2000-10,0,00_Copper,4,04_US_Economy,0.0,0.0
0,2000-10,0,00_Copper,5,05_US_Inflation,0.0,0.0
0,2000-10,0,00_Copper,6,06_US_Production,0.0,0.0
0,2000-10,0,00_Copper,7,07_US_Unemployment,0.0,0.0
0,2000-10,1,01_Oil,0,00_Copper,0.0,0.0
0,2000-10,1,01_Oil,1,01_Oil,0.0,0.0
0,2000-10,1,01_Oil,2,02_SP500,0.0,0.0
0,2000-10,1,01_Oil,3,03_US10Y,0.0,0.0
0,2000-10,1,01_Oil,4,04_US_Economy,0.0,0.0
0,2000-10,1,01_Oil,5,05_US_Inflation,0.0,0.0
0,2000-10,1,01_Oil,6,06_US_Production,0.0,0.0
0,2000-10,1,01_Oil,7,07_US_Unemployment,0.0,0.0
0,2000-10,2,02_SP500,0,00_Copper,0.0,0.0
0,2000-10,2,02_SP500,1,01_Oil,0.0,0.0
0,2000-10,2,02_SP500,2,02_SP500,0.0,0.0
0,2000-10,2,02_SP500,3,03_US10Y,0.0,0.0
0,2000-10,2,02_SP500,4,04_US_Economy,0.0,0.0
0,2000-10,2,02_SP500,5,05_US_Inflation,0.0,0.0
0,2000-10,2,02_SP500,6,06_US_Production,0.0,0.0
0,2000-10,2,02_SP500,7,07_US_Unemployment,0.0,0.0
0,2000-10,3,03_US10Y,0,00_Copper,0.0,0.0
0,2000-10,3,03_US10Y,1,01_Oil,0.0,0.0
0,2000-10,3,03_US10Y,2,02_SP500,0.0,0.0
0,2000-10,3,03_US10Y,3,03_US10Y,0.0,0.0
0,2000-10,3,03_US10Y,4,04_US_Economy,0.0,0.0
0,2000-10,3,03_US10Y,5,05_US_Inflation,0.0,0.0
0,2000-10,3,03_US10Y,6,06_US_Production,0.0,0.0
0,2000-10,3,03_US10Y,7,07_US_Unemployment,0.0,0.0
0,2000-10,4,04_US_Economy,0,00_Copper,0.0,0.0
0,2000-10,4,04_US_Economy,1,01_Oil,0.0,0.0
0,2000-10,4,04_US_Economy,2,02_SP500,0.0,0.0
0,2000-10,4,04_US_Economy,3,03_US10Y,0.0,0.0
0,2000-10,4,04_US_Economy,4,04_US_Economy,0.0,0.0
0,2000-10,4,04_US_Economy,5,05_US_Inflation,0.0,0.0
0,2000-10,4,04_US_Economy,6,06_US_Production,0.0,0.0
0,2000-10,4,04_US_Economy,7,07_US_Unemployment,0.0,0.0
0,2000-10,5,05_US_Inflation,0,00_Copper,0.0,0.0
0,2000-10,5,05_US_Inflation,1,01_Oil,0.0,0.0
0,2000-10,5,05_US_Inflation,2,02_SP500,0.0,0.0
0,2000-10,5,05_US_Inflation,3,03_US10Y,0.0,0.0
0,2000-10,5,05_US_Inflation,4,04_US_Economy,0.0,0.0
0,2000-10,5,05_US_Inflation,5,05_US_Inflation,0.0,0.0
0,2000-10,5,05_US_Inflation,6,06_US_Production,0.0,0.0
0,2000-10,5,05_US_Inflation,7,07_US_Unemployment,0.0,0.0
0,2000-10,6,06_US_Production,0,00_Copper,0.0,0.0
0,2000-10,6,06_US_Production,1,01_Oil,0.0,0.0
0,2000-10,6,06_US_Production,2,02_SP500,0.0,0.0
0,2000-10,6,06_US_Production,3,03_US10Y,0.0,0.0
0,2000-10,6,06_US_Production,4,04_US_Economy,0.0,0.0
0,2000-10,6,06_US_Production,5,05_US_Inflation,0.0,0.0
0,2000-10,6,06_US_Production,6,06_US_Production,0.0,0.0
0,2000-10,6,06_US_Production,7,07_US_Unemployment,0.0,0.0
0,2000-10,7,07_US_Unemployment,0,00_Copper,0.0,0.0
0,2000-10,7,07_US_Unemployment,1,01_Oil,0.0,0.0
0,2000-10,7,07_US_Unemployment,2,02_SP500,0.0,0.0
0,2000-10,7,07_US_Unemployment,3,03_US10Y,0.0,0.0
0,2000-10,7,07_US_Unemployment,4,04_US_Economy,0.0,0.0
0,2000-10,7,07_US_Unemployment,5,05_US_Inflation,0.0,0.0
0,2000-10,7,07_US_Unemployment,6,06_US_Production,0.0,0.0
0,2000-10,7,07_US_Unemployment,7,07_US_Unemployment,0.0,0.0
1,2000-11,0,00_Copper,0,00_Copper,0.0,0.0
1,2000-11,0,00_Copper,1,01_Oil,0.0,0.0
1,2000-11,0,00_Copper,2,02_SP500,0.0,0.0
1,2000-11,0,00_Copper,3,03_US10Y,0.0,0.0
1,2000-11,0,00_Copper,4,04_US_Economy,0.0,0.0
1,2000-11,0,00_Copper,5,05_US_Inflation,0.0,0.0
1,2000-11,0,00_Copper,6,06_US_Production,0.0,0.0
1,2000-11,0,00_Copper,7,07_US_Unemployment,0.0,0.0
1,2000-11,1,01_Oil,0,00_Copper,0.0,0.0
1,2000-11,1,01_Oil,1,01_Oil,0.0,0.0
1,2000-11,1,01_Oil,2,02_SP500,0.0,0.0
1,2000-11,1,01_Oil,3,03_US10Y,0.0,0.0
1,2000-11,1,01_Oil,4,04_US_Economy,0.0,0.0
1,2000-11,1,01_Oil,5,05_US_Inflation,0.0,0.0
1,2000-11,1,01_Oil,6,06_US_Production,0.0,0.0
1,2000-11,1,01_Oil,7,07_US_Unemployment,0.0,0.0
1,2000-11,2,02_SP500,0,00_Copper,0.0,0.0
1,2000-11,2,02_SP500,1,01_Oil,0.0,0.0
1,2000-11,2,02_SP500,2,02_SP500,0.0,0.0
1,2000-11,2,02_SP500,3,03_US10Y,0.0,0.0
1,2000-11,2,02_SP500,4,04_US_Economy,0.0,0.0
1,2000-11,2,02_SP500,5,05_US_Inflation,0.0,0.0
1,2000-11,2,02_SP500,6,06_US_Production,0.0,0.0
1,2000-11,2,02_SP500,7,07_US_Unemployment,0.0,0.0
1,2000-11,3,03_US10Y,0,00_Copper,0.0,0.0
1,2000-11,3,03_US10Y,1,01_Oil,0.0,0.0
1,2000-11,3,03_US10Y,2,02_SP500,0.0,0.0
1,2000-11,3,03_US10Y,3,03_US10Y,0.0,0.0
1,2000-11,3,03_US10Y,4,04_US_Economy,0.0,0.0
1,2000-11,3,03_US10Y,5,05_US_Inflation,0.0,0.0
1,2000-11,3,03_US10Y,6,06_US_Production,0.0,0.0
1,2000-11,3,03_US10Y,7,07_US_Unemployment,0.0,0.0
1,2000-11,4,04_US_Economy,0,00_Copper,0.0,0.0
1,2000-11,4,04_US_Economy,1,01_Oil,0.0,0.0
1,2000-11,4,04_US_Economy,2,02_SP500,0.0,0.0
1,2000-11,4,04_US_Economy,3,03_US10Y,0.0,0.0
1,2000-11,4,04_US_Economy,4,04_US_Economy,0.0,0.0
1,2000-11,4,04_US_Economy,5,05_US_Inflation,0.0,0.0
1,2000-11,4,04_US_Economy,6,06_US_Production,0.0,0.0
1,2000-11,4,04_US_Economy,7,07_US_Unemployment,0.0,0.0
1,2000-11,5,05_US_Inflation,0,00_Copper,0.0,0.0
1,2000-11,5,05_US_Inflation,1,01_Oil,0.0,0.0
1,2000-11,5,05_US_Inflation,2,02_SP500,0.0,0.0
1,2000-11,5,05_US_Inflation,3,03_US10Y,0.0,0.0
1,2000-11,5,05_US_Inflation,4,04_US_Economy,0.0,0.0
1,2000-11,5,05_US_Inflation,5,05_US_Inflation,0.0,0.0
1,2000-11,5,05_US_Inflation,6,06_US_Production,0.0,0.0
1,2000-11,5,05_US_Inflation,7,07_US_Unemployment,0.0,0.0
1,2000-11,6,06_US_Production,0,00_Copper,0.0,0.0
1,2000-11,6,06_US_Production,1,01_Oil,0.0,0.0
1,2000-11,6,06_US_Production,2,02_SP500,0.0,0.0
1,2000-11,6,06_US_Production,3,03_US10Y,0.0,0.0
1,2000-11,6,06_US_Production,4,04_US_Economy,0.0,0.0
1,2000-11,6,06_US_Production,5,05_US_Inflation,0.0,0.0
1,2000-11,6,06_US_Production,6,06_US_Production,0.0,0.0
1,2000-11,6,06_US_Production,7,07_US_Unemployment,0.0,0.0
1,2000-11,7,07_US_Unemployment,0,00_Copper,0.0,0.0
1,2000-11,7,07_US_Unemployment,1,01_Oil,0.0,0.0
1,2000-11,7,07_US_Unemployment,2,02_SP500,0.0,0.0
1,2000-11,7,07_US_Unemployment,3,03_US10Y,0.0,0.0
1,2000-11,7,07_US_Unemployment,4,04_US_Economy,0.0,0.0
1,2000-11,7,07_US_Unemployment,5,05_US_Inflation,0.0,0.0
1,2000-11,7,07_US_Unemployment,6,06_US_Production,0.0,0.0
1,2000-11,7,07_US_Unemployment,7,07_US_Unemployment,0.0,0.0
2,2000-12,0,00_Copper,0,00_Copper,-6e-11,1.0
2,2000-12,0,00_Copper,1,01_Oil,4.121e-09,-1.0
2,2000-12,0,00_Copper,2,02_SP500,-1.25844e-07,1.0
2,2000-12,0,00_Copper,3,03_US10Y,1.74e-10,-1.0
2,2000-12,0,00_Copper,4,04_US_Economy,1.19182e-07,-1.0
2,2000-12,0,00_Copper,5,05_US_Inflation,1.51e-10,-1.0
2,2000-12,0,00_Copper,6,06_US_Production,5.81e-10,-1.0
2,2000-12,0,00_Copper,7,07_US_Unemployment,-6e-11,1.0
2,2000-12,1,01_Oil,0,00_Copper,-4.8e-11,1.0
2,2000-12,1,01_Oil,1,01_Oil,3.353e-09,1.0
2,2000-12,1,01_Oil,2,02_SP500,-9.5462e-08,0.9221
2,2000-12,1,01_Oil,3,03_US10Y,1.34e-10,-0.8367
2,2000-12,1,01_Oil,4,04_US_Economy,9.6307e-08,-0.931
2,2000-12,1,01_Oil,5,05_US_Inflation,1.23e-10,-0.9364
2,2000-12,1,01_Oil,6,06_US_Production,4.58e-10,-0.9048
2,2000-12,1,01_Oil,7,07_US_Unemployment,-4.7e-11,0.9184
2,2000-12,2,02_SP500,0,00_Copper,1.546e-09,-1.0
2,2000-12,2,02_SP500,1,01_Oil,-1.05157e-07,1.0
2,2000-12,2,02_SP500,2,02_SP500,3.196338e-06,1.0
2,2000-12,2,02_SP500,3,03_US10Y,-4.447e-09,0.8973
2,2000-12,2,02_SP500,4,04_US_Economy,-2.970295e-06,0.93
2,2000-12,2,02_SP500,5,05_US_Inflation,-3.826e-09,0.9449
2,2000-12,2,02_SP500,6,06_US_Production,-1.5056e-08,0.9638
2,2000-12,2,02_SP500,7,07_US_Unemployment,1.554e-09,-0.9745
2,2000-12,3,03_US10Y,0,00_Copper,-3e-12,1.0
2,2000-12,3,03_US10Y,1,01_Oil,1.84e-10,-1.0
2,2000-12,3,03_US10Y,2,02_SP500,-5.585e-09,1.0
2,2000-12,3,03_US10Y,3,03_US10Y,8e-12,1.0
2,2000-12,3,03_US10Y,4,04_US_Economy,5.463e-09,-1.0
2,2000-12,3,03_US10Y,5,05_US_Inflation,7e-12,-1.0
2,2000-12,3,03_US10Y,6,06_US_Production,2.6e-11,-1.0
2,2000-12,3,03_US10Y,7,07_US_Unemployment,-3e-12,1.0
2,2000-12,4,04_US_Economy,0,00_Copper,-1.594e-09,1.0
