t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,coherence,phase_shift
12,2001-10,0,00_Copper,0,00_Copper,1.0,-0.0
13,2001-11,0,00_Copper,0,00_Copper,1.0,0.0
14,2001-12,0,00_Copper,0,00_Copper,1.0,0.0
15,2002-01,0,00_Copper,0,00_Copper,1.0,-0.0
16,2002-02,0,00_Copper,0,00_Copper,1.0,-0.0
17,2002-03,0,00_Copper,0,00_Copper,1.0,0.0
18,2002-04,0,00_Copper,0,00_Copper,1.0,-0.0
19,2002-05,0,00_Copper,0,00_Copper,1.0,0.0
20,2002-06,0,00_Copper,0,00_Copper,1.0,0.0
21,2002-07,0,00_Copper,0,00_Copper,1.0,-0.0
22,2002-08,0,00_Copper,0,00_Copper,1.0,0.0
23,2002-09,0,00_Copper,0,00_Copper,1.0,0.0
24,2002-10,0,00_Copper,0,00_Copper,1.0,-0.0
25,2002-11,0,00_Copper,0,00_Copper,1.0,0.0
26,2002-12,0,00_Copper,0,00_Copper,1.0,-0.0
27,2003-01,0,00_Copper,0,00_Copper,1.0,0.0
28,2003-02,0,00_Copper,0,00_Copper,1.0,0.0
29,2003-03,0,00_Copper,0,00_Copper,1.0,0.0
30,2003-04,0,00_Copper,0,00_Copper,1.0,0.0
31,2003-05,0,00_Copper,0,00_Copper,1.0,-0.0
32,2003-06,0,00_Copper,0,00_Copper,1.0,0.0
33,2003-07,0,00_Copper,0,00_Copper,1.0,-0.0
34,2003-08,0,00_Copper,0,00_Copper,1.0,-0.0
35,2003-09,0,00_Copper,0,00_Copper,1.0,0.0
36,2003-10,0,00_Copper,0,00_Copper,1.0,-0.0
37,2003-11,0,00_Copper,0,00_Copper,1.0,-0.0
38,2003-12,0,00_Copper,0,00_Copper,1.0,0.0
39,2004-01,0,00_Copper,0,00_Copper,1.0,-0.0
40,2004-02,0,00_Copper,0,00_Copper,1.0,-0.0
41,2004-03,0,00_Copper,0,00_Copper,1.0,-0.0
42,2004-04,0,00_Copper,0,00_Copper,1.0,0.0
43,2004-05,0,00_Copper,0,00_Copper,1.0,0.0
44,2004-06,0,00_Copper,0,00_Copper,1.0,-0.0
45,2004-07,0,00_Copper,0,00_Copper,1.0,0.0
46,2004-08,0,00_Copper,0,00_Copper,1.0,0.0
47,2004-09,0,00_Copper,0,00_Copper,1.0,-0.0
48,2004-10,0,00_Copper,0,00_Copper,1.0,0.0
49,2004-11,0,00_Copper,0,00_Copper,1.0,0.0
50,2004-12,0,00_Copper,0,00_Copper,1.0,-0.0
51,2005-01,0,00_Copper,0,00_Copper,1.0,0.0
52,2005-02,0,00_Copper,0,00_Copper,1.0,0.0
53,2005-03,0,00_Copper,0,00_Copper,1.0,-0.0
54,2005-04,0,00_Copper,0,00_Copper,1.0,0.0
55,2005-05,0,00_Copper,0,00_Copper,1.0,-0.0
56,2005-06,0,00_Copper,0,00_Copper,1.0,-0.0
57,2005-07,0,00_Copper,0,00_Copper,1.0,-0.0
58,2005-08,0,00_Copper,0,00_Copper,1.0,0.0
59,2005-09,0,00_Copper,0,00_Copper,1.0,-0.0
60,2005-10,0,00_Copper,0,00_Copper,1.0,-0.0
61,2005-11,0,00_Copper,0,00_Copper,1.0,-0.0
62,2005-12,0,00_Copper,0,00_Copper,1.0,-0.0
63,2006-01,0,00_Copper,0,00_Copper,1.0,0.0
64,2006-02,0,00_Copper,0,00_Copper,1.0,-0.0
65,2006-03,0,00_Copper,0,00_Copper,1.0,0.0
66,2006-04,0,00_Copper,0,00_Copper,1.0,-0.0
67,2006-05,0,00_Copper,0,00_Copper,1.0,0.0
68,2006-06,0,00_Copper,0,00_Copper,1.0,-0.0
69,2006-07,0,00_Copper,0,00_Copper,1.0,0.0
70,2006-08,0,00_Copper,0,00_Copper,1.0,0.0
71,2006-09,0,00_Copper,0,00_Copper,1.0,0.0
72,2006-10,0,00_Copper,0,00_Copper,1.0,-0.0
73,2006-11,0,00_Copper,0,00_Copper,1.0,0.0
74,2006-12,0,00_Copper,0,00_Copper,1.0,0.0
75,2007-01,0,00_Copper,0,00_Copper,1.0,-0.0
76,2007-02,0,00_Copper,0,00_Copper,1.0,-0.0
77,2007-03,0,00_Copper,0,00_Copper,1.0,-0.0
78,2007-04,0,00_Copper,0,00_Copper,1.0,0.0
79,2007-05,0,00_Copper,0,00_Copper,1.0,-0.0
80,2007-06,0,00_Copper,0,00_Copper,1.0,-0.0
81,2007-07,0,00_Copper,0,00_Copper,1.0,0.0
82,2007-08,0,00_Copper,0,00_Copper,1.0,-0.0
83,2007-09,0,00_Copper,0,00_Copper,1.0,-0.0
84,2007-10,0,00_Copper,0,00_Copper,1.0,-0.0
85,2007-11,0,00_Copper,0,00_Copper,1.0,-0.0
86,2007-12,0,00_Copper,0,00_Copper,1.0,-0.0
87,2008-01,0,00_Copper,0,00_Copper,1.0,0.0
88,2008-02,0,00_Copper,0,00_Copper,1.0,-0.0
89,2008-03,0,00_Copper,0,00_Copper,1.0,-0.0
90,2008-04,0,00_Copper,0,00_Copper,1.0,0.0
91,2008-05,0,00_Copper,0,00_Copper,1.0,0.0
92,2008-06,0,00_Copper,0,00_Copper,1.0,-0.0
93,2008-07,0,00_Copper,0,00_Copper,1.0,-0.0
94,2008-08,0,00_Copper,0,00_Copper,1.0,-0.0
95,2008-09,0,00_Copper,0,00_Copper,1.0,0.0
96,2008-10,0,00_Copper,0,00_Copper,1.0,-0.0
97,2008-11,0,00_Copper,0,00_Copper,1.0,-0.0
98,2008-12,0,00_Copper,0,00_Copper,1.0,-0.0
99,2009-01,0,00_Copper,0,00_Copper,1.0,0.0
100,2009-02,0,00_Copper,0,00_Copper,1.0,0.0
101,2009-03,0,00_Copper,0,00_Copper,1.0,0.0
102,2009-04,0,00_Copper,0,00_Copper,1.0,-0.0
103,2009-05,0,00_Copper,0,00_Copper,1.0,-0.0
104,2009-06,0,00_Copper,0,00_Copper,1.0,-0.0
105,2009-07,0,00_Copper,0,00_Copper,1.0,0.0
106,2009-08,0,00_Copper,0,00_Copper,1.0,0.0
107,2009-09,0,00_Copper,0,00_Copper,1.0,-0.0
108,2009-10,0,00_Copper,0,00_Copper,1.0,0.0
109,2009-11,0,00_Copper,0,00_Copper,1.0,-0.0
110,2009-12,0,00_Copper,0,00_Copper,1.0,-0.0
111,2010-01,0,00_Copper,0,00_Copper,1.0,-0.0
112,2010-02,0,00_Copper,0,00_Copper,1.0,-0.0
113,2010-03,0,00_Copper,0,00_Copper,1.0,0.0
114,2010-04,0,00_Copper,0,00_Copper,1.0,0.0
115,2010-05,0,00_Copper,0,00_Copper,1.0,-0.0
116,2010-06,0,00_Copper,0,00_Copper,1.0,-0.0
117,2010-07,0,00_Copper,0,00_Copper,1.0,-0.0
118,2010-08,0,00_Copper,0,00_Copper,1.0,0.0
119,2010-09,0,00_Copper,0,00_Copper,1.0,-0.0
120,2010-10,0,00_Copper,0,00_Copper,1.0,-0.0
121,2010-11,0,00_Copper,0,00_Copper,1.0,-0.0
122,2010-12,0,00_Copper,0,00_Copper,1.0,-0.0
123,2011-01,0,00_Copper,0,00_Copper,1.0,-0.0
124,2011-02,0,00_Copper,0,00_Copper,1.0,0.0
125,2011-03,0,00_Copper,0,00_Copper,1.0,0.0
126,2011-04,0,00_Copper,0,00_Copper,1.0,0.0
127,2011-05,0,00_Copper,0,00_Copper,1.0,-0.0
128,2011-06,0,00_Copper,0,00_Copper,1.0,0.0
129,2011-07,0,00_Copper,0,00_Copper,1.0,0.0
130,2011-08,0,00_Copper,0,00_Copper,1.0,0.0
131,2011-09,0,00_Copper,0,00_Copper,1.0,-0.0
132,2011-10,0,00_Copper,0,00_Copper,1.0,-0.0
133,2011-11,0,00_Copper,0,00_Copper,1.0,0.0
134,2011-12,0,00_Copper,0,00_Copper,1.0,-0.0
135,2012-01,0,00_Copper,0,00_Copper,1.0,0.0
136,2012-02,0,00_Copper,0,00_Copper,1.0,0.0
137,2012-03,0,00_Copper,0,00_Copper,1.0,0.0
138,2012-04,0,00_Copper,0,00_Copper,1.0,-0.0
139,2012-05,0,00_Copper,0,00_Copper,1.0,0.0
140,2012-06,0,00_Copper,0,00_Copper,1.0,-0.0
141,2012-07,0,00_Copper,0,00_Copper,1.0,-0.0
142,2012-08,0,00_Copper,0,00_Copper,1.0,0.0
143,2012-09,0,00_Copper,0,00_Copper,1.0,-0.0
144,2012-10,0,00_Copper,0,00_Copper,1.0,-0.0
145,2012-11,0,00_Copper,0,00_Copper,1.0,0.0
146,2012-12,0,00_Copper,0,00_Copper,1.0,0.0
147,2013-01,0,00_Copper,0,00_Copper,1.0,0.0
148,2013-02,0,00_Copper,0,00_Copper,1.0,-0.0
149,2013-03,0,00_Copper,0,00_Copper,1.0,-0.0
150,2013-04,0,00_Copper,0,00_Copper,1.0,0.0
151,2013-05,0,00_Copper,0,00_Copper,1.0,0.0
152,2013-06,0,00_Copper,0,00_Copper,1.0,0.0
153,2013-07,0,00_Copper,0,00_Copper,1.0,0.0
154,2013-08,0,00_Copper,0,00_Copper,1.0,-0.0
155,2013-09,0,00_Copper,0,00_Copper,1.0,0.0
156,2013-10,0,00_Copper,0,00_Copper,1.0,0.0
157,2013-11,0,00_Copper,0,00_Copper,1.0,0.0
158,2013-12,0,00_Copper,0,00_Copper,1.0,0.0
159,2014-01,0,00_Copper,0,00_Copper,1.0,0.0
160,2014-02,0,00_Copper,0,00_Copper,1.0,0.0
