t_idx,time_label,component_idx,node_idx,node_label,eigenvalue,explained_variance_ratio,vector_value
0,2000-10,0,0,00_Copper,0.0,0.0,0.0
0,2000-10,0,1,01_Oil,0.0,0.0,0.0
0,2000-10,0,2,02_SP500,0.0,0.0,0.0
0,2000-10,0,3,03_US10Y,0.0,0.0,0.0
0,2000-10,0,4,04_US_Economy,0.0,0.0,0.0
0,2000-10,0,5,05_US_Inflation,0.0,0.0,0.0
0,2000-10,0,6,06_US_Production,0.0,0.0,0.0
0,2000-10,0,7,07_US_Unemployment,0.0,0.0,0.0
0,2000-10,1,0,00_Copper,0.0,0.0,0.0
0,2000-10,1,1,01_Oil,0.0,0.0,0.0
0,2000-10,1,2,02_SP500,0.0,0.0,0.0
0,2000-10,1,3,03_US10Y,0.0,0.0,0.0
0,2000-10,1,4,04_US_Economy,0.0,0.0,0.0
0,2000-10,1,5,05_US_Inflation,0.0,0.0,0.0
0,2000-10,1,6,06_US_Production,0.0,0.0,0.0
0,2000-10,1,7,07_US_Unemployment,0.0,0.0,0.0
0,2000-10,2,0,00_Copper,0.0,0.0,0.0
0,2000-10,2,1,01_Oil,0.0,0.0,0.0
0,2000-10,2,2,02_SP500,0.0,0.0,0.0
0,2000-10,2,3,03_US10Y,0.0,0.0,0.0
0,2000-10,2,4,04_US_Economy,0.0,0.0,0.0
0,2000-10,2,5,05_US_Inflation,0.0,0.0,0.0
0,2000-10,2,6,06_US_Production,0.0,0.0,0.0
0,2000-10,2,7,07_US_Unemployment,0.0,0.0,0.0
1,2000-11,0,0,00_Copper,0.0,0.0,0.0
1,2000-11,0,1,01_Oil,0.0,0.0,0.0
1,2000-11,0,2,02_SP500,0.0,0.0,0.0
1,2000-11,0,3,03_US10Y,0.0,0.0,0.0
1,2000-11,0,4,04_US_Economy,0.0,0.0,0.0
1,2000-11,0,5,05_US_Inflation,0.0,0.0,0.0
1,2000-11,0,6,06_US_Production,0.0,0.0,0.0
1,2000-11,0,7,07_US_Unemployment,0.0,0.0,0.0
1,2000-11,1,0,00_Copper,0.0,0.0,0.0
1,2000-11,1,1,01_Oil,0.0,0.0,0.0
1,2000-11,1,2,02_SP500,0.0,0.0,0.0
1,2000-11,1,3,03_US10Y,0.0,0.0,0.0
1,2000-11,1,4,04_US_Economy,0.0,0.0,0.0
1,2000-11,1,5,05_US_Inflation,0.0,0.0,0.0
1,2000-11,1,6,06_US_Production,0.0,0.0,0.0
1,2000-11,1,7,07_US_Unemployment,0.0,0.0,0.0
1,2000-11,2,0,00_Copper,0.0,0.0,0.0
1,2000-11,2,1,01_Oil,0.0,0.0,0.0
1,2000-11,2,2,02_SP500,0.0,0.0,0.0
1,2000-11,2,3,03_US10Y,0.0,0.0,0.0
1,2000-11,2,4,04_US_Economy,0.0,0.0,0.0
1,2000-11,2,5,05_US_Inflation,0.0,0.0,0.0
1,2000-11,2,6,06_US_Production,0.0,0.0,0.0
1,2000-11,2,7,07_US_Unemployment,0.0,0.0,0.0
2,2000-12,0,0,00_Copper,160518.979381,1.0,0.00035
2,2000-12,0,1,01_Oil,160518.979381,1.0,-0.023967
2,2000-12,0,2,02_SP500,160518.979381,1.0,0.721
2,2000-12,0,3,03_US10Y,160518.979381,1.0,-0.001006
2,2000-12,0,4,04_US_Economy,160518.979381,1.0,-0.69251
2,2000-12,0,5,05_US_Inflation,160518.979381,1.0,-0.000882
2,2000-12,0,6,06_US_Production,160518.979381,1.0,-0.003337
2,2000-12,0,7,07_US_Unemployment,160518.979381,1.0,0.000353
2,2000-12,1,0,00_Copper,0.0,0.0,0.000325
2,2000-12,1,1,01_Oil,0.0,0.0,0.100092
2,2000-12,1,2,02_SP500,0.0,0.0,-0.687502
2,2000-12,1,3,03_US10Y,0.0,0.0,-0.000186
2,2000-12,1,4,04_US_Economy,0.0,0.0,-0.719251
2,2000-12,1,5,05_US_Inflation,0.0,0.0,-0.000441
2,2000-12,1,6,06_US_Production,0.0,0.0,0.000263
2,2000-12,1,7,07_US_Unemployment,0.0,0.0,0.000297
2,2000-12,2,0,00_Copper,0.0,0.0,-0.111407
2,2000-12,2,1,01_Oil,0.0,0.0,-0.013555
2,2000-12,2,2,02_SP500,0.0,0.0,0.001372
2,2000-12,2,3,03_US10Y,0.0,0.0,-0.013938
2,2000-12,2,4,04_US_Economy,0.0,0.0,-0.002855
2,2000-12,2,5,05_US_Inflation,0.0,0.0,-0.058378
2,2000-12,2,6,06_US_Production,0.0,0.0,0.991586
2,2000-12,2,7,07_US_Unemployment,0.0,0.0,-0.023461
3,2001-01,0,0,00_Copper,85638.614861,0.997307,-0.000397
3,2001-01,0,1,01_Oil,85638.614861,0.997307,0.034803
3,2001-01,0,2,02_SP500,85638.614861,0.997307,-0.726273
3,2001-01,0,3,03_US10Y,85638.614861,0.997307,0.001475
3,2001-01,0,4,04_US_Economy,85638.614861,0.997307,0.686515
3,2001-01,0,5,05_US_Inflation,85638.614861,0.997307,0.000901
3,2001-01,0,6,06_US_Production,85638.614861,0.997307,0.003108
3,2001-01,0,7,07_US_Unemployment,85638.614861,0.997307,-0.000133
3,2001-01,1,0,00_Copper,231.261088,0.002693,0.003461
3,2001-01,1,1,01_Oil,231.261088,0.002693,-0.804134
3,2001-01,1,2,02_SP500,231.261088,0.002693,0.386512
3,2001-01,1,3,03_US10Y,231.261088,0.002693,-0.034803
3,2001-01,1,4,04_US_Economy,231.261088,0.002693,0.449661
