t_idx,src_idx,tgt_idx,value
E_000001,ACC_Sales_Revenue,ACC_Accounts_Receivable,756.96
E_000002,ACC_Inventory,ACC_COGS,447.99
E_000003,ACC_Sales_Revenue,ACC_Accounts_Receivable,1036.59
E_000004,ACC_Inventory,ACC_COGS,645.24
E_000005,ACC_Sales_Revenue,ACC_Accounts_Receivable,1471.19
E_000006,ACC_Inventory,ACC_COGS,686.99
E_000007,ACC_Accounts_Payable,ACC_Inventory,11648.77
E_000008,ACC_Sales_Revenue,ACC_Accounts_Receivable,1504.62
E_000009,ACC_Inventory,ACC_COGS,641.09
E_000010,ACC_Sales_Revenue,ACC_Accounts_Receivable,1087.44
E_000011,ACC_Inventory,ACC_COGS,445.34
E_000012,ACC_Sales_Revenue,ACC_Accounts_Receivable,663.03
E_000013,ACC_Inventory,ACC_COGS,308.7
E_000014,ACC_Sales_Revenue,ACC_Accounts_Receivable,664.64
E_000015,ACC_Inventory,ACC_COGS,408.62
E_000016,ACC_Sales_Revenue,ACC_Accounts_Receivable,664.03
E_000017,ACC_Inventory,ACC_COGS,374.17
E_000018,ACC_Sales_Revenue,ACC_Accounts_Receivable,881.3
E_000019,ACC_Inventory,ACC_COGS,471.29
E_000020,ACC_Cash,ACC_Accounts_Receivable,40433.6
E_000021,ACC_Sales_Revenue,ACC_Accounts_Receivable,40433.6
E_000022,ACC_Accounts_Receivable,ACC_Cash,40433.6
E_000023,ACC_Sales_Revenue,ACC_Accounts_Receivable,638.87
E_000024,ACC_Inventory,ACC_COGS,409.99
E_000025,ACC_Sales_Revenue,ACC_Accounts_Receivable,533.51
E_000026,ACC_Inventory,ACC_COGS,281.04
E_000027,ACC_Cash,ACC_Travel_Exp,1149.94
E_000028,ACC_Sales_Revenue,ACC_Accounts_Receivable,556.35
E_000029,ACC_Inventory,ACC_COGS,238.02
E_000030,ACC_Sales_Revenue,ACC_Accounts_Receivable,454.72
E_000031,ACC_Inventory,ACC_COGS,230.86
E_000032,ACC_Sales_Revenue,ACC_Accounts_Receivable,1437.8
E_000033,ACC_Inventory,ACC_COGS,835.53
E_000034,ACC_Cash,ACC_Travel_Exp,567.53
E_000035,ACC_Sales_Revenue,ACC_Accounts_Receivable,821.9
E_000036,ACC_Inventory,ACC_COGS,556.17
E_000037,ACC_Sales_Revenue,ACC_Accounts_Receivable,452.47
E_000038,ACC_Inventory,ACC_COGS,255.92
E_000039,ACC_Sales_Revenue,ACC_Accounts_Receivable,643.46
E_000040,ACC_Inventory,ACC_COGS,378.74
E_000041,ACC_Sales_Revenue,ACC_Accounts_Receivable,504.83
E_000042,ACC_Inventory,ACC_COGS,308.64
E_000043,ACC_Sales_Revenue,ACC_Accounts_Receivable,929.73
E_000044,ACC_Inventory,ACC_COGS,556.33
E_000045,ACC_Sales_Revenue,ACC_Accounts_Receivable,629.14
E_000046,ACC_Inventory,ACC_COGS,306.28
E_000047,ACC_Sales_Revenue,ACC_Accounts_Receivable,628.87
E_000048,ACC_Inventory,ACC_COGS,323.26
E_000049,ACC_Sales_Revenue,ACC_Accounts_Receivable,1678.28
E_000050,ACC_Inventory,ACC_COGS,991.37
E_000051,ACC_Sales_Revenue,ACC_Accounts_Receivable,795.69
E_000052,ACC_Inventory,ACC_COGS,357.1
E_000053,ACC_Accounts_Payable,ACC_Inventory,10413.43
E_000054,ACC_Sales_Revenue,ACC_Accounts_Receivable,490.92
E_000055,ACC_Inventory,ACC_COGS,297.04
E_000056,ACC_Sales_Revenue,ACC_Accounts_Receivable,869.71
E_000057,ACC_Inventory,ACC_COGS,506.81
E_000058,ACC_Sales_Revenue,ACC_Accounts_Receivable,365.31
E_000059,ACC_Inventory,ACC_COGS,204.66
E_000060,ACC_Sales_Revenue,ACC_Accounts_Receivable,470.28
E_000061,ACC_Inventory,ACC_COGS,211.17
E_000062,ACC_Cash,ACC_Travel_Exp,1112.71
E_000063,ACC_Sales_Revenue,ACC_Accounts_Receivable,1074.92
E_000064,ACC_Inventory,ACC_COGS,500.79
E_000065,ACC_Sales_Revenue,ACC_Accounts_Receivable,856.76
E_000066,ACC_Inventory,ACC_COGS,559.34
E_000067,ACC_Sales_Revenue,ACC_Accounts_Receivable,763.84
E_000068,ACC_Inventory,ACC_COGS,318.35
E_000069,ACC_Sales_Revenue,ACC_Accounts_Receivable,709.22
E_000070,ACC_Inventory,ACC_COGS,290.52
E_000071,ACC_Sales_Revenue,ACC_Accounts_Receivable,599.85
E_000072,ACC_Inventory,ACC_COGS,404.26
E_000073,ACC_Sales_Revenue,ACC_Accounts_Receivable,665.38
E_000074,ACC_Inventory,ACC_COGS,441.09
E_000075,ACC_Sales_Revenue,ACC_Accounts_Receivable,1221.04
E_000076,ACC_Inventory,ACC_COGS,566.3
E_000077,ACC_Cash,ACC_Travel_Exp,1100.02
E_000078,ACC_Sales_Revenue,ACC_Accounts_Receivable,395.2
E_000079,ACC_Inventory,ACC_COGS,189.48
E_000080,ACC_Sales_Revenue,ACC_Accounts_Receivable,910.73
E_000081,ACC_Inventory,ACC_COGS,567.84
E_000082,ACC_Sales_Revenue,ACC_Accounts_Receivable,685.8
E_000083,ACC_Inventory,ACC_COGS,328.38
E_000084,ACC_Sales_Revenue,ACC_Accounts_Receivable,610.23
E_000085,ACC_Inventory,ACC_COGS,322.52
E_000086,ACC_Cash,ACC_Travel_Exp,286.61
E_000087,ACC_Sales_Revenue,ACC_Accounts_Receivable,1208.35
E_000088,ACC_Inventory,ACC_COGS,668.05
E_000089,ACC_Sales_Revenue,ACC_Accounts_Receivable,1161.1
E_000090,ACC_Inventory,ACC_COGS,727.7
E_000091,ACC_Sales_Revenue,ACC_Accounts_Receivable,571.88
E_000092,ACC_Inventory,ACC_COGS,247.56
E_000093,ACC_Sales_Revenue,ACC_Accounts_Receivable,706.93
E_000094,ACC_Inventory,ACC_COGS,316.7
E_000095,ACC_Sales_Revenue,ACC_Accounts_Receivable,1181.84
E_000096,ACC_Inventory,ACC_COGS,608.04
E_000097,ACC_Sales_Revenue,ACC_Accounts_Receivable,660.46
E_000098,ACC_Inventory,ACC_COGS,369.02
E_000099,ACC_Sales_Revenue,ACC_Accounts_Receivable,742.74
E_000100,ACC_Inventory,ACC_COGS,488.9
E_000101,ACC_Sales_Revenue,ACC_Accounts_Receivable,513.93
E_000102,ACC_Inventory,ACC_COGS,310.46
E_000103,ACC_Sales_Revenue,ACC_Accounts_Receivable,1107.24
E_000104,ACC_Inventory,ACC_COGS,531.53
