t_idx,src_idx,tgt_idx,value
0,0,1,39701.92
0,2,3,17652.48
0,2,4,5704.23
0,2,5,7007.0199999999995
0,1,6,51351.39
0,7,8,93797.22
1,0,1,34750.41
1,8,2,25262.91
1,2,0,6942.29
1,2,3,18427.35
1,2,4,4750.25
1,2,5,3930.0499999999997
1,1,6,59773.42
1,7,8,106500.74
2,0,1,32667.109999999997
2,8,2,63834.49
2,2,0,40694.15
2,2,3,20042.61
2,2,4,4616.77
2,2,5,8101.71
2,1,6,65160.6
2,7,8,118445.43000000001
3,0,1,36800.44
3,8,2,111656.62
3,2,0,7794.13
3,2,3,18616.69
3,2,4,8046.43
3,2,5,4757.83
3,1,6,58400.4
3,7,8,109024.71
4,0,1,34277.2
4,8,2,117826.63
4,2,0,51402.479999999996
4,2,3,15874.63
4,2,4,6263.78
4,2,5,6967.47
4,1,6,58315.79
4,7,8,105903.81
5,0,1,32575.0
5,8,2,110396.81
5,2,0,54348.61
5,2,3,16597.52
5,2,4,5780.24
5,2,5,8385.67
5,1,6,51779.71
5,7,8,93077.19
6,0,1,44360.270000000004
6,8,2,105235.63
6,2,0,25206.52
6,2,3,16771.16
6,2,4,3656.4
6,2,5,11506.99
6,1,6,40729.81
6,7,8,72872.35
7,0,1,32396.68
7,8,2,90520.63
7,2,0,39718.18
7,2,3,17425.92
7,2,4,4663.19
7,2,5,9033.18
7,1,6,29280.18
7,7,8,54648.73
8,0,1,43878.729999999996
8,8,2,74481.71
8,2,0,46475.4
8,2,3,17528.39
8,2,4,5669.99
8,2,5,12856.28
8,1,6,20537.84
8,7,8,37816.85
9,0,1,35895.58
9,8,2,51748.84
9,2,0,23621.27
9,2,3,16160.060000000001
9,2,4,5599.43
9,2,5,5861.18
9,1,6,19411.11
9,7,8,36946.840000000004
10,0,1,33441.93
10,8,2,45888.25
10,2,0,43456.04
10,2,3,19513.84
10,2,4,3753.44
10,2,5,7185.92
10,1,6,30499.829999999998
10,7,8,54698.64
11,0,1,37134.54
11,8,2,44014.56
11,2,0,43923.21
11,2,3,17718.19
11,2,4,3929.05
11,2,5,5604.36
11,1,6,40879.38
11,7,8,72308.58
12,0,1,31928.95
12,8,2,44825.89
12,2,0,23671.600000000002
12,2,3,18027.47
12,2,4,5800.95
12,2,5,4323.72
12,1,6,53536.659999999996
12,7,8,99087.69
13,0,1,34227.22
13,8,2,76422.43
13,2,0,32338.809999999998
13,2,3,17671.89
13,2,4,3045.33
13,2,5,6856.28
13,1,6,53275.05
13,7,8,99710.81
14,0,1,37216.229999999996
14,8,2,83513.28
14,2,0,23487.0
14,2,3,16100.15
14,2,4,3384.95
14,2,5,10306.89
14,1,6,65858.5
14,7,8,121006.74
15,0,1,32371.55
15,8,2,121226.22
15,2,0,47062.68
15,2,3,18818.45
15,2,4,2635.88
15,2,5,9810.46
15,1,6,60969.59
15,7,8,112371.69
16,0,1,30444.54
16,8,2,112751.53
16,2,0,24948.85
16,2,3,15439.5
16,2,4,3795.25
16,2,5,9930.14
16,1,6,60884.24
16,7,8,109361.4
17,0,1,37691.18
17,8,2,104778.91
17,2,0,30438.42
17,2,3,16681.32
17,2,4,7245.16
17,2,5,8874.93
17,1,6,48162.62
17,7,8,86153.4
18,0,1,31583.15
18,8,2,110282.11
18,2,0,44309.49
18,2,3,18210.010000000002
18,2,4,4353.39
18,2,5,6298.13
18,1,6,36106.45
18,7,8,68095.79
19,0,1,32518.23
19,8,2,104142.81999999999
19,2,0,24985.21
19,2,3,17404.61
19,2,4,5575.33
19,2,5,7628.47
19,1,6,30629.36
19,7,8,54035.43
20,0,1,36997.0
20,8,2,59248.7
20,2,0,38678.0
20,2,3,17228.23
20,2,4,4361.23
20,2,5,14194.8
20,1,6,21126.04
20,7,8,37271.64
21,0,1,28799.21
21,8,2,48005.75
21,2,0,46057.770000000004
21,2,3,15950.84
21,2,4,4015.79
21,2,5,7947.299999999999
21,1,6,23150.08
21,7,8,42652.81
22,0,1,30464.65
22,8,2,39942.85
22,2,0,14565.19
22,2,3,19603.32
22,2,4,5598.9
22,2,5,7962.03
22,1,6,27941.51
22,7,8,49596.1
23,0,1,24238.88
23,8,2,22785.62
23,2,0,6599.0
23,2,5,5451.63
23,1,6,25774.09
23,7,8,47998.9
