t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
0,2020-01,0,00_ACC_Accounts_Payable_DPT_Admin,75433.08,-0.0,0.0,0.0
0,2020-01,1,01_ACC_Accounts_Receivable_DPT_Admin,143430.16,-0.0,0.0,0.0
0,2020-01,2,02_ACC_COGS_DPT_Prod_A,68432.69,-0.0,0.0,0.0
0,2020-01,3,03_ACC_COGS_DPT_Prod_B,22442.71,-0.0,0.0,0.0
0,2020-01,4,04_ACC_Cash_DPT_Admin,64027.5,1.3609,0.0,0.0
0,2020-01,5,05_ACC_Finished_Goods_DPT_Prod_A,38228.86,-0.0,0.0,0.0
0,2020-01,6,06_ACC_Finished_Goods_DPT_Prod_B,12695.4,-0.0,0.0,0.0
0,2020-01,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,8174.84,0.9909,0.0,0.0
0,2020-01,8,08_ACC_Raw_Materials_DPT_Ops,10513.92,0.716,0.0,0.0
0,2020-01,9,09_ACC_Sales_Revenue_DPT_Sales,143430.16,-0.0,0.0,0.0
0,2020-01,10,10_ACC_Work_In_Process_DPT_Prod_A,0.0,-0.0,0.0,0.0
0,2020-01,11,11_ACC_Work_In_Process_DPT_Prod_B,0.0,-0.0,0.0,0.0
0,2020-01,12,12_ACC_Cash,1000000.0,-0.0,0.0,0.0
0,2020-01,13,13_ACC_Raw_Materials,500000.0,-0.0,0.0,0.0
0,2020-01,14,14_ACC_Finished_Goods,500000.0,-0.0,0.0,0.0
0,2020-01,15,15_ACC_Equity_Capital,2000000.0,-0.0,0.0,0.0
1,2020-02,0,00_ACC_Accounts_Payable_DPT_Admin,120231.59,-0.0,22399.255,-13312.395
1,2020-02,1,01_ACC_Accounts_Receivable_DPT_Admin,282219.69,-0.0,69394.765,-29634.42
1,2020-02,2,02_ACC_COGS_DPT_Prod_A,140683.45,-0.0,36125.38,-14198.785
1,2020-02,3,03_ACC_COGS_DPT_Prod_B,60256.14,-0.0,18906.715,-11360.235
1,2020-02,4,04_ACC_Cash_DPT_Admin,107587.0,1.6609,21779.75,-14650.975
1,2020-02,5,05_ACC_Finished_Goods_DPT_Prod_A,82082.05,-0.0,21926.595,-27200.65
1,2020-02,6,06_ACC_Finished_Goods_DPT_Prod_B,2397.56,-0.0,7546.48,-1278.97
1,2020-02,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,13082.35,0.9812,2453.755,43891.56
1,2020-02,8,08_ACC_Raw_Materials_DPT_Ops,29926.65,0.5237,9706.365,-6719.84
1,2020-02,9,09_ACC_Sales_Revenue_DPT_Sales,318180.88,-0.0,87375.36,-17980.595
1,2020-02,10,10_ACC_Work_In_Process_DPT_Prod_A,0.0,-0.0,0.0,53412.71
1,2020-02,11,11_ACC_Work_In_Process_DPT_Prod_B,0.0,-0.0,0.0,39032.595
1,2020-02,12,12_ACC_Cash,1000000.0,-0.0,0.0,0.0
1,2020-02,13,13_ACC_Raw_Materials,500000.0,-0.0,0.0,0.0
1,2020-02,14,14_ACC_Finished_Goods,500000.0,-0.0,0.0,0.0
1,2020-02,15,15_ACC_Equity_Capital,2000000.0,-0.0,0.0,0.0
2,2020-03,0,00_ACC_Accounts_Payable_DPT_Admin,94749.68,-0.0,18346.5567,21972.4206
2,2020-03,1,01_ACC_Accounts_Receivable_DPT_Admin,315545.19,-0.0,74533.1441,16449.4548
2,2020-03,2,02_ACC_COGS_DPT_Prod_A,203593.73,-0.0,55223.1658,-4694.6783
2,2020-03,3,03_ACC_COGS_DPT_Prod_B,90949.61,-0.0,28018.1289,-18589.7797
2,2020-03,4,04_ACC_Cash_DPT_Admin,143887.88,1.5558,32647.7228,-65711.3108
2,2020-03,5,05_ACC_Finished_Goods_DPT_Prod_A,160388.93,-0.0,50528.4875,-91714.6943
2,2020-03,6,06_ACC_Finished_Goods_DPT_Prod_B,9989.57,-0.0,9428.3492,4380.6836
2,2020-03,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,19524.56,0.9969,4647.6023,78661.7524
2,2020-03,8,08_ACC_Raw_Materials_DPT_Ops,72789.56,0.4393,26017.8112,-59706.8768
