t_idx,src_idx,tgt_idx,value
2020-01,ACC_Accounts_Payable,ACC_Inventory,55952.86
2020-01,ACC_Accounts_Receivable,ACC_Cash,40433.6
2020-01,ACC_Cash,ACC_Accounts_Receivable,40433.6
2020-01,ACC_Cash,ACC_Payroll_Exp,18973.66
2020-01,ACC_Cash,ACC_Rent_Exp,6683.35
2020-01,ACC_Cash,ACC_Travel_Exp,6024.7
2020-01,ACC_Inventory,ACC_COGS,52213.24
2020-01,ACC_Sales_Revenue,ACC_Accounts_Receivable,136333.87
2020-02,ACC_Accounts_Payable,ACC_Inventory,42491.61
2020-02,ACC_Accounts_Receivable,ACC_Cash,75302.12999999999
2020-02,ACC_Cash,ACC_Accounts_Payable,35567.5
2020-02,ACC_Cash,ACC_Accounts_Receivable,53282.77
2020-02,ACC_Cash,ACC_Payroll_Exp,18245.21
2020-02,ACC_Cash,ACC_Rent_Exp,5368.76
2020-02,ACC_Cash,ACC_Travel_Exp,9295.75
2020-02,ACC_Inventory,ACC_COGS,64779.79
2020-02,ACC_Sales_Revenue,ACC_Accounts_Receivable,168987.27
2020-03,ACC_Accounts_Payable,ACC_Inventory,45747.05
2020-03,ACC_Accounts_Receivable,ACC_Cash,65989.44
2020-03,ACC_Cash,ACC_Accounts_Payable,29584.46
2020-03,ACC_Cash,ACC_Payroll_Exp,14782.04
2020-03,ACC_Cash,ACC_Rent_Exp,5803.61
2020-03,ACC_Cash,ACC_Travel_Exp,3564.04
2020-03,ACC_Inventory,ACC_COGS,55086.98
2020-03,ACC_Sales_Revenue,ACC_Accounts_Receivable,100458.77
2020-04,ACC_Accounts_Payable,ACC_Inventory,59585.880000000005
2020-04,ACC_Accounts_Receivable,ACC_Cash,107642.15
2020-04,ACC_Cash,ACC_Accounts_Payable,44298.56
2020-04,ACC_Cash,ACC_Payroll_Exp,18834.01
2020-04,ACC_Cash,ACC_Rent_Exp,5305.31
2020-04,ACC_Cash,ACC_Travel_Exp,6226.11
2020-04,ACC_Inventory,ACC_COGS,27001.42
2020-04,ACC_Sales_Revenue,ACC_Accounts_Receivable,50480.48
2020-05,ACC_Accounts_Payable,ACC_Inventory,48149.3
2020-05,ACC_Accounts_Receivable,ACC_Cash,156565.72
2020-05,ACC_Cash,ACC_Accounts_Payable,75078.63
2020-05,ACC_Cash,ACC_Accounts_Receivable,44939.48
2020-05,ACC_Cash,ACC_Payroll_Exp,15740.05
2020-05,ACC_Cash,ACC_Rent_Exp,4672.73
2020-05,ACC_Cash,ACC_Travel_Exp,8078.16
2020-05,ACC_Inventory,ACC_COGS,25777.170000000002
2020-05,ACC_Sales_Revenue,ACC_Accounts_Receivable,91231.08
2020-06,ACC_Accounts_Payable,ACC_Inventory,53632.43
2020-06,ACC_Accounts_Receivable,ACC_Cash,57443.2
2020-06,ACC_Cash,ACC_Accounts_Payable,22116.760000000002
2020-06,ACC_Cash,ACC_Payroll_Exp,18066.68
2020-06,ACC_Cash,ACC_Rent_Exp,5224.12
2020-06,ACC_Cash,ACC_Travel_Exp,9605.0
2020-06,ACC_Inventory,ACC_COGS,30401.24
2020-06,ACC_Sales_Revenue,ACC_Accounts_Receivable,54879.67
2020-07,ACC_Accounts_Payable,ACC_Inventory,63767.55
2020-07,ACC_Accounts_Receivable,ACC_Cash,47991.85
2020-07,ACC_Cash,ACC_Accounts_Payable,47107.86
2020-07,ACC_Cash,ACC_Payroll_Exp,20722.72
2020-07,ACC_Cash,ACC_Rent_Exp,6658.59
2020-07,ACC_Cash,ACC_Travel_Exp,8902.68
2020-07,ACC_Inventory,ACC_COGS,62957.71
2020-07,ACC_Sales_Revenue,ACC_Accounts_Receivable,111667.96
2020-08,ACC_Accounts_Payable,ACC_Inventory,49471.29
2020-08,ACC_Accounts_Receivable,ACC_Cash,67173.57
2020-08,ACC_Cash,ACC_Accounts_Payable,60522.41
2020-08,ACC_Cash,ACC_Payroll_Exp,18876.79
2020-08,ACC_Cash,ACC_Rent_Exp,4943.7
2020-08,ACC_Cash,ACC_Travel_Exp,9022.22
2020-08,ACC_Inventory,ACC_COGS,68307.71
2020-08,ACC_Sales_Revenue,ACC_Accounts_Receivable,124227.22
2020-09,ACC_Accounts_Payable,ACC_Inventory,61487.57
2020-09,ACC_Accounts_Receivable,ACC_Cash,99485.21
2020-09,ACC_Cash,ACC_Accounts_Payable,66027.52
2020-09,ACC_Cash,ACC_Payroll_Exp,21170.519999999997
2020-09,ACC_Cash,ACC_Rent_Exp,3356.24
2020-09,ACC_Cash,ACC_Travel_Exp,7465.0
2020-09,ACC_Inventory,ACC_COGS,53216.57
2020-09,ACC_Sales_Revenue,ACC_Accounts_Receivable,95107.68
2020-10,ACC_Accounts_Payable,ACC_Inventory,48174.66
2020-10,ACC_Accounts_Receivable,ACC_Cash,111379.27
2020-10,ACC_Cash,ACC_Accounts_Payable,53262.51
2020-10,ACC_Cash,ACC_Payroll_Exp,18513.78
2020-10,ACC_Cash,ACC_Rent_Exp,6428.78
2020-10,ACC_Cash,ACC_Travel_Exp,6968.240000000001
2020-10,ACC_Inventory,ACC_COGS,29886.7
2020-10,ACC_Sales_Revenue,ACC_Accounts_Receivable,56232.85
2020-11,ACC_Accounts_Payable,ACC_Inventory,47318.0
2020-11,ACC_Accounts_Receivable,ACC_Cash,91448.18
