Entry_ID,Trans_Date,Account_Name,Dept_Name,Debit,Credit,Memo,Amount
E_000001,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,756.96,Sales_Record_CR,756.96
E_000001,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,756.96,0.0,Sales_Record_DR,756.96
E_000002,2020-01-01,ACC_Inventory,DPT_Ops,0.0,365.24,COGS_Record_CR,365.24
E_000002,2020-01-01,ACC_COGS,DPT_Ops,365.24,0.0,COGS_Record_DR,365.24
E_000003,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,1036.59,Sales_Record_CR,1036.59
E_000003,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,1036.59,0.0,Sales_Record_DR,1036.59
E_000004,2020-01-01,ACC_COGS,DPT_Ops,458.03,0.0,COGS_Record_DR,458.03
E_000004,2020-01-01,ACC_Inventory,DPT_Ops,0.0,458.03,COGS_Record_CR,458.03
E_000005,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,1471.19,0.0,Sales_Record_DR,1471.19
E_000005,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,1471.19,Sales_Record_CR,1471.19
E_000006,2020-01-01,ACC_COGS,DPT_Ops,887.14,0.0,COGS_Record_DR,887.14
E_000006,2020-01-01,ACC_Inventory,DPT_Ops,0.0,887.14,COGS_Record_CR,887.14
E_000007,2020-01-01,ACC_Accounts_Payable,DPT_Admin,0.0,11648.77,Inventory_Purchase_CR,11648.77
E_000007,2020-01-01,ACC_Inventory,DPT_Ops,11648.77,0.0,Inventory_Purchase_DR,11648.77
E_000008,2020-01-01,ACC_Travel_Exp,DPT_Sales,523.65,0.0,Travel_Reimburse_DR,523.65
E_000008,2020-01-01,ACC_Cash,DPT_Admin,0.0,523.65,Travel_Reimburse_CR,523.65
E_000009,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,14297.59,0.0,Wash_Funding_DR,14297.59
E_000009,2020-01-01,ACC_Cash,DPT_Admin,0.0,14297.59,Wash_Funding_CR,14297.59
E_000010,2020-01-01,ACC_Sales_Revenue,DPT_Sales,0.0,14297.59,Wash_Sale_CR,14297.59
E_000010,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,14297.59,0.0,Wash_Sale_DR,14297.59
E_000011,2020-01-01,ACC_Accounts_Receivable,DPT_Admin,0.0,14297.59,Wash_Collection_CR,14297.59
E_000011,2020-01-01,ACC_Cash,DPT_Admin,14297.59,0.0,Wash_Collection_DR,14297.59
E_000012,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,1087.44,0.0,Sales_Record_DR,1087.44
E_000012,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,1087.44,Sales_Record_CR,1087.44
E_000013,2020-01-02,ACC_Inventory,DPT_Ops,0.0,506.3,COGS_Record_CR,506.3
E_000013,2020-01-02,ACC_COGS,DPT_Ops,506.3,0.0,COGS_Record_DR,506.3
E_000014,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,663.03,0.0,Sales_Record_DR,663.03
E_000014,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,663.03,Sales_Record_CR,663.03
E_000015,2020-01-02,ACC_COGS,DPT_Ops,384.96,0.0,COGS_Record_DR,384.96
E_000015,2020-01-02,ACC_Inventory,DPT_Ops,0.0,384.96,COGS_Record_CR,384.96
E_000016,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,993.9,0.0,Sales_Record_DR,993.9
E_000016,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,993.9,Sales_Record_CR,993.9
E_000017,2020-01-02,ACC_COGS,DPT_Ops,456.85,0.0,COGS_Record_DR,456.85
E_000017,2020-01-02,ACC_Inventory,DPT_Ops,0.0,456.85,COGS_Record_CR,456.85
E_000018,2020-01-02,ACC_Accounts_Receivable,DPT_Admin,664.64,0.0,Sales_Record_DR,664.64
E_000018,2020-01-02,ACC_Sales_Revenue,DPT_Sales,0.0,664.64,Sales_Record_CR,664.64
E_000019,2020-01-02,ACC_COGS,DPT_Ops,405.69,0.0,COGS_Record_DR,405.69
E_000019,2020-01-02,ACC_Inventory,DPT_Ops,0.0,405.69,COGS_Record_CR,405.69
E_000020,2020-01-02,ACC_Cash,DPT_Admin,0.0,719.44,Travel_Reimburse_CR,719.44
E_000020,2020-01-02,ACC_Travel_Exp,DPT_Sales,719.44,0.0,Travel_Reimburse_DR,719.44
E_000021,2020-01-03,ACC_Sales_Revenue,DPT_Sales,0.0,881.3,Sales_Record_CR,881.3
E_000021,2020-01-03,ACC_Accounts_Receivable,DPT_Admin,881.3,0.0,Sales_Record_DR,881.3
E_000022,2020-01-03,ACC_COGS,DPT_Ops,354.24,0.0,COGS_Record_DR,354.24
