t_idx,time_label,node_idx,node_label,optimal_input_u,state_error_x
0,2020-W01,0,ACC_Accounts_Payable,0.0,7765.85
0,2020-W01,1,ACC_Inventory,0.0,1245.35
0,2020-W01,2,ACC_Cash,0.0,1184.37
0,2020-W01,3,ACC_Travel_Exp,-0.0,1184.37
0,2020-W01,4,ACC_COGS,-0.0,6520.5
0,2020-W01,5,ACC_Sales_Revenue,0.0,21688.16
0,2020-W01,6,ACC_Accounts_Receivable,0.0,11688.16
0,2020-W01,7,ACC_Payroll_Exp,-0.0,0.0
0,2020-W01,8,ACC_Rent_Exp,-0.0,0.0
1,2020-W02,0,ACC_Accounts_Payable,0.0,6942.29
1,2020-W02,1,ACC_Inventory,0.0,3562.34
1,2020-W02,2,ACC_Cash,0.0,1355.92
1,2020-W02,3,ACC_Travel_Exp,-0.0,1355.92
1,2020-W02,4,ACC_COGS,-0.0,10504.63
1,2020-W02,5,ACC_Sales_Revenue,0.0,28504.48
1,2020-W02,6,ACC_Accounts_Receivable,0.0,18504.48
1,2020-W02,7,ACC_Payroll_Exp,-0.0,0.0
1,2020-W02,8,ACC_Rent_Exp,-0.0,0.0
2,2020-W03,0,ACC_Accounts_Payable,0.0,9003.53
2,2020-W03,1,ACC_Inventory,0.0,4737.92
2,2020-W03,2,ACC_Cash,0.0,1688.45
2,2020-W03,3,ACC_Travel_Exp,-0.0,1688.45
2,2020-W03,4,ACC_COGS,-0.0,13741.45
2,2020-W03,5,ACC_Sales_Revenue,0.0,33979.2
2,2020-W03,6,ACC_Accounts_Receivable,0.0,23979.2
2,2020-W03,7,ACC_Payroll_Exp,-0.0,0.0
2,2020-W03,8,ACC_Rent_Exp,-0.0,0.0
3,2020-W04,0,ACC_Accounts_Payable,0.0,7197.72
3,2020-W04,1,ACC_Inventory,0.0,6046.32
3,2020-W04,2,ACC_Cash,0.0,26757.36
3,2020-W04,3,ACC_Travel_Exp,-0.0,1100.35
3,2020-W04,4,ACC_COGS,-0.0,13244.04
3,2020-W04,5,ACC_Sales_Revenue,0.0,34510.13
3,2020-W04,6,ACC_Accounts_Receivable,0.0,24510.13
3,2020-W04,7,ACC_Payroll_Exp,-0.0,18973.66
3,2020-W04,8,ACC_Rent_Exp,-0.0,6683.35
4,2020-W05,0,ACC_Accounts_Payable,0.0,6392.52
4,2020-W05,1,ACC_Inventory,0.0,8003.84
4,2020-W05,2,ACC_Cash,0.0,1249.51
4,2020-W05,3,ACC_Travel_Exp,-0.0,2006.47
4,2020-W05,4,ACC_COGS,-0.0,14396.36
4,2020-W05,5,ACC_Sales_Revenue,0.0,35700.15
4,2020-W05,6,ACC_Accounts_Receivable,0.0,24943.19
4,2020-W05,7,ACC_Payroll_Exp,-0.0,0.0
