t_idx,time_label,component_idx,node_idx,node_label,eigenvalue,explained_variance_ratio,vector_value
0,2020-W01,0,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,0,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,0,2,ACC_Cash,0.0,0.0,0.0
0,2020-W01,0,3,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,0,4,ACC_COGS,0.0,0.0,0.0
0,2020-W01,0,5,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,0,6,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,0,8,ACC_Rent_Exp,0.0,0.0,0.0
0,2020-W01,1,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,1,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,1,2,ACC_Cash,0.0,0.0,0.0
0,2020-W01,1,3,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,1,4,ACC_COGS,0.0,0.0,0.0
0,2020-W01,1,5,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,1,6,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,1,8,ACC_Rent_Exp,0.0,0.0,0.0
0,2020-W01,2,0,ACC_Accounts_Payable,0.0,0.0,0.0
0,2020-W01,2,1,ACC_Inventory,0.0,0.0,0.0
0,2020-W01,2,2,ACC_Cash,0.0,0.0,0.0
0,2020-W01,2,3,ACC_Travel_Exp,0.0,0.0,0.0
0,2020-W01,2,4,ACC_COGS,0.0,0.0,0.0
0,2020-W01,2,5,ACC_Sales_Revenue,0.0,0.0,0.0
0,2020-W01,2,6,ACC_Accounts_Receivable,0.0,0.0,0.0
0,2020-W01,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
0,2020-W01,2,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,0,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,0,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,0,2,ACC_Cash,0.0,0.0,0.0
1,2020-W02,0,3,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,0,4,ACC_COGS,0.0,0.0,0.0
1,2020-W02,0,5,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,0,6,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,0,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,0,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,1,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,1,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,1,2,ACC_Cash,0.0,0.0,0.0
1,2020-W02,1,3,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,1,4,ACC_COGS,0.0,0.0,0.0
1,2020-W02,1,5,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,1,6,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,1,8,ACC_Rent_Exp,0.0,0.0,0.0
1,2020-W02,2,0,ACC_Accounts_Payable,0.0,0.0,0.0
1,2020-W02,2,1,ACC_Inventory,0.0,0.0,0.0
1,2020-W02,2,2,ACC_Cash,0.0,0.0,0.0
1,2020-W02,2,3,ACC_Travel_Exp,0.0,0.0,0.0
1,2020-W02,2,4,ACC_COGS,0.0,0.0,0.0
1,2020-W02,2,5,ACC_Sales_Revenue,0.0,0.0,0.0
1,2020-W02,2,6,ACC_Accounts_Receivable,0.0,0.0,0.0
1,2020-W02,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
1,2020-W02,2,8,ACC_Rent_Exp,0.0,0.0,0.0
2,2020-W03,0,0,ACC_Accounts_Payable,12862188.2845,1.0,0.568779
2,2020-W03,0,1,ACC_Inventory,12862188.2845,1.0,-0.716121
2,2020-W03,0,2,ACC_Cash,12862188.2845,1.0,0.031739
2,2020-W03,0,3,ACC_Travel_Exp,12862188.2845,1.0,-0.031739
2,2020-W03,0,4,ACC_COGS,12862188.2845,1.0,0.147343
2,2020-W03,0,5,ACC_Sales_Revenue,12862188.2845,1.0,-0.264515
2,2020-W03,0,6,ACC_Accounts_Receivable,12862188.2845,1.0,0.264515
2,2020-W03,0,7,ACC_Payroll_Exp,12862188.2845,1.0,0.0
2,2020-W03,0,8,ACC_Rent_Exp,12862188.2845,1.0,0.0
2,2020-W03,1,0,ACC_Accounts_Payable,0.0,0.0,0.567589
2,2020-W03,1,1,ACC_Inventory,0.0,0.0,0.680347
2,2020-W03,1,2,ACC_Cash,0.0,0.0,0.18648
2,2020-W03,1,3,ACC_Travel_Exp,0.0,0.0,-0.18648
2,2020-W03,1,4,ACC_COGS,0.0,0.0,0.10335
2,2020-W03,1,5,ACC_Sales_Revenue,0.0,0.0,-0.259557
2,2020-W03,1,6,ACC_Accounts_Receivable,0.0,0.0,0.259557
2,2020-W03,1,7,ACC_Payroll_Exp,0.0,0.0,0.0
2,2020-W03,1,8,ACC_Rent_Exp,0.0,0.0,0.0
2,2020-W03,2,0,ACC_Accounts_Payable,0.0,0.0,0.0
2,2020-W03,2,1,ACC_Inventory,0.0,0.0,-0.0
2,2020-W03,2,2,ACC_Cash,0.0,0.0,-0.707107
2,2020-W03,2,3,ACC_Travel_Exp,0.0,0.0,-0.707107
2,2020-W03,2,4,ACC_COGS,0.0,0.0,0.0
2,2020-W03,2,5,ACC_Sales_Revenue,0.0,0.0,0.0
2,2020-W03,2,6,ACC_Accounts_Receivable,0.0,0.0,0.0
2,2020-W03,2,7,ACC_Payroll_Exp,0.0,0.0,0.0
2,2020-W03,2,8,ACC_Rent_Exp,0.0,0.0,0.0
3,2020-W04,0,0,ACC_Accounts_Payable,370063488.759343,0.983185,-0.071503
3,2020-W04,0,1,ACC_Inventory,370063488.759343,0.983185,-0.052093
3,2020-W04,0,2,ACC_Cash,370063488.759343,0.983185,0.74478
3,2020-W04,0,3,ACC_Travel_Exp,370063488.759343,0.983185,0.025141
3,2020-W04,0,4,ACC_COGS,370063488.759343,0.983185,0.123596
3,2020-W04,0,5,ACC_Sales_Revenue,370063488.759343,0.983185,-0.169068
3,2020-W04,0,6,ACC_Accounts_Receivable,370063488.759343,0.983185,0.169068
3,2020-W04,0,7,ACC_Payroll_Exp,370063488.759343,0.983185,-0.569366
3,2020-W04,0,8,ACC_Rent_Exp,370063488.759343,0.983185,-0.200555
3,2020-W04,1,0,ACC_Accounts_Payable,6328932.526824,0.016815,0.582596
3,2020-W04,1,1,ACC_Inventory,6328932.526824,0.016815,-0.715303
3,2020-W04,1,2,ACC_Cash,6328932.526824,0.016815,-0.063459
3,2020-W04,1,3,ACC_Travel_Exp,6328932.526824,0.016815,-0.035221
3,2020-W04,1,4,ACC_COGS,6328932.526824,0.016815,0.132707
3,2020-W04,1,5,ACC_Sales_Revenue,6328932.526824,0.016815,-0.24501
3,2020-W04,1,6,ACC_Accounts_Receivable,6328932.526824,0.016815,0.24501
3,2020-W04,1,7,ACC_Payroll_Exp,6328932.526824,0.016815,0.072975
3,2020-W04,1,8,ACC_Rent_Exp,6328932.526824,0.016815,0.025705
3,2020-W04,2,0,ACC_Accounts_Payable,0.0,0.0,0.702724
3,2020-W04,2,1,ACC_Inventory,0.0,0.0,0.636961
3,2020-W04,2,2,ACC_Cash,0.0,0.0,0.07198
3,2020-W04,2,3,ACC_Travel_Exp,0.0,0.0,0.042721
3,2020-W04,2,4,ACC_COGS,0.0,0.0,-0.00095
3,2020-W04,2,5,ACC_Sales_Revenue,0.0,0.0,-0.105209
3,2020-W04,2,6,ACC_Accounts_Receivable,0.0,0.0,0.105209
3,2020-W04,2,7,ACC_Payroll_Exp,0.0,0.0,0.099134
3,2020-W04,2,8,ACC_Rent_Exp,0.0,0.0,-0.247966
4,2020-W05,0,0,ACC_Accounts_Payable,697266017.97535,0.959023,-0.015186
4,2020-W05,0,1,ACC_Inventory,697266017.97535,0.959023,-0.01003
4,2020-W05,0,2,ACC_Cash,697266017.97535,0.959023,0.781986
4,2020-W05,0,3,ACC_Travel_Exp,697266017.97535,0.959023,0.023087
4,2020-W05,0,4,ACC_COGS,697266017.97535,0.959023,0.025216
4,2020-W05,0,5,ACC_Sales_Revenue,697266017.97535,0.959023,-0.009728
4,2020-W05,0,6,ACC_Accounts_Receivable,697266017.97535,0.959023,-0.002011
4,2020-W05,0,7,ACC_Payroll_Exp,697266017.97535,0.959023,-0.58668
4,2020-W05,0,8,ACC_Rent_Exp,697266017.97535,0.959023,-0.206654
4,2020-W05,1,0,ACC_Accounts_Payable,26196018.071538,0.03603,0.173933
4,2020-W05,1,1,ACC_Inventory,26196018.071538,0.03603,0.201638
4,2020-W05,1,2,ACC_Cash,26196018.071538,0.03603,0.03425
4,2020-W05,1,3,ACC_Travel_Exp,26196018.071538,0.03603,-0.008563
4,2020-W05,1,4,ACC_COGS,26196018.071538,0.03603,-0.375571
4,2020-W05,1,5,ACC_Sales_Revenue,26196018.071538,0.03603,0.605899
4,2020-W05,1,6,ACC_Accounts_Receivable,26196018.071538,0.03603,-0.647701
4,2020-W05,1,7,ACC_Payroll_Exp,26196018.071538,0.03603,0.011917
4,2020-W05,1,8,ACC_Rent_Exp,26196018.071538,0.03603,0.004198
4,2020-W05,2,0,ACC_Accounts_Payable,3596743.739645,0.004947,0.714262
4,2020-W05,2,1,ACC_Inventory,3596743.739645,0.004947,-0.697342
4,2020-W05,2,2,ACC_Cash,3596743.739645,0.004947,0.026946
4,2020-W05,2,3,ACC_Travel_Exp,3596743.739645,0.004947,-0.040012
4,2020-W05,2,4,ACC_COGS,3596743.739645,0.004947,-0.01692
4,2020-W05,2,5,ACC_Sales_Revenue,3596743.739645,0.004947,-0.003405
4,2020-W05,2,6,ACC_Accounts_Receivable,3596743.739645,0.004947,-0.016204
4,2020-W05,2,7,ACC_Payroll_Exp,3596743.739645,0.004947,0.024163
4,2020-W05,2,8,ACC_Rent_Exp,3596743.739645,0.004947,0.008511
5,2020-W06,0,0,ACC_Accounts_Payable,525114864.263519,0.934127,-0.023665
5,2020-W06,0,1,ACC_Inventory,525114864.263519,0.934127,-0.012775
5,2020-W06,0,2,ACC_Cash,525114864.263519,0.934127,0.783674
5,2020-W06,0,3,ACC_Travel_Exp,525114864.263519,0.934127,0.024717
5,2020-W06,0,4,ACC_COGS,525114864.263519,0.934127,0.026567
5,2020-W06,0,5,ACC_Sales_Revenue,525114864.263519,0.934127,-0.011577
5,2020-W06,0,6,ACC_Accounts_Receivable,525114864.263519,0.934127,0.003079
5,2020-W06,0,7,ACC_Payroll_Exp,525114864.263519,0.934127,-0.584228
5,2020-W06,0,8,ACC_Rent_Exp,525114864.263519,0.934127,-0.205791
5,2020-W06,1,0,ACC_Accounts_Payable,27846557.983753,0.049536,0.47542
5,2020-W06,1,1,ACC_Inventory,27846557.983753,0.049536,0.231266
5,2020-W06,1,2,ACC_Cash,27846557.983753,0.049536,-0.041702
5,2020-W06,1,3,ACC_Travel_Exp,27846557.983753,0.049536,-0.073475
5,2020-W06,1,4,ACC_COGS,27846557.983753,0.049536,-0.29833
5,2020-W06,1,5,ACC_Sales_Revenue,27846557.983753,0.049536,0.467295
5,2020-W06,1,6,ACC_Accounts_Receivable,27846557.983753,0.049536,-0.628746
